West Germany, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969       32           3914918.50      4194002.17      8108920.67
1960-1969       33           3867383.17      4086446.50      7953829.67
1960-1969       34           3848292.33      3975293.34      7823585.67
1960-1969       35           3854085.50      3859368.84      7713454.34
1960-1969       36           3898968.50      3764361.67      7663330.17
1960-1969       37           3992744.33      3715171.34      7707915.67
1960-1969       38           4099577.67      3675952.00      7775529.67
1960-1969       39           4202357.33      3621710.84      7824068.17
1960-1969       40           4243531.33      3517146.17      7760677.50
1960-1969       41           4159933.50      3323325.34      7483258.83
1960-1969       42           4012424.83      3100779.33      7113204.17
1960-1969       43           3864002.83      2910991.84      6774994.67
1960-1969       44           3753319.33      2776545.84      6529865.17
1960-1969       45           3729435.50      2731140.17      6460575.67
1960-1969       46           3757343.00      2745660.83      6503003.83
1960-1969       47           3781180.50      2766974.33      6548154.83
1960-1969       48           3774704.33      2770912.33      6545616.67
1960-1969       49           3748897.67      2768809.50      6517707.16
1960-1969       50           3791201.67      2819438.99      6610640.66
1960-1969       51           3943225.67      2949428.16      6892653.83
1960-1969       52           4149508.17      3122612.66      7272120.83
1960-1969       53           4334352.83      3282139.16      7616491.99
1960-1969       54           4451885.00      3403937.00      7855822.00
1960-1969       55           4467760.67      3465162.16      7932922.83
1960-1969       56           4418224.83      3468905.83      7887130.66
1960-1969       57           4354427.50      3449378.49      7803805.99
1960-1969       58           4290618.00      3421215.50      7711833.50
1960-1969       59           4213182.83      3379035.83      7592218.66
1960-1969       60           4113944.50      3303392.66      7417337.16
1960-1969       61           4001978.17      3195595.00      7197573.16
1960-1969       62           3884966.00      3064547.00      6949513.00
1960-1969       63           3764651.17      2916039.67      6680690.84
1960-1969       64           3644781.50      2753839.17      6398620.67
1960-1969       65           3514753.17      2574589.17      6089342.33
1960-1969       66           3380764.00      2398014.83      5778778.83
1960-1969       67           3237776.33      2223028.34      5460804.67
1960-1969       68           3081488.17      2049484.33      5130972.50
1960-1969       69           2923145.67      1884689.50      4807835.17
1960-1969       70           2769264.33      1734087.16      4503351.50
1960-1969       71           2605320.50      1599263.50      4204583.99
1960-1969       72           2438018.83      1478473.83      3916492.66
1960-1969       73           2266508.33      1365201.49      3631709.82
1960-1969       74           2093194.16      1258186.16      3351380.32
1960-1969       75           1922553.50      1159344.32      3081897.82
1960-1969       76           1749054.00      1059511.99      2808565.99
1960-1969       77           1579590.49       961581.32      2541171.81
1960-1969       78           1412955.99       865276.99      2278232.98
1960-1969       79           1252331.66       770304.15      2022635.81
1960-1969       80           1111507.81       687817.61      1799325.41
1960-1969       81            963463.56       599605.92      1563069.48
1960-1969       82            824000.53       514671.61      1338672.14
1960-1969       83            694794.35       435523.42      1130317.77
1960-1969       84            576977.13       362374.81       939351.94
1960-1969       85            470120.50       294960.01       765080.50
1960-1969       86            375398.60       234598.16       609996.75
1960-1969       87            292876.97       182168.35       475045.32
1960-1969       88            222128.77       137028.73       359157.50
1960-1969       89            164371.88       100112.94       264484.82
1960-1969       90            119083.29        71594.13       190677.43
1960-1969       91             83716.13        49301.23       133017.36
1960-1969       92             57165.22        32585.60        89750.82
1960-1969       93             37978.54        20910.42        58888.96
1960-1969       94             24535.90        12906.89        37442.78
1960-1969       95             15367.83         7688.89        23056.72
1960-1969       96              9279.25         4478.61        13757.86
1960-1969       97              5452.88         2538.26         7991.14
1960-1969       98              3162.36         1428.08         4590.44
1960-1969       99              1748.75          754.05         2502.80
1960-1969      100               882.56          342.72         1225.27
1960-1969      101               441.49          164.05          605.54
1960-1969      102               217.17           73.34          290.52
1960-1969      103                97.33           25.93          123.26
1960-1969      104                34.78           13.27           48.06
1960-1969      105                10.38            5.88           16.26
1960-1969      106                 2.69            2.67            5.35
1960-1969      107                 1.17            1.17            2.33
1960-1969      108                 1.00            1.00            2.00
1960-1969      109                 0.83            1.00            1.83
1960-1969      110+                0.00            2.17            2.17
1970-1979        0           3183603.44      3348563.00      6532166.44
1970-1979        1           3332070.74      3493635.99      6825706.73
1970-1979        2           3530267.54      3699465.71      7229733.26
1970-1979        3           3747613.79      3927817.22      7675431.01
1970-1979        4           3968074.54      4163980.77      8132055.31
1970-1979        5           4189719.79      4401676.29      8591396.08
1970-1979        6           4392467.02      4613594.12      9006061.14
1970-1979        7           4569618.74      4798100.63      9367719.38
1970-1979        8           4705147.64      4941064.20      9646211.85
1970-1979        9           4803781.08      5044820.61      9848601.69
1970-1979       10           4862881.78      5108742.19      9971623.96
1970-1979       11           4861490.50      5109482.50      9970973.00
1970-1979       12           4816194.56      5064399.01      9880593.57
1970-1979       13           4744414.74      4991877.70      9736292.44
1970-1979       14           4652008.10      4897678.25      9549686.35
1970-1979       15           4549147.93      4798597.14      9347745.07
1970-1979       16           4444840.09      4692524.28      9137364.37
1970-1979       17           4350097.79      4591057.51      8941155.29
1970-1979       18           4286963.37      4517440.92      8804404.29
1970-1979       19           4245568.09      4448584.65      8694152.75
1970-1979       20           4221258.82      4367039.91      8588298.73
1970-1979       21           4196784.35      4337376.83      8534161.17
1970-1979       22           4158610.08      4319669.49      8478279.57
1970-1979       23           4121179.24      4303927.04      8425106.28
1970-1979       24           4026913.38      4226195.75      8253109.14
1970-1979       25           3965637.84      4189236.95      8154874.80
1970-1979       26           3950582.29      4199262.28      8149844.57
1970-1979       27           3930532.00      4205787.35      8136319.35
1970-1979       28           3948884.32      4252850.98      8201735.30
1970-1979       29           4022233.63      4356206.56      8378440.19
1970-1979       30           4109638.98      4469395.39      8579034.37
1970-1979       31           4186564.61      4557284.64      8743849.25
1970-1979       32           4264350.06      4645416.43      8909766.48
1970-1979       33           4337571.36      4729283.99      9066855.35
1970-1979       34           4467419.33      4868841.33      9336260.67
1970-1979       35           4546675.67      4954980.34      9501656.00
1970-1979       36           4525653.17      4929689.83      9455343.00
1970-1979       37           4472373.67      4859765.17      9332138.84
1970-1979       38           4393134.00      4759667.17      9152801.17
1970-1979       39           4271918.33      4615935.50      8887853.84
1970-1979       40           4146730.67      4464950.50      8611681.17
1970-1979       41           4039448.83      4331424.00      8370872.83
1970-1979       42           3958586.17      4210886.34      8169472.50
1970-1979       43           3898740.17      4079961.34      7978701.50
1970-1979       44           3862519.67      3942002.00      7804521.67
1970-1979       45           3850137.83      3796788.00      7646925.83
1970-1979       46           3883785.17      3683367.50      7567152.67
1970-1979       47           3961102.33      3615137.67      7576240.00
1970-1979       48           4051765.17      3556168.67      7607933.84
1970-1979       49           4135669.17      3482428.34      7618097.51
1970-1979       50           4154957.17      3357394.84      7512352.01
1970-1979       51           4057466.33      3154288.34      7211754.67
1970-1979       52           3896845.00      2923733.50      6820578.50
1970-1979       53           3741342.67      2728564.34      6469907.01
1970-1979       54           3620851.67      2585377.17      6206228.84
1970-1979       55           3584567.00      2526491.33      6111058.33
1970-1979       56           3599275.00      2525232.67      6124507.67
1970-1979       57           3610399.50      2526187.17      6136586.66
1970-1979       58           3590513.83      2507797.50      6098311.34
1970-1979       59           3553632.00      2480591.67      6034223.67
1970-1979       60           3576584.33      2492579.99      6069164.32
1970-1979       61           3705346.00      2571185.83      6276531.83
1970-1979       62           3878381.17      2679388.67      6557769.83
1970-1979       63           4027871.33      2769672.66      6797543.99
1970-1979       64           4105411.16      2817911.33      6923322.49
1970-1979       65           4082417.33      2808593.33      6891010.66
1970-1979       66           3996039.50      2750343.33      6746382.82
1970-1979       67           3892666.67      2669729.33      6562395.99
1970-1979       68           3783607.00      2575571.99      6359178.99
1970-1979       69           3656710.50      2467200.66      6123911.16
1970-1979       70           3500221.00      2331515.50      5831736.49
1970-1979       71           3332410.00      2175606.66      5508016.66
1970-1979       72           3154474.83      2007021.49      5161496.33
1970-1979       73           2973327.66      1831972.66      4805300.32
1970-1979       74           2784907.16      1651377.84      4436285.00
1970-1979       75           2589308.00      1467818.00      4057126.00
1970-1979       76           2391144.16      1294295.34      3685439.50
1970-1979       77           2186936.50      1133932.83      3320869.33
1970-1979       78           1978546.67       984050.67      2962597.34
1970-1979       79           1772429.83       848528.84      2620958.67
1970-1979       80           1581837.49       728100.21      2309937.70
1970-1979       81           1384843.78       621167.74      2006011.52
1970-1979       82           1195696.95       527790.07      1723487.02
1970-1979       83           1016535.61       444740.97      1461276.58
1970-1979       84            850216.57       371150.37      1221366.94
1970-1979       85            699812.92       306223.20      1006036.11
1970-1979       86            565300.52       248683.78       813984.30
1970-1979       87            448378.19       198082.45       646460.64
1970-1979       88            348539.47       154684.09       503223.55
1970-1979       89            265330.34       118490.84       383821.18
1970-1979       90            197752.81        88708.74       286461.55
1970-1979       91            144049.72        64578.56       208628.28
1970-1979       92            102100.04        45662.00       147762.04
1970-1979       93             70786.61        31519.52       102306.12
1970-1979       94             47495.07        20987.30        68482.37
1970-1979       95             30934.61        13543.16        44477.76
1970-1979       96             19391.83         8440.03        27831.86
1970-1979       97             11801.78         5056.96        16858.73
1970-1979       98              6938.74         2944.74         9883.48
1970-1979       99              3339.17         1323.94         4663.11
1970-1979      100              1969.17          739.95         2709.11
1970-1979      101               995.17          378.01         1373.18
1970-1979      102               495.67          186.67          682.33
1970-1979      103               256.17           85.17          341.33
1970-1979      104               135.83           41.17          177.00
1970-1979      105                72.40           19.80           92.20
1970-1979      106                32.57           10.83           43.40
1970-1979      107                19.50            9.00           28.50
1970-1979      108                12.50            6.17           18.67
1970-1979      109                 4.83            1.50            6.33
1970-1979      110+                1.83            0.00            1.83
1980-1989        0           3013182.23      3174272.00      6187454.23
1980-1989        1           2962571.76      3118092.54      6080664.30
1980-1989        2           2925887.38      3077820.64      6003708.03
1980-1989        3           2904939.11      3054149.06      5959088.17
1980-1989        4           2900612.48      3048389.53      5949002.01
1980-1989        5           2905387.74      3050390.52      5955778.26
1980-1989        6           2909239.99      3046809.93      5956049.92
1980-1989        7           2923888.39      3055599.84      5979488.23
1980-1989        8           2982448.50      3115187.60      6097636.10
1980-1989        9           3068912.62      3206903.74      6275816.35
1980-1989       10           3194933.94      3340201.73      6535135.67
1980-1989       11           3380476.49      3539454.03      6919930.52
1980-1989       12           3589281.87      3763115.82      7352397.69
1980-1989       13           3806991.33      3998075.87      7805067.20
1980-1989       14           4031951.77      4244581.15      8276532.93
1980-1989       15           4266510.74      4507296.90      8773807.65
1980-1989       16           4491736.21      4753521.86      9245258.07
1980-1989       17           4694158.07      4972604.38      9666762.45
1980-1989       18           4852126.44      5139507.09      9991633.53
1980-1989       19           4973966.15      5252663.26     10226629.41
1980-1989       20           5053613.88      5330351.60     10383965.48
1980-1989       21           5060391.05      5347323.63     10407714.68
1980-1989       22           5018603.49      5321866.51     10340470.00
1980-1989       23           4951226.16      5267176.12     10218402.28
1980-1989       24           4863919.89      5185508.10     10049427.99
1980-1989       25           4767688.85      5079873.18      9847562.03
1980-1989       26           4664639.65      4953880.77      9618520.42
1980-1989       27           4564787.90      4830258.97      9395046.87
1980-1989       28           4475309.19      4721378.08      9196687.27
1980-1989       29           4397312.91      4627356.81      9024669.73
1980-1989       30           4338145.97      4559374.80      8897520.77
1980-1989       31           4285359.57      4499126.93      8784486.50
1980-1989       32           4219124.75      4421018.93      8640143.68
1980-1989       33           4144579.11      4336068.27      8480647.38
1980-1989       34           4024593.39      4202765.56      8227358.95
1980-1989       35           3948158.69      4118084.39      8066243.07
1980-1989       36           3927016.32      4098271.28      8025287.60
1980-1989       37           3908213.13      4083411.39      7991624.52
1980-1989       38           3929065.82      4110097.12      8039162.94
1980-1989       39           4003713.37      4196657.81      8200371.18
1980-1989       40           4090518.20      4296279.77      8386797.96
1980-1989       41           4165165.55      4379576.64      8544742.19
1980-1989       42           4239082.64      4455553.32      8694635.97
1980-1989       43           4307599.81      4526425.69      8834025.51
1980-1989       44           4433563.17      4655236.50      9088799.67
1980-1989       45           4508002.67      4729989.84      9237992.50
1980-1989       46           4482630.67      4698421.50      9181052.17
1980-1989       47           4422113.67      4623862.50      9045976.17
1980-1989       48           4334909.17      4516221.17      8851130.34
1980-1989       49           4207952.67      4366461.17      8574413.83
1980-1989       50           4076692.67      4209894.67      8286587.33
1980-1989       51           3961280.17      4068130.33      8029410.50
1980-1989       52           3870899.50      3937839.50      7808739.00
1980-1989       53           3800889.33      3798106.33      7598995.67
1980-1989       54           3755352.50      3651629.17      7406981.67
1980-1989       55           3731051.34      3496461.51      7227512.84
1980-1989       56           3750153.33      3370940.67      7121094.01
1980-1989       57           3810259.67      3287615.50      7097875.17
1980-1989       58           3882756.83      3212777.50      7095534.34
1980-1989       59           3947801.17      3121046.83      7068848.00
1980-1989       60           3950052.17      2981606.84      6931659.00
1980-1989       61           3842903.33      2772436.50      6615339.83
1980-1989       62           3673913.84      2538344.50      6212258.34
1980-1989       63           3509021.17      2337676.00      5846697.17
1980-1989       64           3378034.00      2183754.84      5561788.84
1980-1989       65           3322210.00      2100849.67      5423059.67
1980-1989       66           3312694.50      2064685.16      5377379.66
1980-1989       67           3291493.50      2024830.49      5316323.99
1980-1989       68           3236871.83      1964448.66      5201320.49
1980-1989       69           3162543.33      1893189.83      5055733.16
1980-1989       70           3135590.34      1849738.66      4985329.00
1980-1989       71           3193184.50      1850859.33      5044043.83
1980-1989       72           3278732.67      1865231.16      5143963.83
1980-1989       73           3333053.67      1858925.83      5191979.50
1980-1989       74           3315486.83      1815988.83      5131475.66
1980-1989       75           3203850.16      1726315.50      4930165.66
1980-1989       76           3032350.17      1602387.66      4634737.83
1980-1989       77           2841592.50      1466360.67      4307953.17
1980-1989       78           2645160.33      1328903.66      3974064.00
1980-1989       79           2436834.00      1190821.16      3627655.16
1980-1989       80           2215260.04      1044198.71      3259458.75
1980-1989       81           1983204.42       900971.87      2884176.29
1980-1989       82           1753367.03       763262.64      2516629.67
1980-1989       83           1530155.27       635561.83      2165717.10
1980-1989       84           1317900.19       519992.66      1837892.86
1980-1989       85           1117030.73       416868.48      1533899.21
1980-1989       86            931443.71       328973.66      1260417.38
1980-1989       87            761056.54       255377.77      1016434.31
1980-1989       88            607670.86       194695.48       802366.34
1980-1989       89            475898.45       146475.50       622373.95
1980-1989       90            364333.67       108681.93       473015.60
1980-1989       91            272224.32        79078.75       351303.06
1980-1989       92            198126.09        56714.41       254840.50
1980-1989       93            140134.27        39554.08       179688.36
1980-1989       94             96419.47        27040.86       123460.33
1980-1989       95             64454.33        18051.96        82506.29
1980-1989       96             41920.59        11756.91        53677.51
1980-1989       97             26601.73         7590.05        34191.77
1980-1989       98             16383.85         4797.37        21181.22
1980-1989       99              9422.17         2816.67        12238.83
1980-1989      100              5288.17         1511.17         6799.33
1980-1989      101              2891.17          804.00         3695.17
1980-1989      102              1516.50          423.50         1940.00
1980-1989      103               779.67          210.67          990.33
1980-1989      104               400.17          112.67          512.83
1980-1989      105               204.33           54.83          259.17
1980-1989      106               111.17           27.50          138.67
1980-1989      107                68.50           17.00           85.50
1980-1989      108                43.67           12.83           56.50
1980-1989      109                20.83            6.50           27.33
1980-1989      110+                0.00            0.00            0.00
1990-1999        0           3430021.42      3617478.95      7047500.37
1990-1999        1           3461797.22      3647588.86      7109386.09
1990-1999        2           3477265.16      3663035.66      7140300.82
1990-1999        3           3474765.54      3659801.12      7134566.65
1990-1999        4           3472806.45      3655511.55      7128318.00
1990-1999        5           3466065.49      3646835.34      7112900.84
1990-1999        6           3442165.98      3620952.01      7063117.99
1990-1999        7           3416068.35      3594419.83      7010488.18
1990-1999        8           3394021.28      3570809.44      6964830.73
1990-1999        9           3362048.65      3534674.56      6896723.21
1990-1999       10           3324160.46      3494124.16      6818284.61
1990-1999       11           3275972.26      3443463.59      6719435.85
1990-1999       12           3232874.86      3397407.77      6630282.63
1990-1999       13           3201710.41      3364731.43      6566441.85
1990-1999       14           3185380.97      3350233.46      6535614.43
1990-1999       15           3182440.13      3352794.07      6535234.19
1990-1999       16           3201268.33      3373117.06      6574385.38
1990-1999       17           3239686.68      3405604.68      6645291.36
1990-1999       18           3335549.09      3482372.64      6817921.73
1990-1999       19           3492495.39      3606660.06      7099155.45
1990-1999       20           3694527.66      3793358.53      7487886.20
1990-1999       21           3935189.30      4040517.24      7975706.55
1990-1999       22           4185685.95      4317865.16      8503551.11
1990-1999       23           4435435.55      4603521.68      9038957.24
1990-1999       24           4679672.61      4887160.50      9566833.11
1990-1999       25           4913261.41      5164275.22     10077536.63
1990-1999       26           5131876.40      5425850.47     10557726.87
1990-1999       27           5315739.44      5643627.02     10959366.45
1990-1999       28           5437783.03      5789064.47     11226847.49
1990-1999       29           5514382.93      5876219.78     11390602.71
1990-1999       30           5546259.16      5913494.13     11459753.29
1990-1999       31           5520426.43      5884675.16     11405101.59
1990-1999       32           5452778.03      5811155.40     11263933.43
1990-1999       33           5363172.73      5709838.24     11073010.97
1990-1999       34           5254942.07      5582396.32     10837338.39
1990-1999       35           5132845.00      5433059.98     10565904.99
1990-1999       36           5003779.08      5272400.75     10276179.83
1990-1999       37           4882253.44      5119510.12     10001763.56
1990-1999       38           4773723.04      4983913.26      9757636.30
1990-1999       39           4678221.10      4866358.03      9544579.14
1990-1999       40           4600519.60      4770729.87      9371249.47
1990-1999       41           4528928.81      4685623.93      9214552.73
1990-1999       42           4443436.61      4586748.81      9030185.42
1990-1999       43           4356224.71      4486614.23      8842838.94
1990-1999       44           4215625.57      4332689.64      8548315.22
1990-1999       45           4117244.22      4228531.68      8345775.90
1990-1999       46           4074409.52      4190340.96      8264750.48
1990-1999       47           4031799.83      4156989.86      8188789.69
1990-1999       48           4026393.72      4162385.15      8188778.87
1990-1999       49           4077455.31      4221960.48      8299415.79
1990-1999       50           4139902.40      4287161.40      8427063.80
1990-1999       51           4195801.58      4337708.35      8533509.93
1990-1999       52           4257109.28      4389439.16      8646548.44
1990-1999       53           4313767.49      4433107.70      8746875.20
1990-1999       54           4426815.00      4531644.50      8958459.50
1990-1999       55           4488847.67      4575721.00      9064568.67
1990-1999       56           4452167.50      4514203.50      8966371.00
1990-1999       57           4382270.67      4411033.67      8793304.33
1990-1999       58           4282290.83      4273711.00      8556001.83
1990-1999       59           4140471.00      4094623.67      8235094.67
1990-1999       60           3991201.17      3904114.84      7895316.00
1990-1999       61           3857732.33      3727727.67      7585460.00
1990-1999       62           3749672.83      3563641.83      7313314.67
1990-1999       63           3660114.00      3390408.17      7050522.17
1990-1999       64           3593759.33      3213857.17      6807616.50
1990-1999       65           3548413.67      3032676.33      6581090.00
1990-1999       66           3542667.83      2878515.50      6421183.34
1990-1999       67           3573097.67      2761772.00      6334869.67
1990-1999       68           3609193.67      2649119.67      6258313.33
1990-1999       69           3630167.00      2521647.00      6151814.00
1990-1999       70           3585980.50      2356118.84      5942099.34
1990-1999       71           3438743.50      2138399.17      5577142.67
1990-1999       72           3236420.33      1907393.67      5143814.00
1990-1999       73           3035885.50      1705288.50      4741174.00
1990-1999       74           2863007.67      1539862.33      4402870.00
1990-1999       75           2750609.33      1426403.00      4177012.33
1990-1999       76           2670864.33      1344018.50      4014882.83
1990-1999       77           2577542.83      1257643.83      3835186.66
1990-1999       78           2452692.67      1158376.17      3611068.84
1990-1999       79           2307160.17      1054091.67      3361251.83
1990-1999       80           2186589.28       955457.33      3142046.60
1990-1999       81           2121438.41       892106.63      3013545.03
1990-1999       82           2064481.32       834389.44      2898870.76
1990-1999       83           1974211.87       765810.34      2740022.21
1990-1999       84           1831824.67       682570.80      2514395.47
1990-1999       85           1633879.77       585657.82      2219537.59
1990-1999       86           1412309.64       485457.07      1897766.71
1990-1999       87           1196110.12       392953.11      1589063.23
1990-1999       88            995162.05       312285.92      1307447.97
1990-1999       89            809322.49       242406.76      1051729.25
1990-1999       90            639995.00       182230.11       822225.11
1990-1999       91            492972.98       133361.57       626334.55
1990-1999       92            370592.40        95020.65       465613.04
1990-1999       93            271299.31        65636.99       336936.30
1990-1999       94            193647.61        44051.11       237698.72
1990-1999       95            134314.71        28588.00       162902.71
1990-1999       96             90402.59        18173.68       108576.27
1990-1999       97             58911.99        11215.10        70127.08
1990-1999       98             37349.20         6868.72        44217.92
1990-1999       99             23207.18         4253.95        27461.13
1990-1999      100             13554.43         2261.74        15816.17
1990-1999      101              7653.74         1215.71         8869.45
1990-1999      102              4132.00          645.35         4777.35
1990-1999      103              2190.80          344.80         2535.60
1990-1999      104              1143.40          179.17         1322.57
1990-1999      105               590.51           90.00          680.51
1990-1999      106               312.67           51.00          363.67
1990-1999      107               156.00           32.50          188.50
1990-1999      108                73.17           17.67           90.83
1990-1999      109                35.83            8.83           44.67
1990-1999      110+               13.33            1.67           15.00
