Canada, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979       18           2248234.43      2321876.40      4570110.83
1970-1979       19           2224786.29      2283175.14      4507961.43
1970-1979       20           2196809.21      2239375.31      4436184.51
1970-1979       21           2160757.89      2191997.64      4352755.53
1970-1979       22           2121535.13      2146813.17      4268348.30
1970-1979       23           2086737.45      2111217.77      4197955.21
1970-1979       24           2060051.04      2078407.68      4138458.73
1970-1979       25           1998701.06      2025178.21      4023879.27
1970-1979       26           1940309.50      1971507.22      3911816.72
1970-1979       27           1883340.32      1931497.58      3814837.90
1970-1979       28           1831348.37      1881283.95      3712632.32
1970-1979       29           1767025.63      1827385.85      3594411.48
1970-1979       30           1703391.26      1761221.02      3464612.28
1970-1979       31           1633987.46      1695536.21      3329523.67
1970-1979       32           1564087.97      1621147.36      3185235.33
1970-1979       33           1485878.04      1545779.21      3031657.26
1970-1979       34           1430398.81      1487360.06      2917758.86
1970-1979       35           1386765.32      1444516.15      2831281.47
1970-1979       36           1347017.89      1403529.28      2750547.17
1970-1979       37           1311137.91      1369043.33      2680181.24
1970-1979       38           1291348.64      1347809.88      2639158.51
1970-1979       39           1275147.97      1333611.87      2608759.84
1970-1979       40           1266788.81      1325506.95      2592295.76
1970-1979       41           1261301.45      1319397.58      2580699.03
1970-1979       42           1259107.22      1313299.13      2572406.35
1970-1979       43           1259064.96      1308687.72      2567752.67
1970-1979       44           1257251.95      1300075.95      2557327.90
1970-1979       45           1258492.04      1293710.50      2552202.54
1970-1979       46           1258858.97      1283506.47      2542365.44
1970-1979       47           1254891.75      1268996.50      2523888.25
1970-1979       48           1248446.83      1250399.22      2498846.06
1970-1979       49           1243744.06      1234914.84      2478658.90
1970-1979       50           1230051.42      1210522.63      2440574.05
1970-1979       51           1215196.81      1187559.39      2402756.20
1970-1979       52           1192805.78      1155428.98      2348234.76
1970-1979       53           1167818.94      1123779.99      2291598.93
1970-1979       54           1137659.65      1090110.83      2227770.48
1970-1979       55           1106848.52      1058110.08      2164958.60
1970-1979       56           1079986.81      1030680.58      2110667.39
1970-1979       57           1049826.37      1001501.61      2051327.98
1970-1979       58           1014023.29       965835.68      1979858.97
1970-1979       59            977952.88       929704.22      1907657.09
1970-1979       60            945606.58       896362.97      1841969.55
1970-1979       61            916871.83       867643.41      1784515.23
1970-1979       62            892940.35       840653.42      1733593.77
1970-1979       63            868375.34       812156.57      1680531.91
1970-1979       64            840004.03       777882.26      1617886.29
1970-1979       65            807535.40       739284.11      1546819.51
1970-1979       66            773265.56       699008.63      1472274.18
1970-1979       67            738027.26       659297.12      1397324.38
1970-1979       68            702541.13       620076.47      1322617.60
1970-1979       69            666734.86       580494.50      1247229.36
1970-1979       70            632430.30       541137.12      1173567.42
1970-1979       71            599937.46       504140.16      1104077.62
1970-1979       72            568049.58       467049.12      1035098.70
1970-1979       73            536377.60       430530.40       966908.00
1970-1979       74            505959.54       395829.68       901789.22
1970-1979       75            475021.76       362491.29       837513.05
1970-1979       76            443611.05       329676.90       773287.95
1970-1979       77            412500.34       298849.80       711350.14
1970-1979       78            381564.82       269962.89       651527.71
1970-1979       79            350137.94       242634.72       592772.65
1970-1979       80            323639.14       216827.04       540466.19
1970-1979       81            296197.54       195083.72       491281.26
1970-1979       82            267997.22       174232.23       442229.45
1970-1979       83            239698.53       153702.97       393401.50
1970-1979       84            211890.09       134141.72       346031.81
1970-1979       85            185214.84       115600.62       300815.46
1970-1979       86            159777.98        98380.88       258158.87
1970-1979       87            135682.88        82058.79       217741.67
1970-1979       88            113355.96        67221.62       180577.58
1970-1979       89             93299.66        54203.81       147503.47
1970-1979       90             75060.44        42577.28       117637.72
1970-1979       91             58935.24        32649.20        91584.43
1970-1979       92             45308.67        24494.79        69803.46
1970-1979       93             34031.24        17859.18        51890.41
1970-1979       94             25022.21        12715.97        37738.17
1970-1979       95             17891.98         8734.18        26626.16
1970-1979       96             12514.30         5827.30        18341.59
1970-1979       97              8556.39         3745.65        12302.04
1970-1979       98              5689.48         2310.73         8000.21
1970-1979       99              3667.86         1407.80         5075.66
1970-1979      100              2314.58          837.87         3152.45
1970-1979      101              1441.82          498.98         1940.80
1970-1979      102               837.96          294.80         1132.76
1970-1979      103               475.61          167.67          643.28
1970-1979      104               258.29          102.11          360.40
1970-1979      105               140.73           55.03          195.76
1970-1979      106                65.41           31.26           96.67
1970-1979      107                35.93           19.68           55.60
1970-1979      108                23.55           10.04           33.59
1970-1979      109                14.14            7.41           21.55
1970-1979      110+               15.67           19.80           35.47
1980-1989        0           1809306.70      1901158.69      3710465.40
1980-1989        1           1796483.84      1887735.24      3684219.08
1980-1989        2           1791707.29      1884511.12      3676218.41
1980-1989        3           1789400.64      1884125.61      3673526.26
1980-1989        4           1790108.85      1887479.02      3677587.88
1980-1989        5           1783214.88      1880814.80      3664029.68
1980-1989        6           1777877.10      1874927.76      3652804.86
1980-1989        7           1775500.51      1872145.85      3647646.36
1980-1989        8           1776259.73      1871343.38      3647603.11
1980-1989        9           1784933.73      1879351.48      3664285.20
1980-1989       10           1791090.32      1883629.45      3674719.77
1980-1989       11           1802246.86      1893799.87      3696046.72
1980-1989       12           1820287.31      1911756.60      3732043.91
1980-1989       13           1845408.08      1939266.92      3784674.99
1980-1989       14           1879467.80      1977357.11      3856824.91
1980-1989       15           1931753.92      2035345.56      3967099.48
1980-1989       16           1995559.96      2103967.69      4099527.66
1980-1989       17           2067123.00      2175962.04      4243085.04
1980-1989       18           2139551.32      2246149.05      4385700.38
1980-1989       19           2209101.91      2311094.63      4520196.53
1980-1989       20           2274317.31      2367940.24      4642257.54
1980-1989       21           2336337.11      2422008.09      4758345.20
1980-1989       22           2389915.62      2469077.15      4858992.77
1980-1989       23           2428036.92      2501548.35      4929585.27
1980-1989       24           2445956.57      2512015.86      4957972.43
1980-1989       25           2443458.13      2499477.56      4942935.69
1980-1989       26           2427246.64      2472560.68      4899807.32
1980-1989       27           2400338.49      2435372.30      4835710.79
1980-1989       28           2368139.47      2396043.17      4764182.64
1980-1989       29           2332919.39      2355848.86      4688768.25
1980-1989       30           2297047.97      2315814.94      4612862.91
1980-1989       31           2258690.69      2274485.05      4533175.74
1980-1989       32           2220284.00      2234578.53      4454862.53
1980-1989       33           2182080.55      2198164.32      4380244.87
1980-1989       34           2121966.55      2142396.41      4264362.97
1980-1989       35           2053240.58      2080378.83      4133619.41
1980-1989       36           1984546.25      2018674.89      4003221.15
1980-1989       37           1920924.09      1962087.91      3883011.99
1980-1989       38           1856512.90      1901938.54      3758451.44
1980-1989       39           1789768.02      1836691.52      3626459.54
1980-1989       40           1722047.83      1769299.88      3491347.71
1980-1989       41           1652564.95      1700038.62      3352603.57
1980-1989       42           1577568.65      1624143.45      3201712.11
1980-1989       43           1497147.77      1541055.78      3038203.55
1980-1989       44           1440450.49      1481346.27      2921796.76
1980-1989       45           1392742.89      1429663.28      2822406.17
1980-1989       46           1349283.57      1382902.15      2732185.72
1980-1989       47           1312938.78      1343274.55      2656213.33
1980-1989       48           1287020.83      1315212.55      2602233.38
1980-1989       49           1268202.67      1294371.91      2562574.58
1980-1989       50           1259313.11      1281726.58      2541039.70
1980-1989       51           1250134.30      1267900.65      2518034.96
1980-1989       52           1246605.11      1257973.51      2504578.62
1980-1989       53           1243736.77      1247754.22      2491490.99
1980-1989       54           1242980.66      1236621.57      2479602.23
1980-1989       55           1244568.37      1225014.01      2469582.38
1980-1989       56           1244547.79      1211373.24      2455921.03
1980-1989       57           1240955.25      1192119.41      2433074.66
1980-1989       58           1234260.20      1169599.52      2403859.73
1980-1989       59           1223149.21      1142490.93      2365640.14
1980-1989       60           1205603.82      1110361.56      2315965.38
1980-1989       61           1181265.87      1072546.87      2253812.73
1980-1989       62           1152259.99      1031995.09      2184255.08
1980-1989       63           1123508.20       992423.45      2115931.65
1980-1989       64           1092744.58       953225.25      2045969.82
1980-1989       65           1063051.41       916045.98      1979097.39
1980-1989       66           1030791.85       878251.49      1909043.34
1980-1989       67            994969.32       838666.94      1833636.26
1980-1989       68            953671.55       794176.18      1747847.73
1980-1989       69            909101.24       747555.11      1656656.35
1980-1989       70            867402.57       704099.52      1571502.08
1980-1989       71            830684.49       664361.01      1495045.50
1980-1989       72            795547.23       625499.30      1421046.53
1980-1989       73            757903.94       583677.36      1341581.30
1980-1989       74            716909.92       540105.17      1257015.09
1980-1989       75            672552.47       495052.25      1167604.72
1980-1989       76            627333.30       450322.81      1077656.11
1980-1989       77            582576.48       407560.28       990136.76
1980-1989       78            538435.06       366525.10       904960.16
1980-1989       79            496016.15       326920.90       822937.05
1980-1989       80            445956.04       284710.19       730666.23
1980-1989       81            405995.15       249074.70       655069.85
1980-1989       82            367360.63       216136.44       583497.07
1980-1989       83            330361.28       186471.47       516832.75
1980-1989       84            294995.93       159763.27       454759.19
1980-1989       85            260733.87       135251.83       395985.71
1980-1989       86            228082.86       113377.03       341459.89
1980-1989       87            197280.50        93857.81       291138.31
1980-1989       88            169220.12        76995.59       246215.71
1980-1989       89            142954.92        62576.13       205531.06
1980-1989       90            118882.26        50375.80       169258.06
1980-1989       91             97333.88        39845.95       137179.83
1980-1989       92             78136.46        31010.71       109147.17
1980-1989       93             61383.52        23872.52        85256.04
1980-1989       94             47114.54        17936.53        65051.06
1980-1989       95             35424.84        13090.70        48515.54
1980-1989       96             26029.80         9307.01        35336.81
1980-1989       97             18544.06         6487.01        25031.07
1980-1989       98             12928.04         4359.59        17287.63
1980-1989       99              8739.81         2870.35        11610.17
1980-1989      100              5740.33         1822.88         7563.21
1980-1989      101              3611.55         1120.64         4732.20
1980-1989      102              2251.11          659.12         2910.24
1980-1989      103              1361.52          362.82         1724.33
1980-1989      104               811.05          202.57         1013.62
1980-1989      105               455.48          118.17          573.65
1980-1989      106               243.38           69.13          312.51
1980-1989      107               124.83           37.50          162.33
1980-1989      108                65.83           21.33           87.17
1980-1989      109                35.83           12.46           48.29
1980-1989      110+               26.17           27.83           54.00
1990-1999        0           1846645.03      1943649.18      3790294.21
1990-1999        1           1883519.97      1978097.96      3861617.93
1990-1999        2           1905088.43      2001264.30      3906352.74
1990-1999        3           1922703.57      2017507.75      3940211.32
1990-1999        4           1934544.17      2029778.63      3964322.80
1990-1999        5           1938440.05      2034466.29      3972906.34
1990-1999        6           1944281.13      2040811.90      3985093.03
1990-1999        7           1944526.92      2042306.52      3986833.43
1990-1999        8           1939615.58      2038715.28      3978330.86
1990-1999        9           1935249.12      2034601.19      3969850.31
1990-1999       10           1924627.93      2025121.98      3949749.91
1990-1999       11           1920566.16      2022257.84      3942824.00
1990-1999       12           1921623.51      2024405.63      3946029.14
1990-1999       13           1921422.40      2026623.44      3948045.84
1990-1999       14           1921460.82      2029085.69      3950546.51
1990-1999       15           1920141.71      2030901.83      3951043.54
1990-1999       16           1918948.51      2030455.05      3949403.57
1990-1999       17           1922311.10      2034553.16      3956864.26
1990-1999       18           1930629.97      2040827.74      3971457.71
1990-1999       19           1947942.01      2052796.34      4000738.34
1990-1999       20           1962568.36      2057329.65      4019898.01
1990-1999       21           1977935.60      2060875.11      4038810.71
1990-1999       22           1997741.37      2071910.30      4069651.67
1990-1999       23           2024057.46      2091229.94      4115287.40
1990-1999       24           2060430.39      2122210.21      4182640.60
1990-1999       25           2115623.11      2173066.56      4288689.67
1990-1999       26           2182203.02      2237026.25      4419229.27
1990-1999       27           2253147.29      2304387.89      4557535.18
1990-1999       28           2320318.15      2369892.64      4690210.78
1990-1999       29           2379229.26      2428244.86      4807474.11
1990-1999       30           2433777.51      2479769.26      4913546.77
1990-1999       31           2483288.91      2527886.75      5011175.65
1990-1999       32           2529327.30      2572119.51      5101446.80
1990-1999       33           2566878.45      2603165.99      5170044.43
1990-1999       34           2582899.41      2614808.00      5197707.40
1990-1999       35           2580141.70      2604068.74      5184210.44
1990-1999       36           2561508.79      2577266.23      5138775.02
1990-1999       37           2528991.19      2537385.77      5066376.97
1990-1999       38           2487966.63      2491443.61      4979410.23
1990-1999       39           2442871.72      2442090.85      4884962.57
1990-1999       40           2396191.25      2392859.76      4789051.02
1990-1999       41           2346795.81      2340543.50      4687339.32
1990-1999       42           2297805.55      2291631.32      4589436.86
1990-1999       43           2252533.38      2247118.33      4499651.71
1990-1999       44           2186824.81      2183526.44      4370351.25
1990-1999       45           2113345.87      2113200.75      4226546.62
1990-1999       46           2039658.16      2042467.55      4082125.71
1990-1999       47           1970161.40      1975571.47      3945732.87
1990-1999       48           1898215.00      1904562.00      3802777.00
1990-1999       49           1821053.07      1826909.61      3647962.67
1990-1999       50           1743393.42      1748711.61      3492105.04
1990-1999       51           1665773.89      1669239.78      3335013.67
1990-1999       52           1583369.71      1585079.63      3168449.35
1990-1999       53           1498972.78      1497038.72      2996011.50
1990-1999       54           1441638.29      1436026.70      2877664.99
1990-1999       55           1395219.19      1384692.74      2779911.94
1990-1999       56           1352108.06      1338076.38      2690184.44
1990-1999       57           1315636.82      1298061.37      2613698.19
1990-1999       58           1289018.20      1267765.04      2556783.24
1990-1999       59           1268709.28      1242687.28      2511396.56
1990-1999       60           1254959.04      1223416.66      2478375.69
1990-1999       61           1240182.81      1200833.52      2441016.33
1990-1999       62           1230349.96      1181000.00      2411349.96
1990-1999       63           1221718.69      1159361.21      2381079.90
1990-1999       64           1213556.97      1136252.11      2349809.08
1990-1999       65           1204966.25      1110703.16      2315669.41
1990-1999       66           1195146.90      1081113.54      2276260.45
1990-1999       67           1181127.54      1046541.81      2227669.35
1990-1999       68           1164911.72      1009186.27      2174098.00
1990-1999       69           1143772.23       968220.84      2111993.07
1990-1999       70           1114234.82       921315.66      2035550.48
1990-1999       71           1077008.42       869204.22      1946212.64
1990-1999       72           1034898.40       815313.35      1850211.76
1990-1999       73            991407.65       761826.79      1753234.43
1990-1999       74            944836.74       708439.80      1653276.54
1990-1999       75            898910.88       657413.45      1556324.33
1990-1999       76            850755.85       606308.68      1457064.53
1990-1999       77            800904.86       555969.52      1356874.39
1990-1999       78            746533.53       503508.41      1250041.93
1990-1999       79            691837.61       452417.18      1144254.78
1990-1999       80            622986.34       392412.09      1015398.42
1990-1999       81            576621.83       350418.37       927040.19
1990-1999       82            530742.79       310045.19       840787.98
1990-1999       83            483291.62       270557.37       753848.99
1990-1999       84            434619.88       232428.55       667048.42
1990-1999       85            385505.19       196634.52       582139.71
1990-1999       86            337594.04       164129.26       501723.30
1990-1999       87            292587.49       135250.67       427838.16
1990-1999       88            250430.55       109879.35       360309.89
1990-1999       89            211958.46        87968.13       299926.59
1990-1999       90            176357.21        69224.55       245581.76
1990-1999       91            144319.00        53428.30       197747.29
1990-1999       92            116079.62        40235.28       156314.90
1990-1999       93             91664.31        29748.49       121412.81
1990-1999       94             71105.92        21700.71        92806.62
1990-1999       95             54087.09        15568.03        69655.12
1990-1999       96             40207.90        10819.33        51027.23
1990-1999       97             29137.86         7299.83        36437.68
1990-1999       98             20499.28         4841.50        25340.78
1990-1999       99             14190.42         3183.48        17373.90
1990-1999      100              9546.90         2060.28        11607.18
1990-1999      101              6216.25         1285.03         7501.27
1990-1999      102              3891.02          773.55         4664.57
1990-1999      103              2360.45          456.09         2816.54
1990-1999      104              1384.87          263.01         1647.88
1990-1999      105               784.10          144.83          928.93
1990-1999      106               446.13           82.50          528.63
1990-1999      107               258.60           42.75          301.35
1990-1999      108               138.07           22.33          160.40
1990-1999      109                73.77            9.29           83.06
1990-1999      110+               74.83           10.33           85.17
2000-2009        0           1688256.60      1778909.25      3467165.84
2000-2009        1           1693582.20      1781160.94      3474743.15
2000-2009        2           1700628.58      1788989.35      3489617.93
2000-2009        3           1715090.99      1805927.01      3521018.00
2000-2009        4           1742202.96      1833664.53      3575867.50
2000-2009        5           1772679.14      1866074.40      3638753.54
2000-2009        6           1805854.93      1900228.75      3706083.67
2000-2009        7           1844654.50      1940813.48      3785467.97
2000-2009        8           1888775.53      1985829.33      3874604.87
2000-2009        9           1934122.41      2031086.43      3965208.83
2000-2009       10           1975532.68      2074132.25      4049664.93
2000-2009       11           2011049.68      2110470.67      4121520.35
2000-2009       12           2038682.33      2139033.22      4177715.56
2000-2009       13           2062268.85      2164678.78      4226947.63
2000-2009       14           2081123.08      2187720.30      4268843.38
2000-2009       15           2095044.53      2205519.35      4300563.87
2000-2009       16           2107315.88      2219718.56      4327034.44
2000-2009       17           2117902.78      2231249.80      4349152.58
2000-2009       18           2123853.39      2242068.70      4365922.09
2000-2009       19           2142556.26      2261667.52      4404223.79
2000-2009       20           2148659.09      2260210.78      4408869.88
2000-2009       21           2154926.05      2255015.12      4409941.17
2000-2009       22           2156344.91      2251838.66      4408183.57
2000-2009       23           2154032.28      2245154.77      4399187.05
2000-2009       24           2150901.35      2232929.19      4383830.54
2000-2009       25           2145041.40      2212016.85      4357058.25
2000-2009       26           2137886.61      2187160.38      4325046.99
2000-2009       27           2136044.07      2172722.22      4308766.29
2000-2009       28           2137615.61      2167167.24      4304782.85
2000-2009       29           2149604.14      2175356.79      4324960.93
2000-2009       30           2162752.27      2187282.69      4350034.96
2000-2009       31           2176749.96      2202108.63      4378858.59
2000-2009       32           2194337.20      2222297.37      4416634.57
2000-2009       33           2217229.84      2247682.79      4464912.63
2000-2009       34           2249556.34      2281717.54      4531273.88
2000-2009       35           2297968.78      2333182.27      4631151.05
2000-2009       36           2358044.75      2395956.29      4754001.04
2000-2009       37           2421794.76      2461760.48      4883555.24
2000-2009       38           2480681.59      2521092.71      5001774.31
2000-2009       39           2532515.56      2571675.92      5104191.48
2000-2009       40           2577460.63      2613877.57      5191338.20
2000-2009       41           2618021.52      2651022.55      5269044.07
2000-2009       42           2652444.51      2682666.50      5335111.01
2000-2009       43           2675764.41      2700484.26      5376248.67
2000-2009       44           2680428.82      2698091.42      5378520.24
2000-2009       45           2663172.50      2673512.81      5336685.31
2000-2009       46           2631546.49      2633590.62      5265137.11
2000-2009       47           2587058.65      2581737.33      5168795.99
2000-2009       48           2537725.16      2526422.22      5064147.39
2000-2009       49           2484001.39      2468064.38      4952065.77
2000-2009       50           2428485.45      2408839.17      4837324.62
2000-2009       51           2370323.58      2347333.98      4717657.56
2000-2009       52           2313859.62      2288778.75      4602638.37
2000-2009       53           2259563.88      2232707.52      4492271.39
2000-2009       54           2182925.38      2154563.18      4337488.55
2000-2009       55           2100802.56      2071651.02      4172453.58
2000-2009       56           2020573.90      1990359.27      4010933.18
2000-2009       57           1946767.15      1915297.39      3862064.54
2000-2009       58           1872226.43      1837573.48      3709799.92
2000-2009       59           1794843.06      1755612.18      3550455.24
2000-2009       60           1717749.25      1673897.24      3391646.49
2000-2009       61           1640327.51      1591696.07      3232023.57
2000-2009       62           1557555.12      1504702.14      3062257.26
2000-2009       63           1470591.99      1411969.29      2882561.28
2000-2009       64           1408628.69      1343261.39      2751890.09
2000-2009       65           1354627.81      1281331.02      2635958.83
2000-2009       66           1304180.42      1223194.18      2527374.60
2000-2009       67           1259976.37      1170604.17      2430580.54
2000-2009       68           1224233.24      1126478.58      2350711.83
2000-2009       69           1192847.16      1085785.57      2278632.73
2000-2009       70           1167319.70      1049816.06      2217135.75
2000-2009       71           1140373.39      1011033.31      2151406.71
2000-2009       72           1115802.48       973732.65      2089535.13
2000-2009       73           1090036.00       933297.11      2023333.11
2000-2009       74           1064359.88       890946.13      1955306.01
2000-2009       75           1036886.75       845855.70      1882742.45
2000-2009       76           1008260.49       798493.47      1806753.96
2000-2009       77            975929.82       747764.73      1723694.56
2000-2009       78            940261.50       695511.99      1635773.49
2000-2009       79            899455.85       641101.74      1540557.59
2000-2009       80            847650.33       578522.45      1426172.78
2000-2009       81            791607.47       517687.91      1309295.38
2000-2009       82            731933.28       457953.60      1189886.88
2000-2009       83            671551.27       400586.76      1072138.03
2000-2009       84            609708.41       346029.05       955737.46
2000-2009       85            548296.03       295851.50       844147.53
2000-2009       86            488019.40       249410.92       737430.33
2000-2009       87            427493.32       206795.57       634288.89
2000-2009       88            367803.68       168228.44       536032.12
2000-2009       89            311546.06       134581.83       446127.89
2000-2009       90            261571.41       106637.61       368209.03
2000-2009       91            217333.21        83234.21       300567.41
2000-2009       92            177295.63        63435.12       240730.75
2000-2009       93            141272.97        47203.38       188476.35
2000-2009       94            109770.72        34021.96       143792.68
2000-2009       95             82667.50        23758.36       106425.86
2000-2009       96             60553.56        16162.07        76715.62
2000-2009       97             43327.65        10755.71        54083.36
2000-2009       98             29985.53         6908.42        36893.95
2000-2009       99             20188.13         4267.06        24455.19
2000-2009      100             13289.02         2591.43        15880.45
2000-2009      101              8411.16         1529.97         9941.13
2000-2009      102              5172.06          866.49         6038.55
2000-2009      103              3086.33          474.38         3560.70
2000-2009      104              1792.09          243.56         2035.65
2000-2009      105              1004.26          124.29         1128.55
2000-2009      106               512.38           48.57          560.95
2000-2009      107               267.14           22.50          289.64
2000-2009      108               131.64           10.00          141.64
2000-2009      109                62.10            1.33           63.43
2000-2009      110+               65.00            5.17           70.17
2010-2011        0            367838.80       386986.97       754825.77
2010-2011        1            370230.13       389126.29       759356.42
2010-2011        2            371579.01       389863.93       761442.94
2010-2011        3            367528.12       385796.53       753324.65
2010-2011        4            359654.51       378087.60       737742.12
2010-2011        5            353508.92       372025.09       725534.00
2010-2011        6            352011.69       370668.70       722680.40
2010-2011        7            349693.85       368264.12       717957.97
2010-2011        8            348328.40       367344.23       715672.63
2010-2011        9            350410.36       370593.29       721003.65
2010-2011       10            358922.79       380052.69       738975.48
2010-2011       11            366232.69       387439.35       753672.05
2010-2011       12            373431.51       394394.64       767826.15
2010-2011       13            385729.44       407956.52       793685.96
2010-2011       14            401714.44       424391.21       826105.65
2010-2011       15            416625.07       440280.66       856905.73
2010-2011       16            427259.27       450493.61       877752.87
2010-2011       17            436183.08       457043.58       893226.66
2010-2011       18            448218.75       467096.53       915315.28
2010-2011       19            461569.45       480694.42       942263.87
2010-2011       20            469478.76       487596.38       957075.14
2010-2011       21            466723.42       482062.93       948786.35
2010-2011       22            455738.57       469126.85       924865.43
2010-2011       23            454119.09       466191.11       920310.20
2010-2011       24            460059.23       471643.79       931703.03
2010-2011       25            466062.79       476608.64       942671.42
2010-2011       26            469453.19       476291.61       945744.80
2010-2011       27            470497.47       473727.12       944224.59
2010-2011       28            472244.75       472641.36       944886.11
2010-2011       29            474457.55       474136.32       948593.87
2010-2011       30            472246.16       471854.69       944100.86
2010-2011       31            466142.68       464220.68       930363.36
2010-2011       32            460169.18       456984.46       917153.65
2010-2011       33            456198.30       453115.27       909313.57
2010-2011       34            457868.83       455176.71       913045.54
2010-2011       35            458211.86       455938.01       914149.87
2010-2011       36            451830.77       450117.64       901948.41
2010-2011       37            449963.03       449133.37       899096.40
2010-2011       38            453674.15       454748.83       908422.99
2010-2011       39            467072.33       469359.01       936431.34
2010-2011       40            475726.23       479031.43       954757.67
2010-2011       41            474162.15       476543.71       950705.86
2010-2011       42            472923.17       474964.03       947887.20
2010-2011       43            476787.00       479920.39       956707.39
2010-2011       44            492372.75       497804.82       990177.57
2010-2011       45            520986.79       528137.26      1049124.05
2010-2011       46            544545.37       552707.10      1097252.47
2010-2011       47            554686.07       562963.82      1117649.89
2010-2011       48            554375.22       561733.72      1116108.95
2010-2011       49            553494.19       559244.56      1112738.75
2010-2011       50            549073.20       553338.13      1102411.33
2010-2011       51            540869.46       544208.31      1085077.76
2010-2011       52            532837.62       535892.23      1068729.84
2010-2011       53            522261.89       524902.30      1047164.20
2010-2011       54            508647.51       509822.78      1018470.29
2010-2011       55            497948.29       497284.32       995232.61
2010-2011       56            485843.18       482908.67       968751.84
2010-2011       57            466015.54       461603.67       927619.20
2010-2011       58            445528.61       440965.18       886493.79
2010-2011       59            433245.87       428235.36       861481.23
2010-2011       60            423898.12       417697.50       841595.62
2010-2011       61            415507.83       407216.75       822724.57
2010-2011       62            410602.63       400482.55       811085.19
2010-2011       63            407445.87       395754.26       803200.13
2010-2011       64            377801.89       365176.87       742978.76
2010-2011       65            341719.97       328487.05       670207.02
2010-2011       66            322926.77       307941.51       630868.28
2010-2011       67            310263.91       292840.34       603104.24
2010-2011       68            294299.00       274360.94       568659.94
2010-2011       69            279187.17       256395.53       535582.70
2010-2011       70            263090.91       238398.37       501489.28
2010-2011       71            249778.72       224170.96       473949.68
2010-2011       72            239794.24       213097.64       452891.89
2010-2011       73            228565.59       200612.09       429177.68
2010-2011       74            221096.71       191473.88       412570.59
2010-2011       75            213950.21       182601.08       396551.30
2010-2011       76            205211.10       172488.42       377699.52
2010-2011       77            200252.32       165034.83       365287.14
2010-2011       78            196230.59       158297.46       354528.05
2010-2011       79            190457.21       149265.47       339722.68
2010-2011       80            183301.02       138898.88       322199.90
2010-2011       81            173244.92       126545.38       299790.30
2010-2011       82            162721.00       113956.48       276677.48
2010-2011       83            152656.91       101881.41       254538.32
2010-2011       84            143339.68        90417.18       233756.86
2010-2011       85            133781.18        79331.39       213112.57
2010-2011       86            122137.82        68180.00       190317.82
2010-2011       87            109856.13        57882.44       167738.56
2010-2011       88             98112.52        48594.49       146707.00
2010-2011       89             85472.80        39565.01       125037.81
2010-2011       90             70663.13        30557.34       101220.47
2010-2011       91             55514.29        22521.05        78035.33
2010-2011       92             43693.27        16728.97        60422.23
2010-2011       93             35261.48        12538.24        47799.72
2010-2011       94             28347.88         9324.74        37672.62
2010-2011       95             22323.72         6855.72        29179.44
2010-2011       96             17022.92         4878.60        21901.53
2010-2011       97             12332.80         3266.28        15599.08
2010-2011       98              8485.96         2069.35        10555.31
2010-2011       99              5688.89         1260.09         6948.98
2010-2011      100              3705.48          771.88         4477.35
2010-2011      101              2331.24          429.14         2760.38
2010-2011      102              1442.96          242.94         1685.90
2010-2011      103               841.17          132.22          973.39
2010-2011      104               464.31           67.10          531.40
2010-2011      105               262.24           32.30          294.53
2010-2011      106               144.20           12.49          156.70
2010-2011      107                69.29            3.79           73.08
2010-2011      108                26.91            1.73           28.65
2010-2011      109                15.03            0.17           15.20
2010-2011      110+               13.74            0.00           13.74
