Hungary, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969       23            718167.26       709676.45      1427843.71
1960-1969       24            717629.62       702955.59      1420585.21
1960-1969       25            713447.90       694275.26      1407723.15
1960-1969       26            708758.90       685560.54      1394319.44
1960-1969       27            707449.37       680774.29      1388223.66
1960-1969       28            707578.75       677938.38      1385517.13
1960-1969       29            710614.46       678774.22      1389388.68
1960-1969       30            715291.87       682680.02      1397971.89
1960-1969       31            721170.52       688744.53      1409915.05
1960-1969       32            726932.62       695524.86      1422457.48
1960-1969       33            734209.00       703274.70      1437483.69
1960-1969       34            743953.83       711935.83      1455889.67
1960-1969       35            750558.97       716998.47      1467557.44
1960-1969       36            755130.67       719689.87      1474820.54
1960-1969       37            762232.15       721935.86      1484168.01
1960-1969       38            769887.16       723062.83      1492949.99
1960-1969       39            774117.36       720184.45      1494301.81
1960-1969       40            771723.96       710783.52      1482507.48
1960-1969       41            749201.46       684934.98      1434136.44
1960-1969       42            711540.29       646259.72      1357800.01
1960-1969       43            673719.32       608643.50      1282362.82
1960-1969       44            640089.80       574924.80      1215014.60
1960-1969       45            627198.44       558458.61      1185657.04
1960-1969       46            626111.60       553145.68      1179257.27
1960-1969       47            621728.06       548262.26      1169990.32
1960-1969       48            615126.60       543585.26      1158711.85
1960-1969       49            608236.35       539213.67      1147450.02
1960-1969       50            607071.37       539786.18      1146857.55
1960-1969       51            624190.09       555605.56      1179795.66
1960-1969       52            653950.35       581769.02      1235719.37
1960-1969       53            679811.22       604277.08      1284088.30
1960-1969       54            694998.08       617409.67      1312407.74
1960-1969       55            690280.17       613471.05      1303751.22
1960-1969       56            674639.24       599836.01      1274475.25
1960-1969       57            658490.14       585132.37      1243622.51
1960-1969       58            641743.49       568926.27      1210669.76
1960-1969       59            625814.02       552392.17      1178206.19
1960-1969       60            608323.81       534215.38      1142539.19
1960-1969       61            589560.44       514061.37      1103621.81
1960-1969       62            571896.34       493198.87      1065095.22
1960-1969       63            555131.77       470740.52      1025872.29
1960-1969       64            538990.35       447932.81       986923.16
1960-1969       65            521995.63       424593.64       946589.26
1960-1969       66            502344.11       399154.41       901498.51
1960-1969       67            479575.55       371790.40       851365.95
1960-1969       68            454546.01       343591.32       798137.34
1960-1969       69            426220.81       314678.03       740898.84
1960-1969       70            398267.05       286868.76       685135.81
1960-1969       71            373221.69       262106.94       635328.63
1960-1969       72            347598.79       239071.43       586670.21
1960-1969       73            321418.04       218092.71       539510.75
1960-1969       74            295708.06       198957.95       494666.00
1960-1969       75            270722.95       180919.82       451642.76
1960-1969       76            246236.38       163585.40       409821.78
1960-1969       77            222303.71       146576.64       368880.35
1960-1969       78            199122.32       130278.78       329401.10
1960-1969       79            177367.88       114919.75       292287.63
1960-1969       80            155371.92        99881.49       255253.41
1960-1969       81            133468.51        85348.90       218817.41
1960-1969       82            112701.96        71527.30       184229.26
1960-1969       83             93583.36        59075.49       152658.85
1960-1969       84             76518.70        48149.69       124668.39
1960-1969       85             61263.87        38286.04        99549.91
1960-1969       86             47737.79        29383.63        77121.42
1960-1969       87             36313.14        22004.60        58317.74
1960-1969       88             27007.11        16254.61        43261.72
1960-1969       89             19737.80        11784.67        31522.47
1960-1969       90             14283.59         8323.94        22607.53
1960-1969       91             10024.74         5760.73        15785.47
1960-1969       92              6847.82         3851.35        10699.16
1960-1969       93              4548.75         2498.47         7047.22
1960-1969       94              2981.54         1519.98         4501.52
