Latvia, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969       53            153613.61       107983.35       261596.96
1960-1969       54            156914.50       111125.05       268039.55
1960-1969       55            157353.01       112343.84       269696.85
1960-1969       56            156454.20       111938.60       268392.80
1960-1969       57            155018.05       110289.60       265307.64
1960-1969       58            152417.58       107340.21       259757.80
1960-1969       59            150698.94       104053.08       254752.01
1960-1969       60            148199.79        99976.02       248175.81
1960-1969       61            144768.42        95128.15       239896.56
1960-1969       62            141013.97        89482.70       230496.67
1960-1969       63            136424.53        83042.40       219466.93
1960-1969       64            132320.88        77181.50       209502.38
1960-1969       65            127662.41        71469.89       199132.29
1960-1969       66            122751.10        66025.74       188776.84
1960-1969       67            117402.33        60992.02       178394.34
1960-1969       68            111981.52        56512.15       168493.67
1960-1969       69            106935.46        52812.52       159747.97
1960-1969       70            101640.27        49506.71       151146.98
1960-1969       71             97140.12        46617.94       143758.06
1960-1969       72             92168.87        43793.39       135962.26
1960-1969       73             86412.92        40810.84       127223.76
1960-1969       74             81183.55        37951.82       119135.37
1960-1969       75             75911.30        35038.72       110950.01
1960-1969       76             70872.48        32408.17       103280.65
1960-1969       77             65892.03        29863.80        95755.83
1960-1969       78             60470.41        27050.84        87521.25
1960-1969       79             54950.08        24272.40        79222.48
1960-1969       80             49089.19        21718.93        70808.12
1960-1969       81             43433.79        19174.62        62608.41
1960-1969       82             38174.48        16669.18        54843.67
1960-1969       83             33137.82        14238.95        47376.76
1960-1969       84             28403.00        12059.02        40462.02
1960-1969       85             24010.37        10003.42        34013.78
1960-1969       86             19957.23         8132.45        28089.68
1960-1969       87             16304.69         6514.17        22818.85
1960-1969       88             13156.05         5122.56        18278.61
1960-1969       89             10409.86         3914.45        14324.30
1960-1969       90              8041.57         2891.43        10932.99
1960-1969       91              6095.60         2081.32         8176.93
1960-1969       92              4511.62         1476.83         5988.45
1960-1969       93              3261.27         1030.67         4291.94
1960-1969       94              2319.29          689.67         3008.95
1960-1969       95              1635.65          449.91         2085.57
1960-1969       96              1155.60          290.56         1446.16
1960-1969       97               803.99          188.71          992.70
1960-1969       98               539.87          123.28          663.15
1960-1969       99               353.23           71.69          424.92
1960-1969      100               222.38           36.89          259.28
1960-1969      101               136.13           17.93          154.06
1960-1969      102                79.75            7.28           87.03
1960-1969      103                43.87            2.02           45.89
1960-1969      104                21.63            0.28           21.91
1960-1969      105                 9.04            0.00            9.04
1960-1969      106                 2.71            0.00            2.71
1960-1969      107                 0.29            0.00            0.29
1960-1969      108                 0.00            0.00            0.00
1960-1969      109                 0.00            0.00            0.00
1960-1969      110+                0.00            0.00            0.00
1970-1979        0            173368.25       181455.96       354824.21
1970-1979        1            170432.42       177706.85       348139.27
1970-1979        2            169350.90       176705.57       346056.46
1970-1979        3            168212.68       175337.93       343550.61
1970-1979        4            166601.84       173597.86       340199.70
1970-1979        5            165303.20       172148.27       337451.47
1970-1979        6            164770.12       171158.74       335928.87
1970-1979        7            165436.54       171388.51       336825.05
1970-1979        8            165553.12       171552.79       337105.91
1970-1979        9            165665.13       172366.74       338031.87
1970-1979       10            166131.24       173606.69       339737.93
1970-1979       11            166787.19       175531.69       342318.88
1970-1979       12            167828.56       177533.95       345362.52
1970-1979       13            168095.28       177675.94       345771.22
1970-1979       14            169104.46       178205.21       347309.67
1970-1979       15            172297.18       181667.99       353965.17
1970-1979       16            174979.93       186541.89       361521.81
1970-1979       17            177159.04       189545.03       366704.06
1970-1979       18            179647.95       191193.83       370841.78
1970-1979       19            179336.23       193051.75       372387.98
1970-1979       20            178645.78       192937.62       371583.41
1970-1979       21            178472.29       191020.56       369492.85
1970-1979       22            177711.91       188615.90       366327.81
1970-1979       23            176125.93       186031.24       362157.16
1970-1979       24            173860.61       182328.33       356188.94
1970-1979       25            171163.90       177921.45       349085.35
1970-1979       26            170200.99       174744.48       344945.47
1970-1979       27            170285.62       172870.04       343155.66
1970-1979       28            171511.00       172352.06       343863.06
1970-1979       29            173602.59       172830.94       346433.53
1970-1979       30            175448.53       173613.03       349061.56
1970-1979       31            176841.99       174208.00       351049.99
1970-1979       32            179934.44       176516.51       356450.95
1970-1979       33            183657.18       178882.38       362539.56
1970-1979       34            188031.32       181886.30       369917.62
1970-1979       35            190965.29       183598.81       374564.10
1970-1979       36            192234.68       183284.73       375519.41
1970-1979       37            193626.47       183629.71       377256.18
1970-1979       38            193326.34       182605.49       375931.83
1970-1979       39            192330.69       180793.12       373123.82
1970-1979       40            191255.30       178279.59       369534.90
1970-1979       41            189910.00       175158.34       365068.34
1970-1979       42            189547.18       172874.52       362421.70
1970-1979       43            189484.71       168970.52       358455.23
1970-1979       44            190529.17       163993.91       354523.08
1970-1979       45            192625.08       159387.71       352012.79
1970-1979       46            194250.21       154458.33       348708.54
1970-1979       47            195211.37       148224.28       343435.65
1970-1979       48            193815.92       141214.64       335030.56
1970-1979       49            189906.24       133154.72       323060.96
1970-1979       50            183478.64       124582.74       308061.37
1970-1979       51            175813.94       115375.52       291189.47
1970-1979       52            166781.16       105742.48       272523.64
1970-1979       53            156619.07        97205.14       253824.21
1970-1979       54            148198.92        91751.96       239950.88
1970-1979       55            142429.59        88748.21       231177.80
1970-1979       56            138377.02        87139.58       225516.60
1970-1979       57            134954.45        86191.83       221146.28
1970-1979       58            133500.01        85795.90       219295.91
1970-1979       59            133947.49        85807.27       219754.76
1970-1979       60            136102.83        86785.44       222888.28
1970-1979       61            137682.29        86982.38       224664.67
1970-1979       62            140508.26        88418.53       228926.79
1970-1979       63            143991.95        90259.46       234251.41
1970-1979       64            146089.28        91312.29       237401.57
1970-1979       65            145433.63        90467.43       235901.05
1970-1979       66            142726.27        88395.62       231121.89
1970-1979       67            139906.75        85155.48       225062.23
1970-1979       68            135141.31        80929.64       216070.95
1970-1979       69            131524.30        76059.22       207583.52
1970-1979       70            126360.35        71178.03       197538.38
1970-1979       71            121152.88        65575.40       186728.28
1970-1979       72            115267.62        59705.49       174973.12
1970-1979       73            108966.54        53332.37       162298.91
1970-1979       74            102309.28        47493.65       149802.93
1970-1979       75             95412.95        42276.91       137689.86
1970-1979       76             88157.39        37386.10       125543.49
1970-1979       77             80505.97        32901.82       113407.79
1970-1979       78             72870.57        28875.98       101746.55
1970-1979       79             66020.55        25336.49        91357.03
1970-1979       80             61239.92        22937.44        84177.36
1970-1979       81             54875.02        20100.05        74975.07
1970-1979       82             48653.90        17536.73        66190.63
1970-1979       83             42631.48        15199.44        57830.92
1970-1979       84             36945.39        13012.85        49958.24
1970-1979       85             31673.28        10993.76        42667.04
1970-1979       86             26777.79         9158.13        35935.92
1970-1979       87             22251.74         7498.75        29750.49
1970-1979       88             18074.03         6017.34        24091.37
1970-1979       89             14326.51         4730.76        19057.27
1970-1979       90             11121.26         3642.93        14764.19
1970-1979       91              8507.37         2755.21        11262.57
1970-1979       92              6386.92         2055.25         8442.17
1970-1979       93              4697.29         1499.89         6197.18
1970-1979       94              3404.21         1071.05         4475.26
1970-1979       95              2432.74          745.18         3177.92
1970-1979       96              1698.95          511.88         2210.83
1970-1979       97              1156.86          354.35         1511.21
1970-1979       98               781.11          241.40         1022.51
1970-1979       99               518.22          157.93          676.14
1970-1979      100               328.60           94.93          423.53
1970-1979      101               198.74           53.78          252.52
1970-1979      102               116.18           28.62          144.80
1970-1979      103                65.13           14.15           79.28
1970-1979      104                33.65            5.56           39.21
1970-1979      105                14.98            1.41           16.39
1970-1979      106                 4.59            0.24            4.82
1970-1979      107                 0.63            0.00            0.63
1970-1979      108                 0.00            0.00            0.00
1970-1979      109                 0.00            0.00            0.00
1970-1979      110+                0.00            0.00            0.00
1980-1989        0            191608.99       201198.22       392807.21
1980-1989        1            189614.81       198648.77       388263.58
1980-1989        2            187322.17       195763.42       383085.60
1980-1989        3            183929.67       192329.07       376258.74
1980-1989        4            181716.68       189411.66       371128.34
1980-1989        5            178545.43       186470.95       365016.38
1980-1989        6            175092.96       182597.06       357690.01
1980-1989        7            173018.40       180327.72       353346.12
1980-1989        8            173129.87       180360.81       353490.68
1980-1989        9            172506.61       179252.01       351758.63
1980-1989       10            172453.51       179106.22       351559.72
1980-1989       11            171411.84       178783.11       350194.94
1980-1989       12            170935.09       178435.12       349370.21
1980-1989       13            170089.90       177347.57       347437.47
1980-1989       14            167999.70       176026.61       344026.31
1980-1989       15            168482.01       176196.30       344678.31
1980-1989       16            170159.56       178405.65       348565.21
1980-1989       17            168956.96       183439.78       352396.74
1980-1989       18            172292.11       188282.79       360574.89
1980-1989       19            177296.98       191227.78       368524.76
1980-1989       20            183632.54       191998.79       375631.33
1980-1989       21            187428.03       195049.20       382477.23
1980-1989       22            191970.98       200468.52       392439.50
1980-1989       23            194220.25       202011.18       396231.43
1980-1989       24            198586.71       203870.20       402456.91
1980-1989       25            201012.13       204283.96       405296.08
1980-1989       26            201937.91       204255.50       406193.41
1980-1989       27            200980.04       201833.12       402813.17
1980-1989       28            199255.65       198721.75       397977.41
1980-1989       29            196710.60       195049.05       391759.66
1980-1989       30            194591.42       191849.79       386441.21
1980-1989       31            192392.87       188420.63       380813.50
1980-1989       32            189871.07       184150.97       374022.05
1980-1989       33            186386.78       180171.89       366558.67
1980-1989       34            181884.31       174701.29       356585.60
1980-1989       35            176477.53       168875.77       345353.30
1980-1989       36            174490.13       165608.65       340098.78
1980-1989       37            172866.75       162878.21       335744.96
1980-1989       38            173006.89       162111.92       335118.80
1980-1989       39            175289.09       162613.12       337902.21
1980-1989       40            175245.44       162569.62       337815.06
1980-1989       41            176788.05       163190.55       339978.61
1980-1989       42            179265.59       164316.09       343581.68
1980-1989       43            182907.27       166457.47       349364.74
1980-1989       44            187352.98       169596.79       356949.77
1980-1989       45            189593.79       170577.49       360171.28
1980-1989       46            191049.52       170306.17       361355.69
1980-1989       47            191915.27       170280.38       362195.65
1980-1989       48            189784.29       166932.05       356716.34
1980-1989       49            188729.08       165403.78       354132.87
1980-1989       50            187174.89       162464.70       349639.59
1980-1989       51            185429.49       158568.52       343998.01
1980-1989       52            183773.77       154974.12       338747.89
1980-1989       53            183255.59       150653.30       333908.89
1980-1989       54            183630.95       144921.64       328552.59
1980-1989       55            185970.73       140710.60       326681.33
1980-1989       56            187856.36       135654.41       323510.78
1980-1989       57            186253.93       128397.30       314651.23
1980-1989       58            184101.91       120783.43       304885.34
1980-1989       59            178375.88       112079.79       290455.67
1980-1989       60            172325.11       103983.85       276308.95
1980-1989       61            164133.15        95189.99       259323.14
1980-1989       62            154771.47        84385.86       239157.33
1980-1989       63            143865.75        77333.76       221199.51
1980-1989       64            133914.39        71704.11       205618.50
1980-1989       65            127458.96        68402.47       195861.43
1980-1989       66            121596.66        65582.49       187179.15
1980-1989       67            116787.69        63677.98       180465.67
1980-1989       68            114679.86        61717.00       176396.86
1980-1989       69            113908.08        59936.57       173844.65
1980-1989       70            114010.57        58831.70       172842.27
1980-1989       71            113852.20        57566.23       171418.43
1980-1989       72            113955.01        56643.30       170598.31
1980-1989       73            113846.20        55810.42       169656.62
1980-1989       74            112135.51        54108.98       166244.49
1980-1989       75            108001.06        51408.10       159409.16
1980-1989       76            102467.34        47700.95       150168.29
1980-1989       77             96110.20        43697.59       139807.79
1980-1989       78             89105.69        39453.66       128559.35
1980-1989       79             82028.03        34957.78       116985.81
1980-1989       80             74571.85        30543.30       105115.14
1980-1989       81             67124.02        26191.04        93315.06
1980-1989       82             59629.93        22020.20        81650.13
1980-1989       83             52197.81        18178.82        70376.62
1980-1989       84             45062.41        14842.28        59904.68
1980-1989       85             38286.83        11931.06        50217.89
1980-1989       86             32033.52         9463.58        41497.10
1980-1989       87             26362.24         7506.01        33868.24
1980-1989       88             21310.64         5976.79        27287.43
1980-1989       89             17104.76         4703.94        21808.70
1980-1989       90             13585.30         3649.76        17235.06
1980-1989       91             10585.43         2817.34        13402.78
1980-1989       92              8091.98         2155.92        10247.90
1980-1989       93              6061.92         1617.03         7678.94
1980-1989       94              4455.67         1159.32         5614.99
1980-1989       95              3231.13          807.09         4038.21
1980-1989       96              2304.85          577.31         2882.16
1980-1989       97              1615.27          409.82         2025.08
1980-1989       98              1104.40          274.43         1378.83
1980-1989       99               727.79          187.59          915.39
1980-1989      100               461.24          125.98          587.22
1980-1989      101               286.12           78.85          364.97
1980-1989      102               172.53           46.78          219.31
1980-1989      103               100.32           25.67          125.99
1980-1989      104                55.34           12.29           67.63
1980-1989      105                27.85            4.30           32.15
1980-1989      106                11.54            0.65           12.19
1980-1989      107                 2.72            0.00            2.72
1980-1989      108                 0.17            0.00            0.17
1980-1989      109                 0.00            0.00            0.00
1980-1989      110+                0.00            0.00            0.00
1990-1999        0            128666.34       135881.59       264547.93
1990-1999        1            138158.39       144283.87       282442.26
1990-1999        2            145083.11       152871.95       297955.07
1990-1999        3            155081.12       163006.28       318087.41
1990-1999        4            164431.97       171508.77       335940.74
1990-1999        5            171672.69       179500.97       351173.67
1990-1999        6            175316.25       184104.89       359421.14
1990-1999        7            184036.97       191050.27       375087.25
1990-1999        8            185396.96       193522.30       378919.26
1990-1999        9            186876.03       192162.66       379038.69
1990-1999       10            185447.09       191060.01       376507.10
1990-1999       11            180413.15       188353.57       368766.72
1990-1999       12            180013.14       186519.17       366532.31
1990-1999       13            176059.17       182147.82       358206.99
1990-1999       14            171089.10       178259.59       349348.69
1990-1999       15            167880.28       175767.18       343647.46
1990-1999       16            168574.19       173881.37       342455.56
1990-1999       17            167457.67       174237.51       341695.18
1990-1999       18            166333.19       173630.77       339963.96
1990-1999       19            163183.26       171781.40       334964.66
1990-1999       20            167404.40       174452.01       341856.41
1990-1999       21            168460.20       177063.65       345523.84
1990-1999       22            170642.01       178998.57       349640.58
1990-1999       23            167709.65       178757.41       346467.06
1990-1999       24            172333.92       182278.02       354611.95
1990-1999       25            174368.69       184922.71       359291.40
1990-1999       26            177928.96       184964.92       362893.88
1990-1999       27            178720.64       185503.87       364224.51
1990-1999       28            172144.92       175686.36       347831.28
1990-1999       29            172631.17       174228.92       346860.10
1990-1999       30            181751.01       173405.37       355156.38
1990-1999       31            182624.98       178282.25       360907.23
1990-1999       32            187144.05       175906.13       363050.17
1990-1999       33            188299.30       180077.15       368376.45
1990-1999       34            189963.16       181134.47       371097.64
1990-1999       35            189584.80       179763.97       369348.78
1990-1999       36            188726.52       180804.59       369531.11
1990-1999       37            189405.42       178089.56       367494.98
1990-1999       38            185532.34       175502.76       361035.10
1990-1999       39            185460.78       173084.62       358545.40
1990-1999       40            182429.15       169541.72       351970.87
1990-1999       41            176104.53       164906.36       341010.89
1990-1999       42            174618.70       159436.47       334055.17
1990-1999       43            170614.29       154237.98       324852.26
1990-1999       44            169404.60       152420.85       321825.45
1990-1999       45            167348.15       150556.63       317904.78
1990-1999       46            163936.21       146518.26       310454.47
1990-1999       47            164672.30       145879.58       310551.87
1990-1999       48            163916.93       141859.36       305776.29
1990-1999       49            163672.84       141837.88       305510.72
1990-1999       50            166271.78       143650.73       309922.50
1990-1999       51            168450.85       142744.78       311195.63
1990-1999       52            167064.24       141058.39       308122.62
1990-1999       53            171658.20       143981.74       315639.94
1990-1999       54            170285.95       140808.03       311093.98
1990-1999       55            176832.96       144375.03       321207.98
1990-1999       56            181446.68       146056.08       327502.77
1990-1999       57            175256.84       139067.84       314324.68
1990-1999       58            177267.70       137629.27       314896.97
1990-1999       59            173161.10       132126.02       305287.12
1990-1999       60            173479.25       130447.36       303926.60
1990-1999       61            169975.36       125927.89       295903.25
1990-1999       62            168653.89       116593.07       285246.96
1990-1999       63            166079.76       112638.19       278717.94
1990-1999       64            165094.94       108323.76       273418.69
1990-1999       65            166862.61       103496.96       270359.57
1990-1999       66            162756.81        96564.69       259321.50
1990-1999       67            155876.40        87683.63       243560.03
1990-1999       68            151417.40        82618.18       234035.58
1990-1999       69            149759.56        73480.32       223239.88
1990-1999       70            140383.14        67238.48       207621.62
1990-1999       71            131604.59        59682.12       191286.71
1990-1999       72            120808.46        51929.15       172737.61
1990-1999       73            109861.03        45553.38       155414.41
1990-1999       74            100091.32        40595.00       140686.32
1990-1999       75             92526.67        37031.80       129558.47
1990-1999       76             86554.80        34370.44       120925.24
1990-1999       77             80967.56        31866.94       112834.50
1990-1999       78             76630.99        29568.39       106199.38
1990-1999       79             72518.82        27195.29        99714.11
1990-1999       80             66171.51        24373.66        90545.16
1990-1999       81             62298.09        22374.11        84672.21
1990-1999       82             58409.65        20453.30        78862.94
1990-1999       83             54462.45        18603.11        73065.55
1990-1999       84             49434.95        16512.35        65947.30
1990-1999       85             43521.93        14144.91        57666.84
1990-1999       86             37421.70        11866.13        49287.83
1990-1999       87             31459.77         9705.25        41165.02
1990-1999       88             25919.80         7730.61        33650.40
1990-1999       89             20844.36         5981.40        26825.76
1990-1999       90             16419.15         4486.70        20905.85
1990-1999       91             12689.44         3261.02        15950.46
1990-1999       92              9518.02         2277.88        11795.90
1990-1999       93              6911.61         1552.01         8463.62
1990-1999       94              4891.53         1061.90         5953.43
1990-1999       95              3405.13          725.13         4130.26
1990-1999       96              2357.85          480.09         2837.94
1990-1999       97              1577.45          307.94         1885.39
1990-1999       98              1060.91          203.43         1264.34
1990-1999       99               710.84          124.95          835.79
1990-1999      100               445.81           72.50          518.31
1990-1999      101               263.30           40.41          303.71
1990-1999      102               149.40           21.06          170.46
1990-1999      103                81.36            9.62           90.97
1990-1999      104                42.27            3.61           45.87
1990-1999      105                20.51            0.69           21.21
1990-1999      106                 8.59            0.00            8.59
1990-1999      107                 2.62            0.00            2.62
1990-1999      108                 0.28            0.00            0.28
1990-1999      109                 0.00            0.00            0.00
1990-1999      110+                0.00            0.00            0.00
2000-2009        0            104322.69       109031.24       213353.93
2000-2009        1            101940.71       106572.33       208513.04
2000-2009        2             98603.76       103179.12       201782.88
2000-2009        3             95993.93       100867.91       196861.84
2000-2009        4             94637.61        99803.84       194441.44
2000-2009        5             94806.83        99950.91       194757.74
2000-2009        6             96681.02       101543.51       198224.53
2000-2009        7            100303.49       105050.90       205354.39
2000-2009        8            105936.94       110872.10       216809.04
2000-2009        9            112433.80       117591.20       230025.00
2000-2009       10            119766.40       125202.29       244968.70
2000-2009       11            127973.88       133881.73       261855.61
2000-2009       12            137081.60       143258.22       280339.82
2000-2009       13            146559.21       152565.03       299124.24
2000-2009       14            155262.80       161289.87       316552.67
2000-2009       15            162817.08       169011.11       331828.19
2000-2009       16            168791.41       175064.19       343855.60
2000-2009       17            172820.16       179310.43       352130.59
2000-2009       18            173781.76       180404.15       354185.91
2000-2009       19            172398.02       179759.53       352157.55
2000-2009       20            170032.55       177490.42       347522.97
2000-2009       21            167166.58       174115.96       341282.54
2000-2009       22            163900.80       170445.69       334346.49
2000-2009       23            159980.98       166427.99       326408.97
2000-2009       24            157048.29       163243.25       320291.54
2000-2009       25            154695.45       160382.28       315077.72
2000-2009       26            152584.11       157989.37       310573.49
2000-2009       27            151099.15       155746.74       306845.89
2000-2009       28            151479.84       155212.31       306692.15
2000-2009       29            152165.16       154652.70       306817.86
2000-2009       30            153077.12       154424.04       307501.16
2000-2009       31            153823.30       154488.87       308312.17
2000-2009       32            154524.10       154150.72       308674.82
2000-2009       33            155295.55       153820.37       309115.93
2000-2009       34            155126.54       152956.91       308083.45
2000-2009       35            155603.46       152586.31       308189.77
2000-2009       36            156648.35       152548.04       309196.39
2000-2009       37            158704.01       153577.97       312281.98
2000-2009       38            160355.00       153925.48       314280.49
2000-2009       39            162663.52       154934.11       317597.63
2000-2009       40            165322.74       156245.53       321568.27
2000-2009       41            167867.51       157636.39       325503.90
2000-2009       42            169972.16       158785.31       328757.48
2000-2009       43            171311.41       159011.52       330322.93
2000-2009       44            172831.26       158719.62       331550.89
2000-2009       45            173662.18       157605.49       331267.67
2000-2009       46            172922.50       155669.57       328592.07
2000-2009       47            170723.53       152240.92       322964.45
2000-2009       48            168886.45       148957.15       317843.60
2000-2009       49            166393.47       145257.57       311651.05
2000-2009       50            164032.72       141331.04       305363.76
2000-2009       51            162079.28       137693.45       299772.72
2000-2009       52            159529.39       133502.48       293031.87
2000-2009       53            156320.77       129024.00       285344.77
2000-2009       54            152094.59       123821.99       275916.59
2000-2009       55            148121.56       118717.31       266838.88
2000-2009       56            146020.23       115212.43       261232.66
2000-2009       57            145363.18       112860.84       258224.01
2000-2009       58            146019.46       111554.37       257573.83
2000-2009       59            147293.06       110512.64       257805.70
2000-2009       60            148031.38       109138.02       257169.40
2000-2009       61            148950.29       108034.35       256984.65
2000-2009       62            150886.67       106998.60       257885.26
2000-2009       63            152839.42       105871.27       258710.69
2000-2009       64            154520.23       104422.32       258942.55
2000-2009       65            154814.43       101933.67       256748.10
2000-2009       66            153718.22        98470.90       252189.12
2000-2009       67            152028.57        94825.40       246853.97
2000-2009       68            149201.12        90711.66       239912.78
2000-2009       69            146003.07        86166.51       232169.58
2000-2009       70            142129.36        81458.11       223587.47
2000-2009       71            137882.41        76588.12       214470.53
2000-2009       72            133775.74        71906.36       205682.10
2000-2009       73            129810.17        66614.39       196424.56
2000-2009       74            126302.86        60782.01       187084.87
2000-2009       75            122613.86        55266.58       177880.44
2000-2009       76            118233.20        49782.50       168015.71
2000-2009       77            112442.30        44319.16       156761.46
2000-2009       78            104974.80        38804.57       143779.37
2000-2009       79             96124.82        33392.77       129517.60
2000-2009       80             85612.29        27862.20       113474.50
2000-2009       81             75582.57        23158.61        98741.18
2000-2009       82             65127.17        18874.22        84001.39
2000-2009       83             55035.00        15305.73        70340.73
2000-2009       84             46264.47        12529.27        58793.73
2000-2009       85             39108.64        10465.94        49574.58
2000-2009       86             32967.80         8791.72        41759.52
2000-2009       87             27503.51         7288.97        34792.48
2000-2009       88             22915.42         5964.59        28880.01
2000-2009       89             19075.60         4882.70        23958.30
2000-2009       90             15749.95         3880.43        19630.37
2000-2009       91             12750.46         3034.83        15785.30
2000-2009       92             10140.45         2368.58        12509.03
2000-2009       93              7883.69         1831.94         9715.63
2000-2009       94              5858.52         1333.90         7192.41
2000-2009       95              4190.87          935.55         5126.41
2000-2009       96              2850.30          609.09         3459.39
2000-2009       97              1845.25          385.55         2230.80
2000-2009       98              1213.09          241.02         1454.11
2000-2009       99               785.45          155.66          941.10
2000-2009      100               490.82           95.42          586.24
2000-2009      101               298.26           55.07          353.33
2000-2009      102               175.65           28.40          204.05
2000-2009      103                99.01           12.52          111.53
2000-2009      104                52.61            4.30           56.91
2000-2009      105                25.17            0.82           25.99
2000-2009      106                 9.26            0.05            9.31
2000-2009      107                 2.16            0.00            2.16
2000-2009      108                 0.10            0.00            0.10
2000-2009      109                 0.00            0.00            0.00
2000-2009      110+                0.00            0.00            0.00
2010-2014        0             48310.92        51043.81        99354.73
2010-2014        1             49384.83        52109.39       101494.22
2010-2014        2             50569.37        53328.73       103898.10
2010-2014        3             51845.20        54325.86       106171.07
2010-2014        4             52405.36        54777.51       107182.87
2010-2014        5             52067.02        54420.00       106487.01
2010-2014        6             50611.58        53176.32       103787.90
2010-2014        7             48738.91        51405.21       100144.13
2010-2014        8             47034.38        49519.97        96554.35
2010-2014        9             46157.80        48481.26        94639.06
2010-2014       10             45576.71        47800.98        93377.69
2010-2014       11             44742.66        46681.93        91424.59
2010-2014       12             43671.14        45606.76        89277.90
2010-2014       13             43350.31        45501.33        88851.65
2010-2014       14             43219.57        45716.57        88936.14
2010-2014       15             44075.41        46852.10        90927.51
2010-2014       16             46858.56        49520.45        96379.01
2010-2014       17             51289.57        53936.77       105226.34
2010-2014       18             56477.21        59220.06       115697.27
2010-2014       19             61668.57        64537.55       126206.12
2010-2014       20             65867.35        69132.55       134999.89
2010-2014       21             68954.40        72698.08       141652.47
2010-2014       22             71577.36        75487.33       147064.69
2010-2014       23             73452.57        77138.29       150590.86
2010-2014       24             74076.13        77815.65       151891.78
2010-2014       25             74266.09        77913.55       152179.64
2010-2014       26             73973.57        77264.40       151237.97
2010-2014       27             73248.09        76536.68       149784.77
2010-2014       28             71367.75        74717.49       146085.25
2010-2014       29             69600.24        72843.92       142444.17
2010-2014       30             68067.24        70866.16       138933.40
2010-2014       31             66629.87        68801.91       135431.78
2010-2014       32             65602.54        67032.89       132635.43
2010-2014       33             65657.46        66501.42       132158.89
2010-2014       34             66137.65        66387.48       132525.13
2010-2014       35             66991.51        66774.01       133765.52
2010-2014       36             67935.27        67375.25       135310.52
2010-2014       37             68949.11        68173.36       137122.48
2010-2014       38             70325.82        69223.36       139549.18
2010-2014       39             71274.73        69275.57       140550.30
2010-2014       40             71729.35        69186.90       140916.25
2010-2014       41             71996.55        68948.26       140944.81
2010-2014       42             72175.95        68492.21       140668.16
2010-2014       43             71997.07        67673.34       139670.41
2010-2014       44             71376.87        66843.52       138220.40
2010-2014       45             71487.33        66669.31       138156.64
2010-2014       46             72318.63        66797.74       139116.37
2010-2014       47             74153.29        67806.76       141960.05
2010-2014       48             75871.21        68673.33       144544.55
2010-2014       49             78430.57        70248.02       148678.59
2010-2014       50             80765.11        71283.88       152048.99
2010-2014       51             82335.75        72007.27       154343.03
2010-2014       52             82378.47        71607.77       153986.24
2010-2014       53             81938.79        70319.52       152258.31
2010-2014       54             80640.75        68285.73       148926.47
