Germany, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2010-2015       93            322723.94        84171.42       406895.36
2010-2015       94            227305.63        55270.66       282576.29
2010-2015       95            160793.09        36161.92       196955.01
2010-2015       96            117230.49        24221.66       141452.16
2010-2015       97             88307.81        16928.19       105235.99
2010-2015       98             66270.47        11693.81        77964.28
2010-2015       99             47435.16         7733.78        55168.94
2010-2015      100             31950.55         4763.06        36713.61
2010-2015      101             19700.43         2659.41        22359.83
2010-2015      102             11288.87         1378.01        12666.88
2010-2015      103              6180.12          682.50         6862.63
2010-2015      104              3210.95          321.37         3532.31
2010-2015      105              1604.43          142.61         1747.04
2010-2015      106               760.04           56.60          816.64
2010-2015      107               358.03           20.66          378.69
2010-2015      108               161.55            8.43          169.98
2010-2015      109                68.88            2.02           70.90
2010-2015      110+               37.83            0.12           37.95
