New Zealand, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969       35            151921.72       161584.29       313506.01
1960-1969       36            153569.39       163222.25       316791.64
1960-1969       37            154832.39       164190.62       319023.01
1960-1969       38            155708.58       164242.36       319950.94
1960-1969       39            155604.56       163596.26       319200.82
1960-1969       40            155504.67       162770.87       318275.54
1960-1969       41            155114.72       160728.82       315843.54
1960-1969       42            155095.49       157747.32       312842.81
1960-1969       43            152818.44       153862.47       306680.90
1960-1969       44            150273.30       150296.86       300570.16
1960-1969       45            148645.89       148045.56       296691.44
1960-1969       46            147013.66       145715.32       292728.98
1960-1969       47            144974.22       143855.35       288829.57
1960-1969       48            143017.58       142165.64       285183.22
1960-1969       49            140932.56       140367.97       281300.52
1960-1969       50            139131.41       138299.43       277430.84
1960-1969       51            136763.66       136533.90       273297.56
1960-1969       52            134742.28       134499.87       269242.16
1960-1969       53            131348.39       132150.83       263499.22
1960-1969       54            127801.61       129076.26       256877.87
1960-1969       55            123844.02       125634.36       249478.38
1960-1969       56            120339.60       121910.24       242249.84
1960-1969       57            116251.86       117640.54       233892.40
1960-1969       58            112539.31       113568.29       226107.61
1960-1969       59            108891.80       109043.39       217935.20
1960-1969       60            105567.62       104787.19       210354.81
1960-1969       61            101824.93       100387.42       202212.35
1960-1969       62             99057.58        95235.57       194293.15
1960-1969       63             94977.65        89308.06       184285.71
1960-1969       64             91187.20        83902.56       175089.76
1960-1969       65             88084.64        79455.31       167539.94
1960-1969       66             85874.32        75012.52       160886.85
1960-1969       67             83761.55        70444.70       154206.26
1960-1969       68             81126.61        65999.40       147126.02
1960-1969       69             77811.60        61483.83       139295.43
1960-1969       70             74389.02        57361.09       131750.12
1960-1969       71             71031.16        53790.57       124821.72
1960-1969       72             68053.35        50397.41       118450.76
1960-1969       73             64388.20        47349.50       111737.70
1960-1969       74             61130.50        44501.64       105632.14
1960-1969       75             57102.19        41813.31        98915.50
1960-1969       76             54216.75        39238.30        93455.05
1960-1969       77             50569.70        36293.84        86863.53
1960-1969       78             46788.86        33303.70        80092.56
1960-1969       79             42461.59        30116.44        72578.03
1960-1969       80             40180.23        28085.81        68266.04
1960-1969       81             36180.55        24919.07        61099.61
1960-1969       82             32222.79        21868.44        54091.22
1960-1969       83             28185.38        18842.86        47028.24
1960-1969       84             24188.18        15880.91        40069.08
1960-1969       85             20315.23        13104.86        33420.09
1960-1969       86             16723.65        10578.46        27302.11
1960-1969       87             13530.99         8316.05        21847.04
1960-1969       88             10810.95         6426.87        17237.82
1960-1969       89              8431.68         4878.87        13310.56
1960-1969       90              6420.18         3622.49        10042.67
1960-1969       91              4862.02         2688.31         7550.33
1960-1969       92              3611.73         1953.72         5565.44
1960-1969       93              2580.78         1371.94         3952.73
1960-1969       94              1814.59          940.99         2755.58
1960-1969       95              1261.18          613.89         1875.08
1960-1969       96               852.23          395.60         1247.84
1960-1969       97               555.80          260.84          816.64
1960-1969       98               353.59          161.81          515.39
1960-1969       99               216.94           89.14          306.08
1960-1969      100               125.96           53.19          179.16
1960-1969      101                74.22           33.99          108.22
1960-1969      102                48.11           20.88           69.00
1960-1969      103                31.77           13.64           45.41
1960-1969      104                19.51            9.07           28.58
1960-1969      105                13.64            6.24           19.88
1960-1969      106                10.45            4.95           15.40
1960-1969      107                 7.38            4.02           11.40
1960-1969      108                 4.43            3.47            7.90
1960-1969      109                 3.77            3.00            6.77
1960-1969      110+               28.88            8.37           37.25
1970-1979        0            281234.91       294148.99       575383.90
1970-1979        1            282706.20       294381.31       577087.51
1970-1979        2            286569.58       298204.50       584774.08
1970-1979        3            290000.30       300973.11       590973.40
1970-1979        4            292769.15       304188.21       596957.37
1970-1979        5            296334.03       308230.95       604564.99
1970-1979        6            299651.28       312323.52       611974.80
1970-1979        7            302146.58       314899.05       617045.63
1970-1979        8            303464.88       316497.57       619962.45
1970-1979        9            304385.41       317335.80       621721.21
1970-1979       10            305125.57       317998.46       623124.03
1970-1979       11            304801.34       317946.45       622747.79
1970-1979       12            304214.32       317534.53       621748.85
1970-1979       13            303759.87       317310.39       621070.26
1970-1979       14            302228.32       315704.36       617932.69
1970-1979       15            299505.68       312138.56       611644.24
1970-1979       16            294038.64       306316.14       600354.78
1970-1979       17            285362.74       298107.87       583470.61
1970-1979       18            275237.29       288625.96       563863.25
1970-1979       19            265518.09       278907.41       544425.50
1970-1979       20            257400.04       269814.68       527214.72
1970-1979       21            249216.39       260145.64       509362.03
1970-1979       22            242455.10       251976.27       494431.37
1970-1979       23            238925.41       245828.63       484754.04
1970-1979       24            235339.91       239907.47       475247.38
1970-1979       25            231218.68       234356.43       465575.11
1970-1979       26            227181.09       228605.90       455786.99
1970-1979       27            223101.40       224117.35       447218.75
1970-1979       28            218511.03       220443.94       438954.97
1970-1979       29            214519.51       216320.17       430839.68
1970-1979       30            209676.55       211269.01       420945.56
1970-1979       31            201972.42       204647.76       406620.18
1970-1979       32            193062.81       196893.52       389956.33
1970-1979       33            184351.47       188907.68       373259.16
1970-1979       34            176979.20       181783.07       358762.27
1970-1979       35            171762.02       176763.05       348525.06
1970-1979       36            168475.98       172827.05       341303.03
1970-1979       37            165425.95       169386.49       334812.43
1970-1979       38            162313.90       166321.07       328634.97
1970-1979       39            159665.47       163594.86       323260.33
1970-1979       40            157751.71       161872.30       319624.02
1970-1979       41            155675.64       160361.38       316037.01
1970-1979       42            154082.36       160575.61       314657.97
1970-1979       43            153686.52       161249.92       314936.44
1970-1979       44            152675.46       161424.98       314100.44
1970-1979       45            152412.54       161159.67       313572.21
1970-1979       46            153402.97       161445.76       314848.72
1970-1979       47            154385.93       161801.07       316187.00
1970-1979       48            154324.05       161168.82       315492.87
1970-1979       49            154895.34       160760.52       315655.86
1970-1979       50            155284.18       159384.91       314669.09
1970-1979       51            153442.19       155473.45       308915.64
1970-1979       52            150720.37       151381.38       302101.74
1970-1979       53            148439.85       146843.68       295283.53
1970-1979       54            145990.20       142285.69       288275.89
1970-1979       55            143259.74       138115.18       281374.92
1970-1979       56            140644.82       135002.46       275647.28
1970-1979       57            138493.06       132113.02       270606.08
1970-1979       58            135684.64       128601.21       264285.85
1970-1979       59            132907.31       125360.99       258268.31
1970-1979       60            131027.34       123126.83       254154.17
1970-1979       61            128454.49       120061.35       248515.85
1970-1979       62            125230.31       117369.31       242599.62
1970-1979       63            121858.84       113565.62       235424.46
1970-1979       64            118226.81       108519.39       226746.21
1970-1979       65            114652.69       104194.69       218847.38
1970-1979       66            111065.77        99659.74       210725.50
1970-1979       67            106738.17        94792.45       201530.62
1970-1979       68            102067.79        89382.75       191450.55
1970-1979       69             97724.90        83112.65       180837.55
1970-1979       70             93078.23        77145.31       170223.53
1970-1979       71             87983.45        71305.25       159288.70
1970-1979       72             82513.13        64960.21       147473.34
1970-1979       73             77210.17        58932.93       136143.10
1970-1979       74             71972.15        52877.72       124849.87
1970-1979       75             67241.29        47394.13       114635.41
1970-1979       76             62713.83        42333.77       105047.60
1970-1979       77             58213.69        37701.29        95914.98
1970-1979       78             53550.65        33138.60        86689.25
1970-1979       79             48785.53        28935.55        77721.08
1970-1979       80             45359.53        25604.40        70963.93
1970-1979       81             41463.96        22686.57        64150.52
1970-1979       82             37582.13        19924.05        57506.18
1970-1979       83             33568.71        17280.78        50849.48
1970-1979       84             29534.30        14861.20        44395.50
1970-1979       85             25729.40        12648.85        38378.26
1970-1979       86             22033.79        10631.60        32665.39
1970-1979       87             18504.86         8744.59        27249.45
1970-1979       88             15411.12         7078.00        22489.12
1970-1979       89             12566.24         5629.09        18195.32
1970-1979       90              9988.12         4350.15        14338.27
1970-1979       91              7772.62         3301.44        11074.06
1970-1979       92              5884.85         2452.38         8337.23
1970-1979       93              4342.65         1767.54         6110.19
1970-1979       94              3147.10         1256.42         4403.52
1970-1979       95              2216.85          858.90         3075.75
1970-1979       96              1514.92          553.78         2068.70
1970-1979       97              1007.46          350.84         1358.30
1970-1979       98               628.85          215.99          844.84
1970-1979       99               380.71          123.52          504.23
1970-1979      100               226.15           66.76          292.90
1970-1979      101               130.44           35.10          165.54
1970-1979      102                75.11           19.23           94.35
1970-1979      103                44.45            8.49           52.94
1970-1979      104                28.67            2.98           31.66
1970-1979      105                20.62            1.47           22.09
1970-1979      106                13.08            0.47           13.55
1970-1979      107                 5.91            0.00            5.91
1970-1979      108                 2.99            0.00            2.99
1970-1979      109                 2.77            0.00            2.77
1970-1979      110+               21.47            5.03           26.51
1980-1989        0            254313.93       266598.57       520912.49
1980-1989        1            250153.38       261600.62       511754.00
1980-1989        2            248206.48       259143.86       507350.34
1980-1989        3            246682.76       257893.79       504576.55
1980-1989        4            246042.75       257419.92       503462.67
1980-1989        5            247973.07       259601.59       507574.66
1980-1989        6            252445.19       264632.36       517077.55
1980-1989        7            258665.88       269694.71       528360.58
1980-1989        8            265670.99       275033.85       540704.83
1980-1989        9            271370.76       280937.27       552308.03
1980-1989       10            276736.98       287153.71       563890.70
1980-1989       11            281622.07       293063.39       574685.46
1980-1989       12            286480.36       298551.41       585031.76
1980-1989       13            290160.03       303051.05       593211.08
1980-1989       14            293178.38       306767.44       599945.82
1980-1989       15            295795.65       309436.90       605232.55
1980-1989       16            298593.53       310456.54       609050.08
1980-1989       17            299844.76       310192.90       610037.66
1980-1989       18            298688.40       309171.87       607860.27
1980-1989       19            294142.53       306184.21       600326.74
1980-1989       20            287889.92       301091.03       588980.95
1980-1989       21            281091.18       292229.05       573320.23
1980-1989       22            274188.60       283231.44       557420.05
1980-1989       23            269809.86       275636.65       545446.51
1980-1989       24            268376.85       270997.44       539374.29
1980-1989       25            268146.93       267805.57       535952.50
1980-1989       26            266242.55       262555.73       528798.28
1980-1989       27            264048.61       258540.10       522588.71
1980-1989       28            261694.95       256768.03       518462.97
1980-1989       29            259761.58       253857.20       513618.78
1980-1989       30            258458.36       250542.71       509001.06
1980-1989       31            255083.07       247727.05       502810.13
1980-1989       32            250874.81       246062.13       496936.94
1980-1989       33            246157.05       243421.23       489578.29
1980-1989       34            241441.88       238571.73       480013.61
1980-1989       35            235625.28       233634.96       469260.23
1980-1989       36            229252.40       229269.94       458522.35
1980-1989       37            223282.50       224640.16       447922.65
1980-1989       38            217956.66       220021.34       437978.00
1980-1989       39            212764.47       214384.33       427148.81
1980-1989       40            206961.47       205975.41       412936.87
1980-1989       41            199340.36       196740.04       396080.40
1980-1989       42            190073.88       190208.24       380282.13
1980-1989       43            182465.26       182739.45       365204.71
1980-1989       44            175158.18       176715.99       351874.17
1980-1989       45            168385.94       172439.70       340825.63
1980-1989       46            163562.81       169302.23       332865.03
1980-1989       47            159776.77       165317.56       325094.32
1980-1989       48            154982.63       160399.02       315381.65
1980-1989       49            150755.63       155975.42       306731.05
1980-1989       50            148625.88       153541.69       302167.57
1980-1989       51            147152.66       151447.54       298600.21
1980-1989       52            146522.33       151383.19       297905.52
1980-1989       53            146536.08       151115.65       297651.73
1980-1989       54            146334.74       150107.19       296441.93
1980-1989       55            146098.38       148271.04       294369.41
1980-1989       56            145602.65       147724.48       293327.13
1980-1989       57            144890.54       147906.78       292797.32
1980-1989       58            145166.22       146672.59       291838.81
1980-1989       59            145254.12       143702.75       288956.87
1980-1989       60            143818.58       139765.96       283584.54
1980-1989       61            141119.43       135370.20       276489.63
1980-1989       62            138181.72       131474.23       269655.96
1980-1989       63            136171.21       126195.90       262367.10
1980-1989       64            133373.41       120900.70       254274.11
1980-1989       65            130573.40       115395.98       245969.39
1980-1989       66            128069.48       110237.80       238307.29
1980-1989       67            124596.68       105658.76       230255.45
1980-1989       68            119701.34       101296.21       220997.54
1980-1989       69            115370.00        96789.35       212159.35
1980-1989       70            111988.26        91918.83       203907.09
1980-1989       71            108083.87        86873.25       194957.11
1980-1989       72            104222.45        81678.00       185900.46
1980-1989       73             99942.39        76535.36       176477.74
1980-1989       74             94676.22        71290.72       165966.94
1980-1989       75             88440.00        65196.45       153636.45
1980-1989       76             82858.87        59086.04       141944.90
1980-1989       77             77444.63        52882.89       130327.53
1980-1989       78             71383.60        46892.19       118275.80
1980-1989       79             65618.94        41100.70       106719.64
1980-1989       80             59390.52        35985.89        95376.42
1980-1989       81             53426.23        30948.28        84374.51
1980-1989       82             47859.06        26284.91        74143.97
1980-1989       83             42537.01        22048.44        64585.46
1980-1989       84             37361.49        18300.92        55662.41
1980-1989       85             32480.42        14976.69        47457.11
1980-1989       86             28001.65        12088.31        40089.96
1980-1989       87             23930.81         9609.25        33540.06
1980-1989       88             20109.58         7461.44        27571.02
1980-1989       89             16622.15         5771.61        22393.76
1980-1989       90             13578.37         4460.12        18038.49
1980-1989       91             10949.07         3415.18        14364.25
1980-1989       92              8685.92         2584.81        11270.73
1980-1989       93              6700.74         1902.21         8602.95
1980-1989       94              5031.94         1373.62         6405.56
1980-1989       95              3649.08          969.62         4618.69
1980-1989       96              2605.30          672.62         3277.92
1980-1989       97              1829.93          472.46         2302.38
1980-1989       98              1238.59          305.25         1543.84
1980-1989       99               824.47          189.19         1013.66
1980-1989      100               524.01          105.52          629.54
1980-1989      101               314.81           54.31          369.12
1980-1989      102               186.76           34.38          221.14
1980-1989      103                97.52           18.42          115.94
1980-1989      104                56.34            6.63           62.97
1980-1989      105                38.90            1.81           40.71
1980-1989      106                22.29            0.98           23.27
1980-1989      107                 9.16            0.98           10.14
1980-1989      108                 5.00            0.49            5.49
1980-1989      109                 2.17            0.00            2.17
1980-1989      110+                2.83            0.00            2.83
1990-1999        0            281667.97       298288.61       579956.58
1990-1999        1            282674.22       298835.36       581509.58
1990-1999        2            283126.96       299151.35       582278.31
1990-1999        3            283100.52       299070.09       582170.61
1990-1999        4            281772.15       297675.89       579448.04
1990-1999        5            280119.22       295197.06       575316.28
1990-1999        6            277686.80       292227.10       569913.91
1990-1999        7            274719.31       289090.13       563809.44
1990-1999        8            270809.61       284635.03       555444.64
1990-1999        9            267022.51       280631.91       547654.42
1990-1999       10            263784.52       277583.92       541368.44
1990-1999       11            261150.22       274524.37       535674.60
1990-1999       12            259520.56       272391.26       531911.82
1990-1999       13            258872.38       271848.17       530720.54
1990-1999       14            259866.31       272319.48       532185.80
1990-1999       15            262310.94       273806.36       536117.30
1990-1999       16            267264.34       276277.07       543541.41
1990-1999       17            272491.16       279178.42       551669.58
1990-1999       18            276551.89       282182.55       558734.45
1990-1999       19            280341.42       284221.31       564562.72
1990-1999       20            283271.79       285574.83       568846.62
1990-1999       21            282548.85       283660.53       566209.38
1990-1999       22            279807.69       279938.78       559746.47
1990-1999       23            277461.61       275805.20       553266.81
1990-1999       24            277435.95       272270.54       549706.49
1990-1999       25            278526.95       270441.33       548968.28
1990-1999       26            281092.90       271089.89       552182.78
1990-1999       27            285961.46       273024.96       558986.43
1990-1999       28            291222.58       275995.80       567218.38
1990-1999       29            295697.59       280296.33       575993.92
1990-1999       30            299282.26       284025.26       583307.52
1990-1999       31            300840.87       286430.51       587271.38
1990-1999       32            301050.29       288125.94       589176.23
1990-1999       33            300545.59       288291.45       588837.04
1990-1999       34            299358.89       287410.56       586769.46
1990-1999       35            296553.91       285324.90       581878.80
1990-1999       36            292237.46       282056.45       574293.91
1990-1999       37            286988.99       277442.68       564431.67
1990-1999       38            280114.48       271751.24       551865.72
1990-1999       39            273964.73       266633.65       540598.37
1990-1999       40            268381.50       262640.04       531021.54
1990-1999       41            264005.98       258629.63       522635.61
1990-1999       42            259559.74       254751.82       514311.56
1990-1999       43            255047.42       251243.90       506291.32
1990-1999       44            250272.13       247518.37       497790.50
1990-1999       45            242632.75       240845.47       483478.22
1990-1999       46            235558.97       234484.08       470043.05
1990-1999       47            228191.91       228629.90       456821.81
1990-1999       48            220464.71       221633.80       442098.51
1990-1999       49            214211.94       215296.58       429508.51
1990-1999       50            207095.63       207858.67       414954.30
1990-1999       51            198586.20       199288.34       397874.54
1990-1999       52            189443.94       189705.67       379149.61
1990-1999       53            180658.91       180556.05       361214.96
1990-1999       54            173515.67       173025.50       346541.17
1990-1999       55            167681.00       166851.23       334532.23
1990-1999       56            162625.23       161662.45       324287.68
