France, Civilian Population, Exposure to risk (period 1x10), 	Last modified: 27 Aug 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1840-1849       26           2724966.74      2794191.26      5519158.00
1840-1849       27           2682411.19      2753195.34      5435606.53
1840-1849       28           2640740.04      2714311.08      5355051.12
1840-1849       29           2599168.59      2676746.84      5275915.44
1840-1849       30           2554970.39      2637046.59      5192016.98
1840-1849       31           2511509.52      2598146.22      5109655.74
1840-1849       32           2469716.09      2560560.44      5030276.53
1840-1849       33           2428363.83      2523023.68      4951387.51
1840-1849       34           2390945.31      2484884.77      4875830.09
1840-1849       35           2360969.95      2449329.34      4810299.29
1840-1849       36           2331468.76      2413600.29      4745069.05
1840-1849       37           2301308.76      2378384.69      4679693.45
1840-1849       38           2269334.48      2342483.49      4611817.97
1840-1849       39           2242252.57      2308916.51      4551169.08
1840-1849       40           2224430.86      2282578.17      4507009.04
1840-1849       41           2200745.44      2248203.21      4448948.65
1840-1849       42           2174971.22      2211402.01      4386373.23
1840-1849       43           2146550.57      2171438.15      4317988.72
1840-1849       44           2129626.37      2132265.16      4261891.52
1840-1849       45           2117717.82      2088419.12      4206136.94
1840-1849       46           2087729.33      2028175.85      4115905.18
1840-1849       47           2052221.33      1963139.59      4015360.91
1840-1849       48           2013603.34      1895912.14      3909515.48
1840-1849       49           1972885.87      1825522.09      3798407.96
1840-1849       50           1926920.45      1749728.47      3676648.92
1840-1849       51           1879781.55      1675356.80      3555138.35
1840-1849       52           1835176.91      1603651.94      3438828.84
1840-1849       53           1795321.25      1536890.23      3332211.48
1840-1849       54           1742522.48      1474877.34      3217399.82
1840-1849       55           1680226.02      1418841.62      3099067.65
1840-1849       56           1630608.43      1376471.91      3007080.33
1840-1849       57           1587013.85      1339280.84      2926294.68
1840-1849       58           1545443.40      1303773.80      2849217.20
1840-1849       59           1499636.57      1268987.85      2768624.42
1840-1849       60           1450809.37      1236062.77      2686872.15
1840-1849       61           1395099.11      1197346.34      2592445.45
1840-1849       62           1335393.42      1154810.57      2490203.99
1840-1849       63           1271976.47      1108455.44      2380431.92
1840-1849       64           1212949.12      1058202.79      2271151.91
1840-1849       65           1160532.62      1006561.17      2167093.79
1840-1849       66           1100553.21       950240.91      2050794.12
1840-1849       67           1039588.99       892498.88      1932087.87
1840-1849       68            977918.66       833951.93      1811870.59
1840-1849       69            914781.44       773309.78      1688091.22
1840-1849       70            850183.25       710635.75      1560819.00
1840-1849       71            786754.24       652322.02      1439076.26
1840-1849       72            724745.12       595680.66      1320425.78
1840-1849       73            664761.41       541192.64      1205954.05
1840-1849       74            603510.17       488452.28      1091962.45
1840-1849       75            541013.59       436922.63       977936.22
1840-1849       76            484625.59       391968.96       876594.55
1840-1849       77            431891.45       349749.82       781641.27
1840-1849       78            382230.48       309758.49       691988.97
1840-1849       79            334820.30       271886.01       606706.31
1840-1849       80            278608.89       233218.18       511827.07
1840-1849       81            234637.85       197519.28       432157.12
1840-1849       82            194194.53       163919.99       358114.53
1840-1849       83            157896.31       133213.88       291110.19
1840-1849       84            126330.34       106180.34       232510.68
1840-1849       85             99881.96        83368.17       183250.13
1840-1849       86             78580.80        65009.14       143589.94
1840-1849       87             61647.72        50479.91       112127.64
1840-1849       88             48288.14        39118.48        87406.62
1840-1849       89             37713.05        30261.90        67974.95
1840-1849       90             29166.29        23256.75        52423.04
1840-1849       91             22262.61        17735.22        39997.83
1840-1849       92             16713.15        13396.55        30109.70
1840-1849       93             12325.91        10028.11        22354.02
1840-1849       94              8914.01         7421.48        16335.49
1840-1849       95              6273.30         5358.55        11631.84
1840-1849       96              4283.12         3734.43         8017.56
1840-1849       97              2817.63         2467.31         5284.95
1840-1849       98              1776.42         1512.72         3289.14
1840-1849       99              1060.09          830.36         1890.45
1840-1849      100               616.19          442.46         1058.65
1840-1849      101               383.68          273.67          657.36
1840-1849      102               232.91          164.43          397.34
1840-1849      103               137.85           95.69          233.54
1840-1849      104                78.89           53.00          131.88
1840-1849      105                42.67           27.10           69.77
1840-1849      106                20.85           11.94           32.80
1840-1849      107                 7.93            3.57           11.50
1840-1849      108                 1.34            0.22            1.56
1840-1849      109                 0.00            0.00            0.00
1840-1849      110+                0.00            0.00            0.00
1850-1859        0           4257685.86      4415174.26      8672860.12
1850-1859        1           3841123.16      3910893.78      7752016.94
1850-1859        2           3666935.78      3720709.12      7387644.89
1850-1859        3           3551740.49      3593193.10      7144933.58
1850-1859        4           3490263.90      3527957.89      7018221.79
1850-1859        5           3448663.19      3494892.14      6943555.33
1850-1859        6           3421720.19      3481718.92      6903439.11
1850-1859        7           3392472.51      3465705.80      6858178.31
1850-1859        8           3361972.04      3447577.06      6809549.10
1850-1859        9           3338973.75      3434232.76      6773206.51
1850-1859       10           3333286.54      3433316.94      6766603.47
1850-1859       11           3320799.36      3424786.15      6745585.52
1850-1859       12           3297981.56      3403944.14      6701925.69
1850-1859       13           3268952.47      3376424.38      6645376.85
1850-1859       14           3240294.94      3350553.45      6590848.40
1850-1859       15           3209283.77      3327229.70      6536513.47
1850-1859       16           3181117.12      3300136.94      6481254.06
1850-1859       17           3141843.85      3266554.93      6408398.77
1850-1859       18           3098582.64      3231024.75      6329607.39
1850-1859       19           3062035.95      3197704.08      6259740.03
1850-1859       20           3031237.57      3160327.03      6191564.60
1850-1859       21           2991994.93      3114417.39      6106412.32
1850-1859       22           2947071.18      3056236.07      6003307.25
1850-1859       23           2905849.81      2997844.51      5903694.32
1850-1859       24           2872641.51      2948297.35      5820938.86
1850-1859       25           2839199.21      2901712.86      5740912.08
1850-1859       26           2802548.62      2859563.64      5662112.26
1850-1859       27           2763661.17      2817308.57      5580969.75
1850-1859       28           2728382.01      2780348.49      5508730.50
1850-1859       29           2697503.38      2749494.95      5446998.33
1850-1859       30           2666293.03      2719881.83      5386174.86
1850-1859       31           2634332.03      2688549.88      5322881.90
1850-1859       32           2598372.50      2653182.21      5251554.71
1850-1859       33           2563747.02      2619218.85      5182965.87
1850-1859       34           2534911.69      2593418.53      5128330.22
1850-1859       35           2496557.76      2559828.30      5056386.06
1850-1859       36           2459292.29      2525990.54      4985282.83
1850-1859       37           2419985.79      2490289.83      4910275.62
1850-1859       38           2381092.67      2455078.62      4836171.29
1850-1859       39           2344786.78      2422500.08      4767286.86
1850-1859       40           2306916.30      2388555.42      4695471.72
1850-1859       41           2263074.17      2343112.60      4606186.77
1850-1859       42           2216902.20      2292061.40      4508963.59
1850-1859       43           2172148.62      2239239.66      4411388.28
1850-1859       44           2128795.10      2185768.86      4314563.96
1850-1859       45           2096190.88      2143585.58      4239776.46
1850-1859       46           2062220.22      2101007.77      4163227.99
1850-1859       47           2029470.93      2061544.27      4091015.20
1850-1859       48           1994083.79      2021374.64      4015458.43
1850-1859       49           1961946.50      1983135.05      3945081.55
1850-1859       50           1937589.13      1950450.88      3888040.00
1850-1859       51           1908824.81      1914469.98      3823294.78
1850-1859       52           1877695.52      1877362.71      3755058.23
1850-1859       53           1840639.50      1835329.17      3675968.67
1850-1859       54           1812491.23      1790495.91      3602987.14
1850-1859       55           1794016.29      1743122.57      3537138.87
1850-1859       56           1754369.13      1679059.19      3433428.32
1850-1859       57           1709159.38      1609998.11      3319157.50
1850-1859       58           1660396.24      1538183.71      3198579.95
1850-1859       59           1609498.31      1463661.81      3073160.13
1850-1859       60           1556423.99      1386019.54      2942443.53
1850-1859       61           1494694.96      1306200.96      2800895.92
1850-1859       62           1433836.72      1227840.33      2661677.05
1850-1859       63           1376034.67      1153377.31      2529411.98
1850-1859       64           1308919.33      1082114.63      2391033.95
1850-1859       65           1234044.73      1014664.52      2248709.25
1850-1859       66           1167955.57       959046.04      2127001.61
1850-1859       67           1106155.79       907516.32      2013672.11
1850-1859       68           1046471.01       858013.79      1904484.80
1850-1859       69            982563.50       808861.47      1791424.97
1850-1859       70            913347.69       759001.17      1672348.86
1850-1859       71            843967.46       707635.71      1551603.17
1850-1859       72            773198.27       653768.24      1426966.51
1850-1859       73            701965.20       598025.30      1299990.49
1850-1859       74            634762.29       541265.31      1176027.60
1850-1859       75            572594.89       484515.51      1057110.40
1850-1859       76            510114.83       429394.29       939509.12
1850-1859       77            451145.74       376336.48       827482.22
1850-1859       78            396204.54       326264.02       722468.55
1850-1859       79            345736.07       279586.84       625322.91
1850-1859       80            289563.54       221948.66       511512.19
1850-1859       81            244107.39       182952.47       427059.86
1850-1859       82            202103.01       148732.04       350835.05
1850-1859       83            164060.21       119144.04       283204.25
1850-1859       84            130561.16        94020.66       224581.83
1850-1859       85            102071.91        73108.12       175180.03
1850-1859       86             78817.38        56217.90       135035.28
1850-1859       87             60209.16        42734.76       102943.92
1850-1859       88             45598.54        32129.90        77728.44
1850-1859       89             34298.81        23908.99        58207.80
1850-1859       90             25569.71        17578.22        43147.92
1850-1859       91             18932.80        12826.87        31759.67
1850-1859       92             13937.98         9327.38        23265.36
1850-1859       93             10230.60         6809.54        17040.14
1850-1859       94              7475.36         4997.65        12473.00
1850-1859       95              5362.54         3623.05         8985.58
1850-1859       96              3732.62         2555.71         6288.33
1850-1859       97              2492.88         1725.88         4218.77
1850-1859       98              1589.21         1097.95         2687.16
1850-1859       99               950.80          640.84         1591.64
1850-1859      100               547.87          362.85          910.72
1850-1859      101               340.43          227.32          567.75
1850-1859      102               206.58          138.23          344.81
1850-1859      103               121.49           80.88          202.38
1850-1859      104                68.73           45.44          114.16
1850-1859      105                36.91           23.84           60.75
1850-1859      106                18.12           10.66           28.77
1850-1859      107                 7.10            3.08           10.18
1850-1859      108                 1.18            0.18            1.35
1850-1859      109                 0.00            0.00            0.00
1850-1859      110+                0.00            0.00            0.00
1860-1869        0           4464084.81      4630470.56      9094555.37
1860-1869        1           4024131.41      4106901.58      8131032.99
1860-1869        2           3833540.86      3914060.25      7747601.11
1860-1869        3           3679452.73      3758244.87      7437697.60
1860-1869        4           3571333.47      3644185.15      7215518.62
1860-1869        5           3492140.90      3551198.88      7043339.78
