The United States of America, Exposure to risk (period 1x10), 	Last modified: 04 May 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1950-1959       55           8163691.21      8021743.65     16185434.86
1950-1959       56           7962657.49      7804052.25     15766709.74
1950-1959       57           7798065.85      7619229.94     15417295.78
1950-1959       58           7743462.71      7552412.10     15295874.81
1950-1959       59           7531615.57      7309509.02     14841124.59
1950-1959       60           7218951.81      6972389.09     14191340.90
1950-1959       61           7013039.68      6745099.96     13758139.63
1950-1959       62           6856103.35      6557527.70     13413631.04
1950-1959       63           6652801.67      6312262.49     12965064.17
1950-1959       64           6436325.32      6058410.74     12494736.06
1950-1959       65           6263959.10      5843660.64     12107619.74
1950-1959       66           6095340.39      5620661.12     11716001.51
1950-1959       67           5894002.41      5385200.99     11279203.40
1950-1959       68           5619222.12      5093102.70     10712324.81
1950-1959       69           5367951.35      4843967.57     10211918.92
1950-1959       70           4997888.01      4472193.88      9470081.89
1950-1959       71           4622328.08      4103988.99      8726317.07
1950-1959       72           4257883.41      3755858.89      8013742.30
1950-1959       73           3958241.23      3460458.75      7418699.98
1950-1959       74           3613001.57      3125750.40      6738751.98
1950-1959       75           3310741.45      2838120.22      6148861.68
1950-1959       76           3015174.40      2557535.37      5572709.77
1950-1959       77           2745186.96      2307235.00      5052421.96
1950-1959       78           2483249.81      2053013.31      4536263.12
1950-1959       79           2238274.04      1815732.69      4054006.73
1950-1959       80           2055772.44      1565822.77      3621595.21
1950-1959       81           1815801.46      1358634.67      3174436.13
1950-1959       82           1587295.30      1164709.11      2752004.41
1950-1959       83           1367488.74       983147.08      2350635.82
1950-1959       84           1157366.78       815672.35      1973039.12
1950-1959       85            963097.33       665003.67      1628101.00
1950-1959       86            791343.06       534468.07      1325811.13
1950-1959       87            641088.59       421967.59      1063056.19
1950-1959       88            514156.34       329297.76       843454.10
1950-1959       89            407040.68       253726.92       660767.61
1950-1959       90            314354.16       190949.94       505304.10
1950-1959       91            239143.44       141603.97       380747.41
1950-1959       92            179626.55       103312.67       282939.21
1950-1959       93            131584.18        73449.29       205033.47
1950-1959       94             94461.29        51244.37       145705.67
1950-1959       95             66515.16        35238.33       101753.48
1950-1959       96             46116.66        23876.27        69992.93
1950-1959       97             31392.03        15837.19        47229.22
1950-1959       98             20989.64        10407.78        31397.42
1950-1959       99             14063.73         6947.91        21011.64
1950-1959      100              9380.14         4632.76        14012.90
1950-1959      101              6282.52         3133.32         9415.84
1950-1959      102              4337.54         2223.35         6560.89
1950-1959      103              3042.53         1577.22         4619.75
1950-1959      104              2177.82         1148.18         3325.99
1950-1959      105              1552.28          849.91         2402.19
1950-1959      106              1136.30          627.02         1763.32
1950-1959      107               868.25          474.51         1342.76
1950-1959      108               675.52          368.69         1044.21
1950-1959      109               518.98          296.29          815.27
1950-1959      110+             1595.71         1005.49         2601.20
1960-1969        0          18645480.19     19355442.45     38000922.63
1960-1969        1          18876102.14     19545499.83     38421601.97
1960-1969        2          18964969.01     19656311.92     38621280.93
1960-1969        3          19368400.92     20037043.42     39405444.34
1960-1969        4          19808867.82     20537241.59     40346109.42
1960-1969        5          19904928.22     20642843.44     40547771.65
1960-1969        6          19875080.01     20526569.92     40401649.93
1960-1969        7          19866993.65     20556595.79     40423589.44
1960-1969        8          19331115.83     20038599.21     39369715.04
1960-1969        9          19194345.07     19922527.55     39116872.63
1960-1969       10          19350531.22     20082482.07     39433013.29
1960-1969       11          18733142.60     19420729.80     38153872.40
1960-1969       12          18484699.86     19173302.31     37658002.17
1960-1969       13          18116638.47     18715622.09     36832260.56
1960-1969       14          17957588.87     18555711.95     36513300.83
1960-1969       15          17192406.27     17813310.12     35005716.40
1960-1969       16          16466096.56     17015284.37     33481380.93
1960-1969       17          16163192.07     16566826.45     32730018.52
1960-1969       18          15810439.23     15837251.13     31647690.36
1960-1969       19          15119548.64     14670307.95     29789856.60
1960-1969       20          14825950.70     14001228.87     28827179.56
1960-1969       21          14064428.61     13208275.79     27272704.40
1960-1969       22          13435621.88     12664824.47     26100446.35
1960-1969       23          12717813.29     11976143.28     24693956.57
1960-1969       24          12632810.45     11954896.24     24587706.69
1960-1969       25          12270080.11     11728597.02     23998677.13
1960-1969       26          11881202.04     11411171.07     23292373.11
1960-1969       27          11627753.71     11162929.84     22790683.55
1960-1969       28          11443815.09     11004415.15     22448230.24
1960-1969       29          11317872.16     10908678.26     22226550.42
1960-1969       30          11593260.01     11198220.41     22791480.43
1960-1969       31          11323038.20     10937350.68     22260388.88
1960-1969       32          11421773.94     11005355.45     22427129.38
1960-1969       33          11500078.30     11061746.13     22561824.43
1960-1969       34          11782938.70     11297818.39     23080757.10
1960-1969       35          11919850.06     11397913.52     23317763.58
1960-1969       36          12117644.76     11540429.66     23658074.42
1960-1969       37          12306130.50     11684230.44     23990360.94
1960-1969       38          12430817.17     11783962.36     24214779.53
1960-1969       39          12523300.60     11867254.43     24390555.03
1960-1969       40          12583369.49     11924194.09     24507563.57
1960-1969       41          12569802.58     11912847.41     24482649.99
1960-1969       42          12501944.06     11846694.46     24348638.52
1960-1969       43          12389688.95     11742207.92     24131896.87
1960-1969       44          12253921.71     11619610.47     23873532.18
1960-1969       45          12091589.59     11483670.37     23575259.96
1960-1969       46          11899972.08     11308048.06     23208020.14
1960-1969       47          11682337.55     11111791.53     22794129.08
1960-1969       48          11455592.62     10910455.14     22366047.76
1960-1969       49          11219665.42     10698673.11     21918338.52
1960-1969       50          11006342.73     10498798.19     21505140.92
1960-1969       51          10771615.76     10270349.62     21041965.38
1960-1969       52          10578967.00     10077163.23     20656130.23
1960-1969       53          10431545.97      9916663.38     20348209.34
1960-1969       54          10291297.19      9754673.55     20045970.73
1960-1969       55          10129230.45      9562722.96     19691953.42
1960-1969       56           9940727.96      9345009.51     19285737.47
1960-1969       57           9690741.01      9059568.79     18750309.80
1960-1969       58           9364083.75      8704098.13     18068181.88
1960-1969       59           8992922.90      8299917.86     17292840.77
1960-1969       60           8646080.89      7918985.44     16565066.33
1960-1969       61           8279863.72      7520239.34     15800103.06
1960-1969       62           7980612.06      7174108.15     15154720.21
1960-1969       63           7762460.71      6887734.35     14650195.06
1960-1969       64           7610332.14      6652449.87     14262782.00
1960-1969       65           7464434.28      6430000.97     13894435.24
1960-1969       66           7326810.81      6207808.53     13534619.33
1960-1969       67           7168378.98      5985674.10     13154053.08
1960-1969       68           6953837.78      5739074.08     12692911.86
1960-1969       69           6721373.93      5488960.26     12210334.19
1960-1969       70           6453603.48      5214929.06     11668532.53
1960-1969       71           6158136.31      4926718.43     11084854.74
1960-1969       72           5835294.40      4624552.81     10459847.20
1960-1969       73           5485262.15      4304803.34      9790065.49
1960-1969       74           5113682.74      3967284.09      9080966.83
1960-1969       75           4735486.81      3628472.08      8363958.89
1960-1969       76           4346107.07      3289727.96      7635835.03
1960-1969       77           3964887.03      2959358.33      6924245.36
1960-1969       78           3586843.88      2634579.09      6221422.96
1960-1969       79           3229277.28      2327977.98      5557255.26
1960-1969       80           2979516.74      2039085.71      5018602.45
1960-1969       81           2635968.94      1765698.50      4401667.44
1960-1969       82           2318401.89      1518537.67      3836939.55
1960-1969       83           2021384.95      1293620.41      3315005.36
1960-1969       84           1740178.67      1086534.86      2826713.53
1960-1969       85           1475796.67       897710.51      2373507.17
1960-1969       86           1232395.22       729870.08      1962265.30
1960-1969       87           1015258.40       585570.02      1600828.42
1960-1969       88            824295.54       463218.99      1287514.53
1960-1969       89            658817.63       360353.90      1019171.53
1960-1969       90            517231.43       275479.03       792710.45
1960-1969       91            399802.33       207386.73       607189.06
1960-1969       92            303835.88       153269.20       457105.08
1960-1969       93            224854.92       110241.28       335096.20
1960-1969       94            162176.29        77520.25       239696.54
1960-1969       95            114055.21        53471.67       167526.87
1960-1969       96             78898.15        36209.90       115108.05
1960-1969       97             53441.55        23988.70        77430.24
1960-1969       98             35556.58        15613.14        51169.72
1960-1969       99             23577.40        10142.33        33719.73
1960-1969      100             15329.12         6508.75        21837.86
1960-1969      101              9871.22         4178.78        14049.99
1960-1969      102              6368.24         2750.77         9119.00
1960-1969      103              4105.12         1856.05         5961.17
1960-1969      104              2698.38         1302.46         4000.83
1960-1969      105              1770.29          898.32         2668.61
1960-1969      106              1190.06          623.26         1813.32
1960-1969      107               844.24          456.73         1300.97
1960-1969      108               607.55          336.32          943.87
1960-1969      109               450.77          253.43          704.20
