Greece, Exposure to risk (period 1x10), 	Last modified: 17 Apr 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2000-2009       91             76587.77        42244.35       118832.12
2000-2009       92             60989.38        33240.41        94229.79
2000-2009       93             47494.88        25428.72        72923.61
2000-2009       94             36153.29        18761.29        54914.58
2000-2009       95             26680.03        13397.63        40077.66
2000-2009       96             19216.26         9352.82        28569.08
2000-2009       97             13492.25         6291.64        19783.89
2000-2009       98              9201.06         4113.42        13314.47
2000-2009       99              6175.45         2633.37         8808.82
2000-2009      100              4027.40         1634.45         5661.85
2000-2009      101              2502.97         1000.78         3503.75
2000-2009      102              1509.05          594.43         2103.48
2000-2009      103               884.72          341.93         1226.66
2000-2009      104               501.05          188.73          689.78
2000-2009      105               272.26           99.32          371.58
2000-2009      106               141.93           49.52          191.45
2000-2009      107                70.75           22.19           92.94
2000-2009      108                32.72            7.51           40.23
2000-2009      109                12.68            1.51           14.18
2000-2009      110+                3.03            0.05            3.08
2010-2013        0            205253.31       216416.24       421669.54
2010-2013        1            214289.92       224783.60       439073.52
2010-2013        2            218325.96       228225.18       446551.14
2010-2013        3            218811.98       228348.74       447160.71
2010-2013        4            216028.23       225612.91       441641.14
2010-2013        5            212097.34       222151.28       434248.62
2010-2013        6            210017.99       220239.85       430257.84
2010-2013        7            208499.97       218560.09       427060.06
2010-2013        8            207706.11       217571.43       425277.53
2010-2013        9            208095.01       217678.11       425773.12
2010-2013       10            209115.90       218451.29       427567.19
2010-2013       11            209631.20       218827.17       428458.37
2010-2013       12            210276.58       219400.49       429677.07
2010-2013       13            210860.97       219745.27       430606.24
2010-2013       14            211691.86       220147.83       431839.69
2010-2013       15            213247.15       221461.59       434708.74
2010-2013       16            214823.54       222665.71       437489.25
2010-2013       17            217026.35       225401.80       442428.15
2010-2013       18            222758.91       232511.78       455270.69
2010-2013       19            229526.21       240022.65       469548.86
2010-2013       20            235773.37       247393.63       483167.00
2010-2013       21            242492.07       254454.49       496946.56
2010-2013       22            247064.72       258043.47       505108.19
2010-2013       23            249077.09       259256.90       508334.00
2010-2013       24            252686.81       263866.14       516552.96
2010-2013       25            256543.78       269215.94       525759.71
2010-2013       26            263269.91       278069.96       541339.86
2010-2013       27            276508.37       294192.12       570700.48
2010-2013       28            289630.30       307935.68       597565.98
2010-2013       29            304955.96       322242.27       627198.23
2010-2013       30            317329.50       333128.87       650458.37
2010-2013       31            324079.46       337788.24       661867.70
2010-2013       32            327859.66       340334.98       668194.64
2010-2013       33            328777.21       340573.10       669350.31
2010-2013       34            329540.74       339909.02       669449.75
2010-2013       35            330531.09       338254.66       668785.76
2010-2013       36            331667.73       337062.77       668730.51
2010-2013       37            331619.65       335228.63       666848.28
2010-2013       38            331599.99       334003.96       665603.95
2010-2013       39            333189.54       334897.18       668086.73
2010-2013       40            336699.71       336428.27       673127.98
2010-2013       41            341189.23       337668.84       678858.07
2010-2013       42            346158.60       339343.60       685502.19
2010-2013       43            346286.57       337126.46       683413.04
2010-2013       44            341562.93       331674.98       673237.91
2010-2013       45            333672.36       323230.68       656903.05
2010-2013       46            322835.35       311546.72       634382.07
2010-2013       47            315356.07       302295.76       617651.83
2010-2013       48            312314.65       296456.36       608771.01
2010-2013       49            311362.58       293011.51       604374.09
2010-2013       50            312577.83       293007.23       605585.07
2010-2013       51            312742.14       292569.66       605311.79
2010-2013       52            309273.82       289078.17       598351.99
2010-2013       53            304847.99       284603.18       589451.17
2010-2013       54            301295.04       281635.29       582930.34
2010-2013       55            294946.11       276529.83       571475.94
2010-2013       56            287803.87       270369.98       558173.85
2010-2013       57            280412.77       264212.05       544624.82
2010-2013       58            272350.04       256790.46       529140.50
2010-2013       59            268161.35       252237.61       520398.96
2010-2013       60            266502.63       249883.07       516385.71
2010-2013       61            265964.36       247717.94       513682.31
2010-2013       62            265422.86       245322.95       510745.81
2010-2013       63            265088.57       243252.92       508341.50
2010-2013       64            263584.39       240257.91       503842.30
2010-2013       65            258030.98       234106.90       492137.89
2010-2013       66            246748.92       223236.30       469985.21
2010-2013       67            232053.36       209625.38       441678.74
2010-2013       68            219115.28       197457.36       416572.64
2010-2013       69            213141.97       190448.21       403590.18
2010-2013       70            216167.90       189798.82       405966.72
2010-2013       71            224470.99       192576.99       417047.98
2010-2013       72            233106.02       195172.89       428278.91
2010-2013       73            238431.12       195458.31       433889.43
2010-2013       74            238942.66       192893.14       431835.80
2010-2013       75            235523.16       187842.41       423365.57
2010-2013       76            229421.29       180505.58       409926.87
2010-2013       77            221342.00       172082.75       393424.75
2010-2013       78            212425.13       163511.75       375936.89
2010-2013       79            202655.59       154681.60       357337.18
2010-2013       80            191665.04       144678.16       336343.20
2010-2013       81            178788.28       133280.31       312068.59
2010-2013       82            164514.38       120041.63       284556.01
2010-2013       83            150761.87       106111.50       256873.36
2010-2013       84            136369.58        91800.47       228170.05
2010-2013       85            119174.57        77383.38       196557.95
