Belgium, Exposure to risk (period 1x10), 	Last modified: 25 Jan 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1841-1849       86              8571.74         6537.97        15109.71
1841-1849       87              6769.49         5024.77        11794.26
1841-1849       88              5280.18         3804.45         9084.64
1841-1849       89              4060.23         2835.77         6896.00
1841-1849       90              3064.46         2075.73         5140.19
1841-1849       91              2271.98         1497.96         3769.93
1841-1849       92              1651.13         1067.65         2718.77
1841-1849       93              1175.06          754.15         1929.21
1841-1849       94               817.38          527.44         1344.82
1841-1849       95               551.39          360.31          911.70
1841-1849       96               361.69          239.95          601.64
1841-1849       97               233.17          154.48          387.66
1841-1849       98               148.79           94.18          242.97
1841-1849       99                93.46           54.57          148.03
1841-1849      100                54.67           29.09           83.76
1841-1849      101                29.93           13.61           43.54
1841-1849      102                14.39            4.80           19.19
1841-1849      103                 4.93            0.56            5.48
1841-1849      104                 0.50            0.00            0.50
1841-1849      105                 0.00            0.00            0.00
1841-1849      106                 0.00            0.00            0.00
1841-1849      107                 0.00            0.00            0.00
1841-1849      108                 0.00            0.00            0.00
1841-1849      109                 0.00            0.00            0.00
1841-1849      110+                0.00            0.00            0.00
1850-1859        0            604932.57       621894.66      1226827.23
1850-1859        1            528365.60       533718.73      1062084.33
1850-1859        2            486866.66       491516.20       978382.87
1850-1859        3            460402.31       465043.10       925445.40
1850-1859        4            445765.33       450395.56       896160.89
1850-1859        5            445672.92       450609.09       896282.02
1850-1859        6            445964.29       451746.31       897710.60
1850-1859        7            443412.09       450332.21       893744.30
1850-1859        8            441736.67       449930.81       891667.48
1850-1859        9            440255.36       449654.25       889909.61
1850-1859       10            438194.31       449375.32       887569.64
1850-1859       11            436484.31       448762.43       885246.74
1850-1859       12            435763.68       448053.20       883816.88
1850-1859       13            435234.37       447864.82       883099.19
1850-1859       14            432332.98       446133.94       878466.92
1850-1859       15            426787.97       441956.82       868744.79
1850-1859       16            420262.64       436571.85       856834.49
1850-1859       17            412426.84       429330.74       841757.59
1850-1859       18            404281.46       421318.53       825599.99
1850-1859       19            396304.25       413987.11       810291.36
1850-1859       20            388759.85       406417.37       795177.22
1850-1859       21            382102.49       398986.26       781088.74
1850-1859       22            375481.73       391016.66       766498.39
1850-1859       23            369796.35       383832.68       753629.03
1850-1859       24            364798.70       377166.78       741965.47
1850-1859       25            359897.83       370388.15       730285.98
1850-1859       26            355339.03       364507.84       719846.87
1850-1859       27            351694.55       360225.35       711919.90
1850-1859       28            348051.91       356550.35       704602.25
1850-1859       29            342967.60       350928.38       693895.98
1850-1859       30            337001.04       344492.20       681493.23
1850-1859       31            330176.19       337318.10       667494.29
1850-1859       32            322718.80       329875.38       652594.18
1850-1859       33            315860.81       323038.90       638899.71
1850-1859       34            309530.69       316724.40       626255.09
1850-1859       35            302668.99       309790.17       612459.16
1850-1859       36            296707.03       303386.25       600093.28
1850-1859       37            290268.40       296533.11       586801.51
1850-1859       38            284618.20       290704.43       575322.62
1850-1859       39            279973.08       286383.40       566356.49
1850-1859       40            274865.60       281146.06       556011.66
1850-1859       41            270142.24       275771.55       545913.79
1850-1859       42            266761.49       272048.61       538810.09
1850-1859       43            263299.82       268937.59       532237.42
1850-1859       44            258824.23       264935.70       523759.92
1850-1859       45            253010.03       259344.34       512354.37
1850-1859       46            247371.77       254305.72       501677.49
1850-1859       47            242421.28       250068.86       492490.14
1850-1859       48            238291.30       246307.47       484598.77
1850-1859       49            235354.10       243736.67       479090.77
1850-1859       50            231942.18       240571.99       472514.17
1850-1859       51            227196.27       235469.52       462665.79
1850-1859       52            221908.62       229688.64       451597.25
1850-1859       53            216567.75       223526.40       440094.15
1850-1859       54            211186.74       216381.42       427568.15
1850-1859       55            204003.07       206530.83       410533.90
1850-1859       56            196048.41       195415.07       391463.48
1850-1859       57            188002.76       183716.49       371719.25
1850-1859       58            179732.40       171436.80       351169.21
1850-1859       59            171024.24       158681.73       329705.97
1850-1859       60            162882.27       146783.44       309665.70
1850-1859       61            155419.04       136142.75       291561.79
1850-1859       62            147990.26       125856.61       273846.86
1850-1859       63            141510.85       116947.53       258458.38
1850-1859       64            135900.09       109771.76       245671.84
1850-1859       65            129499.94       103099.69       232599.63
1850-1859       66            122723.08        97125.54       219848.62
1850-1859       67            115906.95        91699.17       207606.12
1850-1859       68            109139.49        86738.64       195878.13
1850-1859       69            102267.06        82103.90       184370.96
1850-1859       70             95259.00        77175.54       172434.54
1850-1859       71             88327.55        72022.53       160350.08
1850-1859       72             81469.18        66778.68       148247.85
1850-1859       73             74632.29        61629.35       136261.64
1850-1859       74             67687.86        56240.67       123928.52
1850-1859       75             60766.01        50410.31       111176.32
1850-1859       76             54232.09        44683.12        98915.21
1850-1859       77             48079.78        39374.15        87453.92
1850-1859       78             42154.71        34525.67        76680.39
1850-1859       79             36646.14        29966.36        66612.50
1850-1859       80             30353.17        23897.29        54250.46
1850-1859       81             25570.48        19937.40        45507.88
1850-1859       82             21291.29        16429.41        37720.69
1850-1859       83             17502.21        13360.32        30862.53
1850-1859       84             14190.83        10712.56        24903.39
1850-1859       85             11335.73         8458.34        19794.07
1850-1859       86              8922.62         6582.62        15505.24
1850-1859       87              6902.23         5032.61        11934.84
1850-1859       88              5238.70         3768.10         9006.80
1850-1859       89              3898.38         2755.32         6653.71
1850-1859       90              2845.70         1961.35         4807.05
1850-1859       91              2053.57         1364.77         3418.34
1850-1859       92              1468.60          931.91         2400.52
1850-1859       93              1045.07          631.01         1676.09
1850-1859       94               740.85          426.86         1167.72
1850-1859       95               515.57          284.85          800.42
1850-1859       96               345.99          184.43          530.42
1850-1859       97               219.00          113.78          332.78
1850-1859       98               128.97           66.76          195.73
1850-1859       99                69.14           36.30          105.44
1850-1859      100                32.49           16.07           48.56
1850-1859      101                13.91            5.37           19.27
1850-1859      102                 3.99            1.80            5.79
1850-1859      103                 0.56            0.10            0.66
1850-1859      104                 0.00            0.00            0.00
1850-1859      105                 0.00            0.00            0.00
1850-1859      106                 0.00            0.00            0.00
1850-1859      107                 0.00            0.00            0.00
1850-1859      108                 0.00            0.00            0.00
1850-1859      109                 0.00            0.00            0.00
1850-1859      110+                0.00            0.00            0.00
1860-1869        0            677137.48       698063.24      1375200.71
1860-1869        1            605398.03       611676.38      1217074.42
1860-1869        2            567557.91       571352.71      1138910.62
1860-1869        3            545387.00       549085.07      1094472.07
1860-1869        4            525832.37       530097.67      1055930.04
1860-1869        5            504099.90       508317.48      1012417.38
1860-1869        6            487249.00       491155.94       978404.94
1860-1869        7            476722.04       480410.28       957132.32
1860-1869        8            469170.42       472541.97       941712.39
1860-1869        9            461964.16       465728.09       927692.25
1860-1869       10            454688.07       459087.37       913775.45
1860-1869       11            447540.41       452685.74       900226.15
1860-1869       12            439489.42       445890.25       885379.66
1860-1869       13            431562.81       438430.66       869993.47
1860-1869       14            427118.79       433749.85       860868.64
1860-1869       15            424860.29       431770.44       856630.73
1860-1869       16            422653.33       430229.21       852882.54
1860-1869       17            420510.27       428480.25       848990.52
1860-1869       18            417802.17       426161.57       843963.74
1860-1869       19            414394.31       422781.59       837175.90
1860-1869       20            409882.42       418495.40       828377.82
1860-1869       21            406076.31       414000.74       820077.04
1860-1869       22            402747.71       409305.84       812053.55
1860-1869       23            399450.10       405614.92       805065.01
1860-1869       24            394221.83       401566.38       795788.21
1860-1869       25            386335.34       395266.69       781602.02
1860-1869       26            378798.11       388492.93       767291.04
1860-1869       27            369993.84       379657.92       749651.76
1860-1869       28            360976.07       370633.12       731609.19
1860-1869       29            352331.21       362129.28       714460.50
1860-1869       30            344182.12       353939.86       698121.98
1860-1869       31            336446.36       346248.91       682695.27
1860-1869       32            329388.17       339155.42       668543.59
1860-1869       33            323550.15       333856.93       657407.08
1860-1869       34            317715.08       328459.88       646174.97
1860-1869       35            312081.41       322894.24       634975.65
1860-1869       36            306970.18       317996.51       624966.69
1860-1869       37            302977.79       314303.69       617281.48
1860-1869       38            299999.87       311489.94       611489.80
1860-1869       39            295661.38       306684.17       602345.55
1860-1869       40            290599.60       301128.80       591728.40
1860-1869       41            285903.81       295903.27       581807.08
1860-1869       42            279587.68       289175.78       568763.46
1860-1869       43            274570.59       283159.84       557730.43
1860-1869       44            268856.39       276757.43       545613.82
1860-1869       45            263100.92       270080.64       533181.55
1860-1869       46            258352.12       264123.08       522475.20
1860-1869       47            252294.80       256928.88       509223.68
1860-1869       48            247221.30       250807.99       498029.30
1860-1869       49            242771.80       245672.69       488444.50
1860-1869       50            237455.73       239461.48       476917.20
1860-1869       51            233066.47       234327.76       467394.23
1860-1869       52            229429.08       230154.82       459583.90
1860-1869       53            225536.64       226088.25       451624.89
1860-1869       54            219471.64       220188.25       439659.88
1860-1869       55            212662.90       213470.63       426133.53
1860-1869       56            206924.91       207982.57       414907.49
1860-1869       57            201694.42       203014.70       404709.13
1860-1869       58            196970.98       198078.56       395049.53
1860-1869       59            192786.05       193703.39       386489.43
1860-1869       60            187723.04       188734.45       376457.49
1860-1869       61            182062.61       182808.75       364871.37
1860-1869       62            175573.77       176084.64       351658.41
1860-1869       63            168904.07       168993.39       337897.47
1860-1869       64            161602.85       160604.01       322206.86
1860-1869       65            153237.14       150366.37       303603.51
1860-1869       66            144130.74       139058.42       283189.16
1860-1869       67            134812.15       127208.51       262020.66
1860-1869       68            125101.68       114842.66       239944.34
1860-1869       69            115230.19       102553.65       217783.84
1860-1869       70            106296.50        91654.58       197951.07
1860-1869       71             98091.49        82036.77       180128.26
1860-1869       72             89687.38        72576.06       162263.43
1860-1869       73             81966.48        64335.81       146302.29
1860-1869       74             74746.01        57088.50       131834.50
1860-1869       75             67337.46        50611.22       117948.68
1860-1869       76             60271.33        45068.76       105340.10
1860-1869       77             53359.61        39788.41        93148.01
1860-1869       78             46952.02        35003.60        81955.62
1860-1869       79             40593.52        30397.30        70990.82
1860-1869       80             36890.64        26225.67        63116.30
1860-1869       81             31057.01        22180.93        53237.94
1860-1869       82             25739.30        18433.76        44173.06
1860-1869       83             20986.63        15024.90        36011.53
1860-1869       84             16833.99        12004.61        28838.60
1860-1869       85             13286.40         9404.86        22691.26
1860-1869       86             10330.32         7236.80        17567.11
1860-1869       87              7905.50         5463.61        13369.11
1860-1869       88              5947.74         4044.47         9992.20
1860-1869       89              4395.09         2935.89         7330.98
1860-1869       90              3184.90         2088.32         5273.22
1860-1869       91              2270.86         1461.88         3732.74
1860-1869       92              1598.67         1011.42         2610.09
1860-1869       93              1116.19          696.36         1812.54
1860-1869       94               774.02          476.56         1250.58
1860-1869       95               529.97          319.32          849.29
1860-1869       96               355.71          207.43          563.14
1860-1869       97               231.15          128.81          359.95
1860-1869       98               144.70           76.19          220.89
1860-1869       99                85.74           42.70          128.45
1860-1869      100                47.19           21.18           68.37
1860-1869      101                23.73            8.10           31.83
1860-1869      102                 9.13            2.87           11.99
1860-1869      103                 1.81            1.08            2.88
1860-1869      104                 0.16            0.31            0.47
1860-1869      105                 0.00            0.00            0.00
1860-1869      106                 0.00            0.00            0.00
1860-1869      107                 0.00            0.00            0.00
1860-1869      108                 0.00            0.00            0.00
1860-1869      109                 0.00            0.00            0.00
1860-1869      110+                0.00            0.00            0.00
1870-1879        0            762669.25       786478.51      1549147.75
1870-1879        1            688285.58       696112.07      1384397.64
1870-1879        2            645847.75       648929.90      1294777.66
1870-1879        3            615054.57       618030.81      1233085.37
1870-1879        4            591752.11       597290.42      1189042.52
1870-1879        5            573188.25       580607.85      1153796.09
1870-1879        6            557871.77       566225.62      1124097.39
1870-1879        7            544607.83       553000.61      1097608.43
1870-1879        8            534696.52       542699.49      1077396.01
1870-1879        9            528060.43       534812.35      1062872.78
1870-1879       10            521757.55       527386.47      1049144.02
1870-1879       11            516528.04       521294.46      1037822.50
1870-1879       12            510587.95       514457.39      1025045.34
1870-1879       13            501173.33       505486.62      1006659.96
1870-1879       14            490097.14       495062.30       985159.43
1870-1879       15            479622.63       484604.66       964227.29
1870-1879       16            468722.81       473541.82       942264.63
1870-1879       17            458662.07       463603.49       922265.55
1870-1879       18            450139.30       455347.47       905486.77
1870-1879       19            441144.47       447236.48       888380.96
1870-1879       20            431496.08       437865.28       869361.36
1870-1879       21            420714.63       426798.89       847513.51
1870-1879       22            409279.10       415360.72       824639.82
1870-1879       23            398993.14       403647.18       802640.32
1870-1879       24            392468.33       394682.97       787151.31
1870-1879       25            388416.43       389881.99       778298.42
1870-1879       26            384468.55       386414.03       770882.57
1870-1879       27            380858.73       382976.96       763835.69
1870-1879       28            376891.77       379093.96       755985.74
1870-1879       29            372125.17       374843.21       746968.38
1870-1879       30            366343.93       370301.77       736645.71
1870-1879       31            361634.42       366551.80       728186.22
1870-1879       32            357746.19       363020.09       720766.28
1870-1879       33            355178.16       360575.56       715753.72
1870-1879       34            350693.48       356426.36       707119.84
1870-1879       35            343183.85       349350.85       692534.70
1870-1879       36            336103.47       342349.84       678453.31
1870-1879       37            327852.65       333931.06       661783.71
1870-1879       38            319049.44       325368.13       644417.57
1870-1879       39            310959.99       318014.65       628974.64
1870-1879       40            303478.12       310893.99       614372.11
1870-1879       41            296591.99       303982.29       600574.28
1870-1879       42            290362.11       297975.73       588337.84
1870-1879       43            284837.20       293400.29       578237.50
1870-1879       44            279662.12       288601.90       568264.02
1870-1879       45            274199.80       282839.24       557039.03
1870-1879       46            269224.32       277132.14       546356.47
1870-1879       47            266146.33       273270.41       539416.73
1870-1879       48            263402.77       270032.31       533435.08
1870-1879       49            258567.22       264369.57       522936.79
1870-1879       50            253566.61       258086.11       511652.72
1870-1879       51            248779.02       251537.84       500316.86
1870-1879       52            242970.23       244151.43       487121.65
1870-1879       53            237655.60       237609.17       475264.77
1870-1879       54            231874.56       230986.75       462861.31
1870-1879       55            225758.18       223854.07       449612.24
1870-1879       56            219516.50       216819.49       436335.98
1870-1879       57            212367.46       208935.99       421303.45
1870-1879       58            206166.76       201842.09       408008.85
1870-1879       59            200036.64       195144.64       395181.27
1870-1879       60            192959.23       187541.39       380500.62
1870-1879       61            186589.36       180313.63       366902.99
1870-1879       62            181259.22       173961.58       355220.80
1870-1879       63            175390.02       167558.54       342948.56
1870-1879       64            167835.91       160070.24       327906.15
1870-1879       65            160003.39       152523.66       312527.05
1870-1879       66            153240.95       145787.01       299027.96
1870-1879       67            146845.25       139468.23       286313.48
1870-1879       68            140488.97       133256.08       273745.05
1870-1879       69            133808.67       126833.82       260642.49
1870-1879       70            126117.24       119372.22       245489.46
1870-1879       71            117801.15       111077.43       228878.58
1870-1879       72            109016.51       102407.81       211424.32
1870-1879       73             99817.61        93322.92       193140.52
1870-1879       74             90241.09        83907.73       174148.82
1870-1879       75             80838.93        74139.93       154978.86
1870-1879       76             71626.52        64376.65       136003.17
1870-1879       77             62695.28        54981.48       117676.76
1870-1879       78             54119.24        46058.85       100178.09
1870-1879       79             46279.20        38082.96        84362.16
1870-1879       80             42041.18        32279.51        74320.69
1870-1879       81             35371.30        26069.75        61441.05
1870-1879       82             29413.72        20829.66        50243.38
1870-1879       83             24154.48        16486.34        40640.82
1870-1879       84             19588.29        12931.78        32520.07
1870-1879       85             15680.70        10044.74        25725.45
1870-1879       86             12371.42         7731.40        20102.82
1870-1879       87              9591.46         5886.80        15478.26
1870-1879       88              7284.06         4420.77        11704.83
1870-1879       89              5398.78         3261.35         8660.13
1870-1879       90              3892.46         2354.23         6246.68
1870-1879       91              2728.53         1658.81         4387.35
1870-1879       92              1856.19         1136.46         2992.65
1870-1879       93              1227.27          757.20         1984.47
1870-1879       94               788.20          493.29         1281.49
1870-1879       95               484.62          312.09          796.71
1870-1879       96               286.40          192.93          479.33
1870-1879       97               170.02          121.03          291.05
1870-1879       98               108.19           80.63          188.82
1870-1879       99                74.93           56.49          131.42
1870-1879      100                43.37           31.96           75.32
1870-1879      101                21.18           15.31           36.49
1870-1879      102                 9.00            5.75           14.75
1870-1879      103                 2.66            1.24            3.90
1870-1879      104                 0.48            0.32            0.80
1870-1879      105                 0.00            0.05            0.05
1870-1879      106                 0.00            0.00            0.00
1870-1879      107                 0.00            0.00            0.00
1870-1879      108                 0.00            0.00            0.00
1870-1879      109                 0.00            0.00            0.00
1870-1879      110+                0.00            0.00            0.00
1880-1889        0            777291.01       797409.73      1574700.74
1880-1889        1            703888.35       710818.47      1414706.82
1880-1889        2            677699.26       685670.43      1363369.69
1880-1889        3            664194.97       671781.72      1335976.69
1880-1889        4            654874.52       661518.53      1316393.05
1880-1889        5            646119.56       653303.26      1299422.82
1880-1889        6            639277.02       646582.71      1285859.73
1880-1889        7            632858.69       639651.32      1272510.01
1880-1889        8            623738.99       630264.84      1254003.83
1880-1889        9            614148.03       621548.78      1235696.80
1880-1889       10            606643.05       614574.39      1221217.44
1880-1889       11            597690.36       606046.24      1203736.59
1880-1889       12            587360.90       596866.80      1184227.70
1880-1889       13            577625.78       587904.72      1165530.50
1880-1889       14            567230.38       578675.21      1145905.59
1880-1889       15            555847.85       568757.94      1124605.79
1880-1889       16            544628.75       558751.46      1103380.21
1880-1889       17            532482.80       548115.24      1080598.03
1880-1889       18            521966.72       538656.01      1060622.73
1880-1889       19            513239.87       528408.85      1041648.72
1880-1889       20            504288.30       515845.44      1020133.74
1880-1889       21            495614.87       502818.38       998433.25
1880-1889       22            485333.45       488926.68       974260.13
1880-1889       23            472228.59       474784.65       947013.23
1880-1889       24            458236.47       461079.05       919315.52
1880-1889       25            445348.68       447674.80       893023.48
1880-1889       26            432402.13       433601.01       866003.13
1880-1889       27            420404.42       421403.14       841807.56
1880-1889       28            410488.08       411683.59       822171.67
1880-1889       29            401296.29       402749.91       804046.20
1880-1889       30            391994.46       393045.50       785039.97
1880-1889       31            381094.72       381741.15       762835.86
1880-1889       32            369928.71       370649.49       740578.19
1880-1889       33            359346.77       359905.87       719252.64
1880-1889       34            353023.92       353240.82       706264.75
1880-1889       35            349405.05       349840.13       699245.18
1880-1889       36            345441.54       345962.09       691403.63
1880-1889       37            341431.54       341990.73       683422.26
1880-1889       38            336900.99       337501.91       674402.91
1880-1889       39            332872.05       333477.39       666349.44
1880-1889       40            328404.83       329389.25       657794.07
1880-1889       41            323777.39       325149.13       648926.52
1880-1889       42            320430.71       321382.59       641813.30
1880-1889       43            318366.28       318551.30       636917.58
1880-1889       44            314796.89       314600.98       629397.88
1880-1889       45            308248.24       308346.09       616594.33
1880-1889       46            301171.41       301156.59       602327.99
1880-1889       47            293145.30       292559.16       585704.46
1880-1889       48            284596.57       283444.32       568040.89
1880-1889       49            277159.44       275819.74       552979.18
1880-1889       50            270131.19       268787.76       538918.95
1880-1889       51            262533.85       261328.40       523862.25
1880-1889       52            255557.11       254472.99       510030.10
1880-1889       53            249775.16       248413.99       498189.15
1880-1889       54            244422.00       242344.19       486766.19
1880-1889       55            239020.89       236172.44       475193.33
1880-1889       56            233979.75       229832.25       463812.00
1880-1889       57            229732.00       224633.06       454365.06
1880-1889       58            225183.90       219380.20       444564.10
1880-1889       59            219474.32       212551.47       432025.80
1880-1889       60            213794.56       205343.98       419138.54
1880-1889       61            206830.12       197364.76       404194.87
1880-1889       62            198601.28       188687.97       387289.25
1880-1889       63            190836.15       180106.45       370942.60
1880-1889       64            182899.18       171512.78       354411.96
1880-1889       65            174378.08       162537.76       336915.84
1880-1889       66            165483.64       153527.25       319010.89
1880-1889       67            156129.50       144139.78       300269.27
1880-1889       68            147553.94       135175.77       282729.71
1880-1889       69            139418.70       126743.24       266161.94
1880-1889       70            130626.85       117837.62       248464.47
1880-1889       71            121777.68       108820.61       230598.29
1880-1889       72            113652.00       100682.81       214334.81
1880-1889       73            105202.53        92443.78       197646.31
1880-1889       74             96215.03        83690.84       179905.87
1880-1889       75             87371.55        75428.80       162800.35
1880-1889       76             79016.10        67764.20       146780.30
1880-1889       77             70980.07        60607.99       131588.06
1880-1889       78             63150.86        53678.05       116828.91
1880-1889       79             55669.25        47114.60       102783.85
1880-1889       80             50162.88        41644.07        91806.95
1880-1889       81             42916.65        35312.73        78229.38
1880-1889       82             35996.24        29317.97        65314.20
1880-1889       83             29570.11        23757.51        53327.62
1880-1889       84             23825.55        18771.28        42596.82
1880-1889       85             18833.36        14452.40        33285.76
1880-1889       86             14605.29        10867.91        25473.19
1880-1889       87             11077.11         7972.52        19049.63
1880-1889       88              8212.37         5702.35        13914.72
1880-1889       89              5955.30         3970.67         9925.96
1880-1889       90              4223.04         2690.13         6913.17
1880-1889       91              2944.73         1780.22         4724.95
1880-1889       92              2011.79         1151.04         3162.82
1880-1889       93              1341.79          739.17         2080.96
1880-1889       94               875.91          472.35         1348.26
1880-1889       95               543.35          282.99          826.34
1880-1889       96               315.57          157.37          472.94
1880-1889       97               169.86           82.54          252.40
1880-1889       98                87.49           40.67          128.16
1880-1889       99                44.28           19.26           63.54
1880-1889      100                19.50            7.16           26.67
1880-1889      101                 6.67            0.80            7.48
1880-1889      102                 1.18            0.00            1.18
1880-1889      103                 0.04            0.00            0.04
1880-1889      104                 0.00            0.00            0.00
1880-1889      105                 0.00            0.00            0.00
1880-1889      106                 0.00            0.00            0.00
1880-1889      107                 0.00            0.00            0.00
1880-1889      108                 0.00            0.00            0.00
1880-1889      109                 0.00            0.00            0.00
1880-1889      110+                0.00            0.00            0.00
1890-1899        0            818948.47       840880.31      1659828.78
1890-1899        1            739798.32       745318.19      1485116.51
1890-1899        2            711165.04       715100.61      1426265.64
1890-1899        3            692074.24       695056.54      1387130.78
1890-1899        4            678260.89       680826.04      1359086.93
1890-1899        5            669304.06       672041.74      1341345.80
1890-1899        6            661406.41       664487.92      1325894.33
1890-1899        7            655723.35       659931.02      1315654.37
1890-1899        8            651866.45       656572.50      1308438.96
1890-1899        9            647524.90       652520.56      1300045.46
1890-1899       10            643576.87       648562.92      1292139.79
1890-1899       11            640477.75       645527.87      1286005.62
1890-1899       12            637752.90       642940.71      1280693.61
1890-1899       13            635835.15       641253.74      1277088.89
1890-1899       14            633033.95       639498.78      1272532.74
1890-1899       15            628293.59       635920.55      1264214.14
1890-1899       16            622938.37       631496.43      1254434.80
1890-1899       17            616621.57       625121.93      1241743.51
1890-1899       18            606434.96       614520.65      1220955.61
1890-1899       19            595515.00       605087.89      1200602.88
1890-1899       20            585776.42       598197.48      1183973.90
1890-1899       21            574027.23       589467.01      1163494.24
1890-1899       22            561877.59       578745.74      1140623.33
1890-1899       23            549220.48       564844.01      1114064.48
1890-1899       24            535713.33       549368.13      1085081.46
1890-1899       25            521518.90       533038.46      1054557.36
1890-1899       26            507523.89       517210.44      1024734.33
1890-1899       27            492878.51       501380.64       994259.15
1890-1899       28            480077.63       487222.89       967300.52
1890-1899       29            469837.28       474954.30       944791.58
1890-1899       30            459863.36       462817.70       922681.06
1890-1899       31            450282.87       451238.74       901521.61
1890-1899       32            439987.94       439280.60       879268.54
1890-1899       33            427606.60       426356.66       853963.26
1890-1899       34            414293.76       413457.15       827750.91
1890-1899       35            402231.83       401011.93       803243.76
1890-1899       36            390279.94       388736.64       779016.59
1890-1899       37            379854.74       378199.82       758054.55
1890-1899       38            371587.57       369527.03       741114.59
1890-1899       39            363637.00       361176.72       724813.72
1890-1899       40            354920.95       352019.15       706940.10
1890-1899       41            344973.10       341773.28       686746.38
1890-1899       42            334778.40       331425.95       666204.34
1890-1899       43            325084.13       320984.84       646068.97
1890-1899       44            319407.47       314206.81       633614.27
1890-1899       45            316095.18       310112.89       626208.06
1890-1899       46            312031.39       305701.93       617733.32
1890-1899       47            307967.68       301338.90       609306.58
1890-1899       48            303320.21       296334.17       599654.38
1890-1899       49            299323.85       291551.29       590875.14
1890-1899       50            294479.62       286232.53       580712.15
1890-1899       51            289235.93       280817.27       570053.20
1890-1899       52            284903.45       275997.04       560900.49
