Lithuania, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1980-1989       28            277263.19       278952.32       556215.51
1980-1989       29            271434.20       271043.80       542478.00
1980-1989       30            265913.29       263961.42       529874.71
1980-1989       31            259667.55       256044.92       515712.47
1980-1989       32            253328.60       247987.65       501316.25
1980-1989       33            247303.49       240502.53       487806.02
1980-1989       34            243060.80       234454.07       477514.86
1980-1989       35            238966.27       228408.22       467374.50
1980-1989       36            235926.00       223681.57       459607.57
1980-1989       37            235637.35       221543.07       457180.41
1980-1989       38            235842.78       220302.06       456144.84
1980-1989       39            234842.76       218349.63       453192.39
1980-1989       40            232778.46       215269.80       448048.26
1980-1989       41            232377.40       213701.57       446078.97
1980-1989       42            234215.26       213795.09       448010.35
1980-1989       43            237669.52       214994.91       452664.43
1980-1989       44            240163.78       215801.94       455965.72
1980-1989       45            242211.70       216029.53       458241.23
1980-1989       46            244479.54       216323.29       460802.83
1980-1989       47            244742.47       214754.95       459497.42
1980-1989       48            243205.82       211289.06       454494.88
1980-1989       49            242503.20       208657.70       451160.90
1980-1989       50            242557.12       206805.52       449362.64
1980-1989       51            242647.38       204758.38       447405.76
1980-1989       52            242161.93       202102.02       444263.95
1980-1989       53            240100.20       196420.79       436520.99
1980-1989       54            238119.90       188757.09       426877.00
1980-1989       55            236674.72       181847.77       418522.49
1980-1989       56            234813.84       175135.90       409949.75
1980-1989       57            231311.91       167511.02       398822.93
1980-1989       58            225772.20       159261.89       385034.09
1980-1989       59            218470.83       150119.59       368590.42
1980-1989       60            209562.02       140150.33       349712.35
1980-1989       61            197994.60       128748.53       326743.13
1980-1989       62            184385.82       116329.36       300715.18
1980-1989       63            171576.51       106116.54       277693.05
1980-1989       64            159739.02        98071.96       257810.99
1980-1989       65            149935.20        91460.61       241395.81
1980-1989       66            142294.50        85725.68       228020.18
1980-1989       67            136240.89        80616.76       216857.65
1980-1989       68            131940.88        76352.73       208293.61
1980-1989       69            128742.05        72384.26       201126.32
1980-1989       70            126823.39        69423.13       196246.51
1980-1989       71            126885.09        70243.68       197128.77
1980-1989       72            127723.43        73376.64       201100.07
1980-1989       73            127542.92        74650.96       202193.88
1980-1989       74            125819.33        73524.45       199343.78
1980-1989       75            121689.45        70865.83       192555.28
1980-1989       76            115608.05        67176.06       182784.11
1980-1989       77            108688.49        62864.37       171552.87
1980-1989       78            100882.37        58206.83       159089.20
1980-1989       79             93952.95        53569.01       147521.96
1980-1989       80             83557.94        47214.19       130772.13
1980-1989       81             75423.41        40742.69       116166.09
1980-1989       82             66999.44        33924.13       100923.57
1980-1989       83             58943.41        28004.87        86948.28
1980-1989       84             51519.90        23281.96        74801.86
1980-1989       85             44519.13        19501.89        64021.02
1980-1989       86             37795.39        16363.80        54159.19
1980-1989       87             31600.32        13614.38        45214.70
1980-1989       88             26160.52        11310.66        37471.18
1980-1989       89             21610.50         9384.19        30994.70
1980-1989       90             17835.88         7684.97        25520.85
1980-1989       91             14563.39         6169.76        20733.15
1980-1989       92             11715.72         4798.58        16514.30
1980-1989       93              9309.92         3657.50        12967.42
1980-1989       94              7337.26         2808.33        10145.59
1980-1989       95              5746.68         2140.26         7886.95
1980-1989       96              4464.75         1601.04         6065.79
1980-1989       97              3410.00         1169.90         4579.90
1980-1989       98              2556.41          836.45         3392.85
1980-1989       99              1850.26          589.35         2439.61
1980-1989      100              1293.58          407.50         1701.09
1980-1989      101               892.64          276.92         1169.56
1980-1989      102               609.44          184.78          794.22
1980-1989      103               411.47          121.20          532.67
1980-1989      104               271.73           76.11          347.84
1980-1989      105               172.71           43.96          216.66
1980-1989      106               106.09           22.61          128.70
1980-1989      107                62.95            9.54           72.49
1980-1989      108                35.07            1.92           36.98
1980-1989      109                17.56            0.00           17.56
1980-1989      110+                9.95            0.00            9.95
1990-1999        0            220537.00       232279.20       452816.21
1990-1999        1            228486.51       240041.29       468527.80
1990-1999        2            238017.22       249277.49       487294.71
1990-1999        3            247763.08       259261.89       507024.97
1990-1999        4            257050.61       268701.56       525752.17
1990-1999        5            265062.59       276467.26       541529.85
1990-1999        6            271282.52       282772.32       554054.84
1990-1999        7            273664.62       284825.28       558489.89
1990-1999        8            273254.41       283860.25       557114.66
1990-1999        9            271886.27       282086.19       553972.46
1990-1999       10            270550.99       280309.95       550860.94
1990-1999       11            269177.37       278497.41       547674.78
1990-1999       12            266495.10       275630.97       542126.06
1990-1999       13            262963.66       271565.48       534529.14
1990-1999       14            259193.49       267264.99       526458.48
1990-1999       15            256176.15       263798.78       519974.93
1990-1999       16            254038.46       261091.15       515129.61
1990-1999       17            253350.23       260383.20       513733.43
1990-1999       18            254846.85       262087.08       516933.93
1990-1999       19            256436.17       264364.88       520801.05
1990-1999       20            257418.22       267029.63       524447.85
1990-1999       21            257948.78       268410.72       526359.50
1990-1999       22            259036.94       269568.83       528605.77
1990-1999       23            260545.57       271682.92       532228.49
1990-1999       24            261973.34       273849.69       535823.03
1990-1999       25            263946.88       276558.87       540505.75
1990-1999       26            266828.35       279340.96       546169.31
1990-1999       27            269795.04       281229.73       551024.77
1990-1999       28            273546.68       283488.41       557035.09
1990-1999       29            277800.55       285614.35       563414.90
1990-1999       30            282124.20       286842.36       568966.56
1990-1999       31            286898.96       289136.30       576035.26
1990-1999       32            289231.98       290013.70       579245.68
1990-1999       33            289299.35       287889.42       577188.77
1990-1999       34            288273.71       284530.48       572804.19
1990-1999       35            285888.43       279861.97       565750.41
1990-1999       36            281298.29       273084.80       554383.08
1990-1999       37            275568.59       265362.47       540931.07
1990-1999       38            268786.82       256790.65       525577.47
1990-1999       39            261781.88       248350.61       510132.49
1990-1999       40            255668.86       240714.68       496383.54
1990-1999       41            248804.16       232242.08       481046.24
1990-1999       42            241961.37       223818.29       465779.66
1990-1999       43            235550.06       216137.59       451687.64
1990-1999       44            230963.62       210116.54       441080.16
1990-1999       45            226403.10       203997.26       430400.36
1990-1999       46            222887.78       198829.68       421717.46
1990-1999       47            222502.70       196440.36       418943.06
1990-1999       48            222866.35       195100.87       417967.22
1990-1999       49            221928.76       192815.77       414744.53
1990-1999       50            219860.47       189318.77       409179.24
1990-1999       51            219146.08       186936.58       406082.66
1990-1999       52            220869.89       186091.80       406961.69
1990-1999       53            224019.79       186411.37       410431.15
1990-1999       54            226068.62       186015.33       412083.95
1990-1999       55            227525.32       184764.82       412290.14
1990-1999       56            228810.30       183163.50       411973.80
1990-1999       57            228365.20       180249.84       408615.04
1990-1999       58            226704.26       175986.26       402690.52
1990-1999       59            225688.63       172304.79       397993.43
1990-1999       60            225079.34       168949.85       394029.19
1990-1999       61            223974.41       164938.52       388912.93
1990-1999       62            222555.54       160828.93       383384.46
1990-1999       63            219884.79       154813.87       374698.67
1990-1999       64            216998.39       147337.57       364335.96
1990-1999       65            214204.02       139994.73       354198.75
1990-1999       66            210552.51       132635.34       343187.84
1990-1999       67            204617.39       124528.11       329145.50
1990-1999       68            197214.05       116056.39       313270.44
1990-1999       69            188357.64       107169.33       295526.96
1990-1999       70            177832.17        97705.07       275537.24
1990-1999       71            164829.47        87207.35       252036.81
1990-1999       72            150355.99        76569.06       226925.05
1990-1999       73            137001.73        67780.93       204782.66
1990-1999       74            124568.45        60657.98       185226.43
1990-1999       75            114131.57        54609.22       168740.78
1990-1999       76            105294.82        49355.11       154649.93
1990-1999       77             97646.11        44492.43       142138.53
1990-1999       78             91154.16        40273.31       131427.47
1990-1999       79             85304.72        36435.99       121740.71
1990-1999       80             79055.44        32998.56       112054.00
1990-1999       81             74686.51        31490.70       106177.21
1990-1999       82             70604.46        30696.07       101300.53
1990-1999       83             65849.37        29170.79        95020.16
1990-1999       84             59972.43        26656.15        86628.59
1990-1999       85             53152.60        23637.41        76790.01
1990-1999       86             45920.83        20487.49        66408.32
1990-1999       87             38839.31        17344.11        56183.42
1990-1999       88             32408.26        14433.63        46841.89
1990-1999       89             26761.05        11817.93        38578.98
1990-1999       90             21647.26         9392.38        31039.64
1990-1999       91             17068.03         7137.91        24205.94
1990-1999       92             13182.03         5168.98        18351.01
1990-1999       93             10040.53         3688.31        13728.84
1990-1999       94              7609.06         2689.31        10298.37
1990-1999       95              5716.41         2008.57         7724.97
1990-1999       96              4266.41         1519.24         5785.64
1990-1999       97              3194.44         1154.38         4348.81
1990-1999       98              2408.66          860.76         3269.42
1990-1999       99              1747.42          610.70         2358.12
1990-1999      100              1196.99          410.77         1607.77
1990-1999      101               793.39          265.90         1059.28
1990-1999      102               507.68          165.29          672.97
1990-1999      103               315.79           99.69          415.48
1990-1999      104               193.37           59.15          252.52
1990-1999      105               116.69           34.97          151.66
1990-1999      106                67.48           20.58           88.06
1990-1999      107                37.04           11.71           48.74
1990-1999      108                18.93            6.02           24.95
1990-1999      109                 8.39            2.11           10.50
1990-1999      110+                4.19            0.32            4.51
2000-2009        0            148558.84       156424.67       304983.51
2000-2009        1            149507.26       157503.43       307010.68
2000-2009        2            151529.62       159883.18       311412.80
2000-2009        3            154691.50       163516.46       318207.96
2000-2009        4            159105.75       168149.50       327255.25
2000-2009        5            164190.91       173435.95       337626.86
2000-2009        6            170284.77       180096.98       350381.75
2000-2009        7            180348.15       190185.96       370534.11
2000-2009        8            191610.31       201796.02       393406.33
2000-2009        9            201900.84       212362.95       414263.79
2000-2009       10            211247.15       221772.99       433020.14
2000-2009       11            219314.47       229750.75       449065.23
2000-2009       12            227833.94       237945.94       465779.88
2000-2009       13            236052.59       246549.87       482602.45
2000-2009       14            243852.44       254339.74       498192.18
2000-2009       15            249654.32       259887.26       509541.58
2000-2009       16            253427.92       263493.43       516921.35
2000-2009       17            252986.49       262447.35       515433.85
2000-2009       18            249679.23       258611.78       508291.02
2000-2009       19            245521.29       254011.82       499533.11
2000-2009       20            241349.97       249165.20       490515.18
2000-2009       21            236732.40       244290.59       481022.99
2000-2009       22            231593.59       238437.21       470030.80
2000-2009       23            226907.47       232743.90       459651.36
2000-2009       24            222989.98       226818.14       449808.13
2000-2009       25            219030.19       222547.71       441577.90
2000-2009       26            217123.21       219077.26       436200.47
2000-2009       27            217835.13       218176.40       436011.52
2000-2009       28            221175.49       219743.82       440919.32
2000-2009       29            225251.90       222764.96       448016.86
2000-2009       30            228674.04       225433.85       454107.88
2000-2009       31            232113.48       227062.42       459175.91
2000-2009       32            235227.74       229583.98       464811.72
2000-2009       33            238364.72       231484.26       469848.98
2000-2009       34            240792.28       233212.41       474004.69
2000-2009       35            243191.90       235396.33       478588.23
2000-2009       36            246195.39       238229.31       484424.70
2000-2009       37            249571.16       240744.56       490315.72
2000-2009       38            253370.41       243540.62       496911.03
2000-2009       39            257088.64       245808.86       502897.50
2000-2009       40            259877.51       246455.65       506333.15
2000-2009       41            264073.78       249005.67       513079.44
2000-2009       42            265007.01       248491.70       513498.72
2000-2009       43            264360.85       246738.36       511099.21
2000-2009       44            263272.81       244002.22       507275.04
2000-2009       45            260549.10       240134.30       500683.40
2000-2009       46            256008.13       233957.08       489965.20
2000-2009       47            251355.33       227924.54       479279.87
2000-2009       48            245432.08       220461.42       465893.50
2000-2009       49            239479.57       213255.54       452735.10
2000-2009       50            233571.77       205335.89       438907.66
2000-2009       51            226436.95       196549.69       422986.64
2000-2009       52            219186.88       187842.12       407029.00
2000-2009       53            213016.37       180451.72       393468.09
2000-2009       54            208342.34       174181.07       382523.40
2000-2009       55            203677.89       167829.16       371507.05
2000-2009       56            200655.17       162620.59       363275.76
2000-2009       57            200682.77       159754.49       360437.27
2000-2009       58            200911.34       157381.07       358292.41
2000-2009       59            199187.50       153419.95       352607.44
2000-2009       60            197399.96       149315.96       346715.92
2000-2009       61            196530.80       146164.14       342694.93
2000-2009       62            197683.87       144347.76       342031.63
2000-2009       63            200261.98       143003.26       343265.24
2000-2009       64            201937.05       141459.97       343397.02
2000-2009       65            202871.74       138877.40       341749.14
2000-2009       66            203612.23       136236.08       339848.30
2000-2009       67            202517.53       132463.94       334981.47
2000-2009       68            200017.46       127557.65       327575.12
2000-2009       69            197855.46       122721.26       320576.72
2000-2009       70            194818.77       117834.51       312653.28
2000-2009       71            191551.68       112690.61       304242.28
2000-2009       72            187080.82       106786.41       293867.23
2000-2009       73            181559.04       100161.93       281720.97
2000-2009       74            175535.01        92065.80       267600.80
2000-2009       75            169337.44        84526.48       253863.92
2000-2009       76            161877.23        77247.24       239124.46
2000-2009       77            152869.97        69639.20       222509.17
2000-2009       78            142452.79        62122.88       204575.67
2000-2009       79            130996.49        54474.22       185470.71
2000-2009       80            118544.01        46942.79       165486.80
2000-2009       81            104894.00        39689.82       144583.82
2000-2009       82             90953.40        32874.82       123828.22
2000-2009       83             77799.72        27215.22       105014.94
2000-2009       84             65997.80        22636.77        88634.57
2000-2009       85             55602.96        18737.37        74340.34
2000-2009       86             46691.32        15495.46        62186.77
2000-2009       87             38971.92        12721.08        51692.99
2000-2009       88             32252.04        10308.35        42560.39
2000-2009       89             26451.23         8275.41        34726.64
2000-2009       90             21521.49         6652.52        28174.01
2000-2009       91             17467.86         5551.52        23019.38
2000-2009       92             14024.46         4742.97        18767.42
2000-2009       93             10983.75         3926.92        14910.67
2000-2009       94              8271.95         3085.95        11357.90
2000-2009       95              5915.80         2312.70         8228.50
2000-2009       96              4052.08         1677.39         5729.46
2000-2009       97              2761.24         1180.08         3941.31
2000-2009       98              1896.21          824.59         2720.79
2000-2009       99              1271.62          586.26         1857.88
2000-2009      100               824.55          418.20         1242.74
2000-2009      101               514.22          291.56          805.78
2000-2009      102               308.41          200.20          508.61
2000-2009      103               180.02          136.58          316.60
2000-2009      104               102.39           92.10          194.49
2000-2009      105                54.95           60.41          115.35
2000-2009      106                26.56           37.84           64.40
2000-2009      107                10.52           22.50           33.02
2000-2009      108                 2.61           12.71           15.31
2000-2009      109                 0.15            6.36            6.50
2000-2009      110+                0.00            4.27            4.27
2010-2014        0             74201.31        77989.60       152190.91
2010-2014        1             74807.47        78729.19       153536.66
2010-2014        2             73587.27        77537.46       151124.73
2010-2014        3             72106.62        75757.11       147863.73
2010-2014        4             70131.24        73564.19       143695.43
2010-2014        5             68113.58        71241.62       139355.20
2010-2014        6             66544.08        69552.55       136096.63
2010-2014        7             65700.16        68863.83       134564.00
2010-2014        8             65737.59        69095.46       134833.06
2010-2014        9             67016.63        70599.78       137616.41
2010-2014       10             69236.16        73200.53       142436.69
2010-2014       11             72018.69        76362.43       148381.12
2010-2014       12             75457.73        80016.19       155473.93
2010-2014       13             79333.68        84044.54       163378.21
2010-2014       14             82924.41        87665.56       170589.97
2010-2014       15             86009.31        90786.08       176795.39
2010-2014       16             89724.26        94331.27       184055.53
2010-2014       17             95838.00       100300.09       196138.09
2010-2014       18            101681.56       106284.42       207965.97
2010-2014       19            104353.22       109953.88       214307.10
2010-2014       20            106874.67       112440.73       219315.40
2010-2014       21            107828.04       112830.77       220658.81
2010-2014       22            106245.60       111341.00       217586.60
2010-2014       23            103449.34       109195.78       212645.12
2010-2014       24            101273.89       107052.38       208326.26
2010-2014       25            100000.59       104990.09       204990.68
2010-2014       26             98587.48       103074.80       201662.28
2010-2014       27             96420.38       100042.48       196462.85
2010-2014       28             93933.82        96796.38       190730.21
2010-2014       29             91720.70        94182.61       185903.32
2010-2014       30             90245.16        92306.24       182551.40
2010-2014       31             89400.75        90760.43       180161.18
2010-2014       32             89514.69        90119.49       179634.18
2010-2014       33             90974.65        90724.34       181698.99
2010-2014       34             92813.63        91280.59       184094.22
2010-2014       35             94676.75        91875.43       186552.18
2010-2014       36             96610.97        92802.43       189413.40
2010-2014       37             99103.87        94154.48       193258.35
2010-2014       38            102179.73        96346.61       198526.34
2010-2014       39            105180.71        98762.67       203943.37
2010-2014       40            107555.61       100955.17       208510.78
2010-2014       41            109704.83       102730.12       212434.95
2010-2014       42            111219.88       103556.01       214775.89
2010-2014       43            111987.00       103559.22       215546.22
2010-2014       44            112014.60       103187.30       215201.90
2010-2014       45            111978.99       103081.46       215060.44
2010-2014       46            113228.87       103922.79       217151.66
2010-2014       47            115121.31       105604.29       220725.59
2010-2014       48            118255.15       108074.13       226329.27
2010-2014       49            122017.36       110436.35       232453.71
2010-2014       50            125318.51       112045.55       237364.06
2010-2014       51            128047.72       113069.65       241117.37
2010-2014       52            128099.78       111755.08       239854.87
2010-2014       53            125010.69       107754.02       232764.71
