Finland, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1890-1899       22            191752.54       192170.78       383923.32
1890-1899       23            196628.56       196017.89       392646.45
1890-1899       24            204521.13       203115.91       407637.04
1890-1899       25            214767.09       212682.67       427449.76
1890-1899       26            202990.39       200891.90       403882.28
1890-1899       27            191250.17       188954.74       380204.90
1890-1899       28            178781.28       176414.23       355195.52
1890-1899       29            166999.42       164703.92       331703.34
1890-1899       30            153873.83       151780.22       305654.05
1890-1899       31            157019.40       154754.21       311773.61
1890-1899       32            160181.49       157832.36       318013.86
1890-1899       33            163637.90       161375.32       325013.22
1890-1899       34            166366.91       164060.29       330427.20
1890-1899       35            168034.31       165643.72       333678.03
1890-1899       36            162675.70       159547.86       322223.56
1890-1899       37            157399.45       153560.48       310959.93
1890-1899       38            152348.08       147761.04       300109.12
1890-1899       39            147249.86       141801.61       289051.47
1890-1899       40            142294.88       136053.11       278347.99
1890-1899       41            141237.13       135086.08       276323.21
1890-1899       42            140585.90       134531.77       275117.67
1890-1899       43            140528.61       134613.43       275142.04
1890-1899       44            140401.39       134567.90       274969.29
1890-1899       45            139964.31       134128.96       274093.27
1890-1899       46            135944.94       129159.66       265104.60
1890-1899       47            131917.16       124101.52       256018.68
1890-1899       48            127625.52       119047.85       246673.38
1890-1899       49            123263.66       114052.31       237315.97
1890-1899       50            119050.70       109333.22       228383.92
1890-1899       51            115989.12       106273.59       222262.71
1890-1899       52            112595.62       102938.96       215534.59
1890-1899       53            109023.19        99324.73       208347.92
1890-1899       54            104957.98        95132.10       200090.08
1890-1899       55            100668.90        90702.59       191371.49
1890-1899       56             98369.81        88012.72       186382.53
1890-1899       57             95807.01        85054.00       180861.01
1890-1899       58             93461.01        82238.92       175699.93
1890-1899       59             91764.82        80058.98       171823.81
1890-1899       60             90494.10        78137.85       168631.95
1890-1899       61             86128.47        73743.65       159872.12
1890-1899       62             82020.92        69641.60       151662.52
1890-1899       63             77978.30        65724.67       143702.98
1890-1899       64             73965.57        61919.97       135885.54
1890-1899       65             69665.78        58059.94       127725.72
1890-1899       66             66371.52        54697.92       121069.44
1890-1899       67             63203.65        51385.37       114589.01
