Czechia, Exposure to risk (period 1x10), 	Last modified: 23 Feb 2018, MPv6 (Nov17)

  Year          Age             Female            Male           Total
1970-1979       75            374237.62       212930.81       587168.43
1970-1979       76            341785.12       185848.18       527633.31
1970-1979       77            308285.98       160132.58       468418.57
1970-1979       78            274451.95       136852.99       411304.94
1970-1979       79            241011.58       115441.43       356453.00
1970-1979       80            209466.29        96613.18       306079.47
1970-1979       81            180713.57        80952.08       261665.65
1970-1979       82            153785.59        67260.01       221045.60
1970-1979       83            129051.20        55293.74       184344.94
1970-1979       84            106572.77        44742.31       151315.09
1970-1979       85             86722.00        35641.16       122363.16
1970-1979       86             69686.05        28041.95        97728.00
1970-1979       87             54850.72        21643.08        76493.80
1970-1979       88             42308.59        16317.60        58626.19
1970-1979       89             32087.54        12139.81        44227.35
1970-1979       90             23778.29         8863.20        32641.49
1970-1979       91             17159.93         6351.92        23511.85
1970-1979       92             12019.15         4323.15        16342.31
1970-1979       93              8175.92         2866.97        11042.89
1970-1979       94              5378.58         1863.93         7242.51
1970-1979       95              3499.65         1186.94         4686.58
1970-1979       96              2219.23          763.10         2982.33
1970-1979       97              1362.36          474.18         1836.54
1970-1979       98               808.98          293.92         1102.90
1970-1979       99               488.05          180.63          668.67
1970-1979      100               299.02          108.26          407.27
1970-1979      101               190.15           69.96          260.11
1970-1979      102               101.72           35.11          136.83
1970-1979      103                51.52           15.41           66.93
1970-1979      104                24.11            5.89           30.00
1970-1979      105                 8.83            1.46           10.29
1970-1979      106                 2.76            0.06            2.82
1970-1979      107                 1.21            0.00            1.21
1970-1979      108                 0.33            0.00            0.33
1970-1979      109                 0.00            0.00            0.00
1970-1979      110+                0.00            0.00            0.00
1980-1989        0            674067.74       708724.11      1382791.85
1980-1989        1            691742.57       726891.19      1418633.76
1980-1989        2            714319.27       750180.68      1464499.95
1980-1989        3            738714.88       775046.71      1513761.58
1980-1989        4            764702.17       801685.44      1566387.61
1980-1989        5            790715.45       828699.47      1619414.92
1980-1989        6            815207.67       854502.28      1669709.96
1980-1989        7            830398.09       870889.55      1701287.64
1980-1989        8            836378.51       877078.43      1713456.94
1980-1989        9            838311.74       878202.86      1716514.60
1980-1989       10            829548.94       868587.72      1698136.67
1980-1989       11            812723.64       851039.90      1663763.54
1980-1989       12            792220.93       829539.72      1621760.65
1980-1989       13            770376.93       806815.84      1577192.77
1980-1989       14            746709.10       782683.09      1529392.18
1980-1989       15            725502.53       761360.96      1486863.48
1980-1989       16            707042.53       741997.99      1449040.52
1980-1989       17            689829.32       723369.41      1413198.73
1980-1989       18            677688.14       710319.02      1388007.16
1980-1989       19            666193.98       698176.15      1364370.13
1980-1989       20            658544.66       690004.49      1348549.16
1980-1989       21            655347.05       685880.81      1341227.86
1980-1989       22            661990.69       691676.90      1353667.60
1980-1989       23            670314.59       699139.88      1369454.47
1980-1989       24            680220.82       708106.43      1388327.26
1980-1989       25            688647.02       715394.06      1404041.07
1980-1989       26            696665.18       721964.25      1418629.43
1980-1989       27            712427.89       736913.17      1449341.06
1980-1989       28            733169.56       756616.34      1489785.91
1980-1989       29            755870.20       777974.14      1533844.34
1980-1989       30            776520.83       797391.60      1573912.44
1980-1989       31            795845.27       816095.69      1611940.96
1980-1989       32            811720.47       831829.14      1643549.61
1980-1989       33            823772.85       843081.76      1666854.60
1980-1989       34            825743.72       843299.73      1669043.45
1980-1989       35            821618.27       837494.28      1659112.56
1980-1989       36            815272.78       829411.63      1644684.41
1980-1989       37            802617.63       814811.71      1617429.34
1980-1989       38            783004.05       793473.55      1576477.60
1980-1989       39            760995.26       769594.71      1530589.97
1980-1989       40            737510.76       743429.66      1480940.43
1980-1989       41            710246.51       712793.19      1423039.70
1980-1989       42            675192.84       674359.41      1349552.25
1980-1989       43            639177.51       635618.93      1274796.44
1980-1989       44            612257.42       606243.02      1218500.43
1980-1989       45            592293.40       583815.77      1176109.17
1980-1989       46            574285.64       563427.85      1137713.49
1980-1989       47            562498.09       548652.36      1111150.45
1980-1989       48            558632.61       541178.01      1099810.62
1980-1989       49            559376.39       537761.78      1097138.16
1980-1989       50            562906.20       536960.81      1099867.01
1980-1989       51            570329.93       539671.58      1110001.51
1980-1989       52            579921.23       543020.32      1122941.54
1980-1989       53            591391.12       547309.41      1138700.53
1980-1989       54            603130.69       551434.14      1154564.83
1980-1989       55            613624.30       553653.48      1167277.78
1980-1989       56            624493.71       555005.11      1179498.82
1980-1989       57            632990.53       554026.07      1187016.59
1980-1989       58            639467.42       550945.41      1190412.82
1980-1989       59            638190.19       540920.39      1179110.58
1980-1989       60            631585.46       526090.09      1157675.55
1980-1989       61            600236.11       491220.23      1091456.34
1980-1989       62            564496.09       454216.23      1018712.32
1980-1989       63            527922.51       417877.89       945800.39
1980-1989       64            498583.51       387999.93       886583.44
1980-1989       65            481352.27       368830.94       850183.21
1980-1989       66            469122.79       354291.73       823414.52
1980-1989       67            458010.21       341000.27       799010.49
1980-1989       68            445085.78       326486.73       771572.52
1980-1989       69            435614.20       314089.09       749703.29
1980-1989       70            429144.76       303297.27       732442.04
1980-1989       71            438482.94       302624.53       741107.47
1980-1989       72            448935.76       301308.70       750244.45
1980-1989       73            453753.88       295187.08       748940.97
1980-1989       74            447911.14       281478.30       729389.44
1980-1989       75            428588.73       259735.51       688324.24
1980-1989       76            400483.54       233309.03       633792.56
1980-1989       77            370339.61       206686.60       577026.21
1980-1989       78            338433.04       180423.57       518856.61
1980-1989       79            305111.18       155030.57       460141.75
1980-1989       80            272029.33       130988.05       403017.38
1980-1989       81            238574.71       108586.80       347161.51
1980-1989       82            206486.87        88664.82       295151.69
1980-1989       83            175862.29        71169.50       247031.79
1980-1989       84            147614.71        56262.62       203877.32
1980-1989       85            121678.52        43731.78       165410.30
1980-1989       86             97769.92        33297.04       131066.95
1980-1989       87             76828.34        24759.65       101587.99
1980-1989       88             58901.80        18178.30        77080.10
1980-1989       89             44160.78        13232.90        57393.68
1980-1989       90             32478.12         9445.51        41923.64
1980-1989       91             23231.91         6558.74        29790.65
1980-1989       92             16251.26         4490.34        20741.60
1980-1989       93             11049.37         2903.58        13952.94
1980-1989       94              7252.61         1850.31         9102.92
1980-1989       95              4634.50         1160.99         5795.49
1980-1989       96              2893.88          719.95         3613.84
1980-1989       97              1791.88          435.92         2227.80
1980-1989       98              1071.26          255.26         1326.52
1980-1989       99               618.71          143.47          762.18
1980-1989      100               344.96           93.03          437.99
1980-1989      101               156.61           55.64          212.26
1980-1989      102                79.12           27.65          106.77
1980-1989      103                38.39           12.55           50.95
1980-1989      104                16.20            5.10           21.31
1980-1989      105                 5.82            1.37            7.19
1980-1989      106                 1.27            0.09            1.36
1980-1989      107                 0.05            0.00            0.05
1980-1989      108                 0.00            0.00            0.00
1980-1989      109                 0.00            0.00            0.00
1980-1989      110+                0.00            0.00            0.00
1990-1999        0            523983.84       552762.20      1076746.04
1990-1999        1            541880.49       570636.74      1112517.24
1990-1999        2            560882.40       590317.87      1151200.28
1990-1999        3            580823.33       611341.81      1192165.14
1990-1999        4            600154.45       631220.64      1231375.09
1990-1999        5            616769.38       648354.64      1265124.02
1990-1999        6            627257.86       659335.04      1286592.89
1990-1999        7            635695.38       667648.40      1303343.78
1990-1999        8            645050.46       676584.85      1321635.31
1990-1999        9            652727.54       684499.07      1337226.61
1990-1999       10            668410.04       701388.79      1369798.82
1990-1999       11            689215.20       723391.53      1412606.73
1990-1999       12            712227.94       747228.04      1459455.98
1990-1999       13            736149.05       771645.40      1507794.45
1990-1999       14            762366.55       798187.27      1560553.82
1990-1999       15            789345.16       825633.38      1614978.54
1990-1999       16            813828.73       851086.40      1664915.14
1990-1999       17            829492.85       867756.09      1697248.94
1990-1999       18            835183.22       873726.13      1708909.35
1990-1999       19            836244.11       874497.00      1710741.10
1990-1999       20            826787.07       864179.09      1690966.16
1990-1999       21            809374.64       845709.89      1655084.53
1990-1999       22            788785.34       824095.20      1612880.54
1990-1999       23            767029.93       801679.75      1568709.69
1990-1999       24            743678.54       777836.26      1521514.80
1990-1999       25            722997.19       756442.60      1479439.79
1990-1999       26            705160.83       737219.98      1442380.81
1990-1999       27            688826.37       719085.51      1407911.88
1990-1999       28            677283.27       706384.64      1383667.91
1990-1999       29            666676.98       695090.85      1361767.83
1990-1999       30            659512.41       686982.04      1346494.44
1990-1999       31            655616.41       681927.88      1337544.29
1990-1999       32            661372.70       686333.70      1347706.40
1990-1999       33            669814.22       693231.30      1363045.52
1990-1999       34            679048.41       700997.00      1380045.41
1990-1999       35            686853.36       706874.37      1393727.73
1990-1999       36            693722.19       711759.23      1405481.42
1990-1999       37            708124.02       724599.70      1432723.72
1990-1999       38            727753.04       742261.05      1470014.08
1990-1999       39            749437.05       761812.24      1511249.29
1990-1999       40            769206.78       779429.56      1548636.35
1990-1999       41            787293.56       795708.37      1583001.93
1990-1999       42            801671.84       808475.18      1610147.02
1990-1999       43            813438.84       817921.34      1631360.18
1990-1999       44            814585.58       815857.63      1630443.21
1990-1999       45            808731.73       806671.83      1615403.56
1990-1999       46            801452.61       796034.66      1597487.27
1990-1999       47            788781.63       780000.06      1568781.69
1990-1999       48            768551.07       756741.19      1525292.26
1990-1999       49            745290.14       730216.50      1475506.64
1990-1999       50            720647.24       701648.75      1422295.99
1990-1999       51            692743.66       669274.68      1362018.34
1990-1999       52            656838.71       629014.65      1285853.36
1990-1999       53            620147.94       588673.48      1208821.42
1990-1999       54            592105.94       557117.68      1149223.62
1990-1999       55            570629.30       531610.57      1102239.88
1990-1999       56            551348.50       508147.58      1059496.07
1990-1999       57            537969.38       489972.60      1027941.98
1990-1999       58            531632.35       477694.05      1009326.41
1990-1999       59            529799.96       468958.66       998758.62
1990-1999       60            530002.83       461976.13       991978.96
1990-1999       61            533013.64       456986.12       989999.76
1990-1999       62            537682.41       452190.21       989872.61
1990-1999       63            543477.35       447394.41       990871.76
1990-1999       64            549334.69       442026.56       991361.25
1990-1999       65            553247.87       434230.87       987478.75
1990-1999       66            556062.47       424813.47       980875.95
1990-1999       67            555997.28       412843.28       968840.56
1990-1999       68            552982.58       399008.10       951990.68
1990-1999       69            542198.36       379866.26       922064.61
1990-1999       70            526638.91       358122.89       884761.81
1990-1999       71            491877.10       324310.90       816188.01
1990-1999       72            451863.84       288951.86       740815.70
1990-1999       73            412072.38       255672.34       667744.72
1990-1999       74            377574.79       227352.32       604927.11
1990-1999       75            352079.70       206164.91       558244.60
1990-1999       76            331229.15       188614.93       519844.08
1990-1999       77            309335.48       171282.37       480617.84
1990-1999       78            285644.46       153570.36       439214.83
1990-1999       79            264428.39       137579.07       402007.46
1990-1999       80            244783.64       122368.11       367151.75
1990-1999       81            234301.67       112672.09       346973.76
1990-1999       82            222957.84       102992.75       325950.59
1990-1999       83            207771.22        91731.69       299502.91
1990-1999       84            187461.92        78959.68       266421.60
1990-1999       85            161681.63        65093.39       226775.02
1990-1999       86            134447.79        51356.87       185804.66
1990-1999       87            109283.05        39357.56       148640.61
1990-1999       88             86867.27        29430.18       116297.45
1990-1999       89             67348.85        21492.53        88841.38
1990-1999       90             50619.66        15190.55        65810.21
1990-1999       91             36863.88        10408.96        47272.84
1990-1999       92             26254.04         6937.98        33192.02
1990-1999       93             18092.12         4521.50        22613.62
1990-1999       94             12133.21         2862.12        14995.32
1990-1999       95              7922.35         1749.78         9672.13
1990-1999       96              4997.08         1057.70         6054.79
1990-1999       97              3042.18          615.81         3657.99
1990-1999       98              1793.63          339.97         2133.60
1990-1999       99              1039.45          185.90         1225.35
1990-1999      100               587.46          103.85          691.30
1990-1999      101               309.89           54.57          364.45
1990-1999      102               156.86           23.90          180.76
1990-1999      103                75.52            8.03           83.54
1990-1999      104                33.49            1.78           35.27
1990-1999      105                12.24            0.11           12.35
1990-1999      106                 2.60            0.00            2.60
1990-1999      107                 0.05            0.00            0.05
1990-1999      108                 0.00            0.00            0.00
1990-1999      109                 0.00            0.00            0.00
1990-1999      110+                0.00            0.00            0.00
2000-2009        0            491022.52       518227.84      1009250.36
2000-2009        1            477132.96       504015.77       981148.73
2000-2009        2            463010.16       489527.85       952538.01
2000-2009        3            452602.97       478620.16       931223.13
2000-2009        4            447307.74       472971.87       920279.61
2000-2009        5            447522.37       472952.38       920474.76
2000-2009        6            456923.05       482509.85       939432.90
2000-2009        7            470515.80       496832.99       967348.79
2000-2009        8            485799.34       513103.53       998902.86
2000-2009        9            505749.32       533729.63      1039478.95
2000-2009       10            524991.65       553202.02      1078193.67
2000-2009       11            545250.17       573868.81      1119118.98
2000-2009       12            565681.58       594960.48      1160642.05
2000-2009       13            586723.39       616931.03      1203654.42
2000-2009       14            607390.80       638235.68      1245626.48
2000-2009       15            625674.35       657118.34      1282792.69
2000-2009       16            637525.56       669703.85      1307229.41
2000-2009       17            647432.90       679801.41      1327234.30
2000-2009       18            658756.70       690898.83      1349655.54
2000-2009       19            667844.88       700628.97      1368473.85
2000-2009       20            684883.34       719515.06      1404398.40
2000-2009       21            705887.44       742246.32      1448133.76
2000-2009       22            728564.65       766144.73      1494709.39
2000-2009       23            752331.20       790486.80      1542817.99
2000-2009       24            777699.19       816112.87      1593812.06
2000-2009       25            802705.10       841670.87      1644375.97
2000-2009       26            825665.50       865774.31      1691439.81
2000-2009       27            840010.27       881468.80      1721479.07
2000-2009       28            844710.48       886813.78      1731524.26
2000-2009       29            845584.16       887438.38      1733022.54
2000-2009       30            835936.82       877055.61      1712992.44
2000-2009       31            818448.80       858969.78      1677418.58
2000-2009       32            797862.26       837650.08      1635512.35
2000-2009       33            775944.70       814982.13      1590926.83
2000-2009       34            752478.86       790776.09      1543254.95
2000-2009       35            731266.59       768784.51      1500051.10
2000-2009       36            712742.65       748572.20      1461314.85
2000-2009       37            696317.54       729910.49      1426228.03
2000-2009       38            684471.72       716256.12      1400727.84
2000-2009       39            673032.62       703418.29      1376450.91
