Israel, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1983-1989      101               131.71          103.54          235.25
1983-1989      102                80.10           63.06          143.16
1983-1989      103                46.99           36.81           83.80
1983-1989      104                26.07           20.18           46.25
1983-1989      105                13.20            9.67           22.87
1983-1989      106                 5.40            3.26            8.66
1983-1989      107                 1.18            0.20            1.37
1983-1989      108                 0.04            0.00            0.04
1983-1989      109                 0.00            0.00            0.00
1983-1989      110+                0.00            0.00            0.00
1990-1999        0            563827.34       594904.97      1158732.31
1990-1999        1            555515.67       584743.58      1140259.25
1990-1999        2            548730.46       576247.05      1124977.51
1990-1999        3            543201.21       568471.49      1111672.70
1990-1999        4            538076.69       562947.66      1101024.34
1990-1999        5            534564.22       558689.42      1093253.64
1990-1999        6            531593.86       555137.00      1086730.86
1990-1999        7            527114.80       551494.13      1078608.92
1990-1999        8            522075.14       546979.43      1069054.57
1990-1999        9            516565.65       542225.46      1058791.11
1990-1999       10            510784.71       538044.10      1048828.82
1990-1999       11            505084.79       533441.50      1038526.29
1990-1999       12            501095.77       530234.62      1031330.39
1990-1999       13            497615.76       528231.66      1025847.42
1990-1999       14            495918.82       525868.33      1021787.15
1990-1999       15            493124.34       521814.43      1014938.76
1990-1999       16            488701.43       516503.14      1005204.57
1990-1999       17            485254.53       511354.24       996608.77
1990-1999       18            484673.06       508405.16       993078.22
1990-1999       19            482339.56       502689.38       985028.94
1990-1999       20            477563.03       492808.51       970371.54
1990-1999       21            469546.85       481611.64       951158.49
1990-1999       22            459233.80       469810.47       929044.27
1990-1999       23            446797.37       455324.66       902122.03
1990-1999       24            434488.30       439283.56       873771.86
1990-1999       25            423747.57       425207.65       848955.22
1990-1999       26            413267.98       412109.20       825377.18
1990-1999       27            402194.92       399888.82       802083.74
1990-1999       28            391410.33       387985.98       779396.31
1990-1999       29            382133.34       377512.39       759645.72
1990-1999       30            375166.81       370325.18       745491.99
1990-1999       31            370213.09       364550.79       734763.88
1990-1999       32            367537.80       360960.56       728498.36
1990-1999       33            366918.99       358369.84       725288.83
1990-1999       34            366084.53       355572.19       721656.72
1990-1999       35            365812.37       352802.48       718614.85
1990-1999       36            365566.45       351394.46       716960.91
1990-1999       37            365897.05       351222.91       717119.97
1990-1999       38            365544.69       351242.03       716786.72
1990-1999       39            363287.30       350065.66       713352.96
1990-1999       40            359309.55       346132.12       705441.67
1990-1999       41            354190.86       341184.25       695375.11
1990-1999       42            350778.30       337948.47       688726.76
1990-1999       43            347603.33       334998.16       682601.49
1990-1999       44            341503.80       328681.91       670185.71
1990-1999       45            331591.26       318523.88       650115.14
1990-1999       46            317935.32       305014.57       622949.89
1990-1999       47            300776.99       288862.79       589639.78
1990-1999       48            282692.25       271301.29       553993.55
1990-1999       49            265231.47       254365.01       519596.48
1990-1999       50            251233.61       239866.34       491099.95
1990-1999       51            238733.40       226829.79       465563.18
1990-1999       52            224910.18       213008.57       437918.75
1990-1999       53            211384.68       199894.26       411278.94
1990-1999       54            203149.27       190552.06       393701.33
1990-1999       55            198615.44       185108.99       383724.43
1990-1999       56            197576.97       182229.65       379806.62
1990-1999       57            198100.35       180916.16       379016.51
1990-1999       58            199033.87       179090.29       378124.16
1990-1999       59            197892.87       176447.76       374340.63
1990-1999       60            198484.42       173843.16       372327.58
1990-1999       61            196633.88       170009.65       366643.53
1990-1999       62            193253.91       165177.98       358431.89
1990-1999       63            189562.43       160130.47       349692.90
1990-1999       64            188047.65       156358.59       344406.24
1990-1999       65            187733.86       154604.97       342338.82
1990-1999       66            188596.11       153047.55       341643.66
1990-1999       67            187698.18       150864.84       338563.02
1990-1999       68            184343.10       148293.98       332637.08
1990-1999       69            180828.94       144784.55       325613.48
1990-1999       70            175944.79       139932.30       315877.09
1990-1999       71            168978.14       133219.26       302197.40
1990-1999       72            159196.72       124959.15       284155.87
1990-1999       73            149695.54       116392.21       266087.75
1990-1999       74            139752.12       108529.34       248281.46
1990-1999       75            130417.52       101592.81       232010.33
1990-1999       76            121617.03        94874.08       216491.10
1990-1999       77            113098.05        88017.63       201115.68
1990-1999       78            105553.82        81498.04       187051.86
1990-1999       79             98418.50        75223.56       173642.06
1990-1999       80             99825.57        72027.19       171852.76
1990-1999       81             92633.75        66101.27       158735.03
1990-1999       82             85471.53        60619.15       146090.68
1990-1999       83             77712.80        54934.27       132647.08
1990-1999       84             69003.57        48740.22       117743.79
1990-1999       85             59586.03        42055.44       101641.46
1990-1999       86             50241.79        35456.10        85697.88
1990-1999       87             41614.86        29304.77        70919.63
1990-1999       88             33857.93        23575.20        57433.13
1990-1999       89             27124.20        18595.20        45719.40
1990-1999       90             21378.25        14541.63        35919.87
1990-1999       91             16502.84        11224.33        27727.17
1990-1999       92             12557.10         8473.39        21030.49
1990-1999       93              9402.78         6304.07        15706.85
1990-1999       94              6856.93         4604.75        11461.68
1990-1999       95              4806.19         3239.48         8045.67
1990-1999       96              3245.92         2200.41         5446.32
1990-1999       97              2131.96         1454.46         3586.41
1990-1999       98              1367.23          938.47         2305.70
1990-1999       99               847.05          586.89         1433.93
1990-1999      100               501.88          350.99          852.86
1990-1999      101               288.23          202.59          490.83
1990-1999      102               160.48          112.77          273.25
1990-1999      103                84.70           58.98          143.67
1990-1999      104                41.56           27.79           69.35
1990-1999      105                17.90           10.39           28.29
1990-1999      106                 5.51            1.76            7.27
1990-1999      107                 0.43            0.00            0.43
1990-1999      108                 0.00            0.00            0.00
1990-1999      109                 0.00            0.00            0.00
1990-1999      110+                0.00            0.00            0.00
2000-2009        0            702412.10       739626.70      1442038.80
2000-2009        1            691709.61       728542.62      1420252.23
2000-2009        2            680596.45       716894.18      1397490.63
2000-2009        3            669207.25       704883.39      1374090.64
2000-2009        4            658159.09       692796.90      1350955.99
2000-2009        5            646831.24       680308.94      1327140.18
2000-2009        6            634340.50       667318.76      1301659.26
2000-2009        7            622344.89       655247.43      1277592.32
2000-2009        8            611949.84       644425.24      1256375.08
2000-2009        9            602030.20       633683.52      1235713.72
2000-2009       10            592998.13       623757.37      1216755.50
2000-2009       11            584694.96       615059.72      1199754.68
2000-2009       12            577289.97       607147.87      1184437.83
2000-2009       13            571553.94       600887.30      1172441.23
2000-2009       14            567451.54       596317.03      1163768.57
2000-2009       15            564062.11       592754.95      1156817.06
2000-2009       16            560771.22       589299.50      1150070.72
2000-2009       17            558557.16       586542.86      1145100.02
2000-2009       18            558113.81       584537.23      1142651.05
2000-2009       19            556964.99       581369.75      1138334.74
2000-2009       20            554782.23       577140.25      1131922.48
2000-2009       21            551689.87       572392.05      1124081.91
2000-2009       22            549872.12       565674.93      1115547.04
2000-2009       23            550000.01       561566.20      1111566.21
2000-2009       24            550281.84       559425.42      1109707.26
2000-2009       25            548633.24       555901.24      1104534.48
2000-2009       26            544989.29       549950.69      1094939.98
2000-2009       27            539998.71       543006.32      1083005.03
2000-2009       28            535352.78       536697.08      1072049.86
2000-2009       29            529936.20       529847.00      1059783.20
2000-2009       30            521354.97       520032.02      1041387.00
2000-2009       31            512978.02       510980.71      1023958.73
2000-2009       32            501817.77       499178.96      1000996.73
2000-2009       33            488237.75       484787.93       973025.68
2000-2009       34            474522.43       470504.06       945026.49
2000-2009       35            461645.32       457246.09       918891.41
2000-2009       36            449851.47       444627.76       894479.23
2000-2009       37            438893.03       432761.26       871654.29
2000-2009       38            428448.24       421419.93       849868.17
2000-2009       39            419761.84       411468.44       831230.27
2000-2009       40            413743.97       403665.06       817409.03
2000-2009       41            408986.98       397064.41       806051.39
2000-2009       42            406125.50       392412.76       798538.26
2000-2009       43            403696.39       388382.86       792079.24
2000-2009       44            401166.43       384177.48       785343.91
2000-2009       45            399146.93       380178.41       779325.34
2000-2009       46            397676.98       376795.88       774472.86
2000-2009       47            396994.60       374799.47       771794.07
2000-2009       48            396085.41       373409.07       769494.48
2000-2009       49            394147.07       370960.85       765107.92
2000-2009       50            389975.25       366184.98       756160.23
2000-2009       51            384851.88       360475.32       745327.20
2000-2009       52            381528.71       356220.81       737749.52
2000-2009       53            378129.53       352114.62       730244.15
2000-2009       54            369318.89       343619.99       712938.87
2000-2009       55            355347.50       330238.82       685586.33
2000-2009       56            338236.44       313879.31       652115.75
2000-2009       57            319161.74       295019.88       614181.61
2000-2009       58            300231.78       276311.37       576543.15
2000-2009       59            282906.59       258912.42       541819.01
2000-2009       60            268561.43       243899.51       512460.94
2000-2009       61            256868.59       231435.27       488303.85
2000-2009       62            244707.60       218375.53       463083.12
2000-2009       63            231785.00       204983.63       436768.63
2000-2009       64            222719.27       194761.46       417480.72
2000-2009       65            217834.08       188267.57       406101.64
2000-2009       66            215171.72       183618.09       398789.80
2000-2009       67            214030.10       180644.65       394674.75
2000-2009       68            212066.05       176814.78       388880.83
2000-2009       69            208574.44       172195.97       380770.41
2000-2009       70            204719.60       166826.34       371545.94
2000-2009       71            199452.30       160037.31       359489.60
2000-2009       72            192785.58       152315.15       345100.73
2000-2009       73            186304.16       144446.19       330750.34
2000-2009       74            181477.07       137197.64       318674.71
2000-2009       75            177531.01       130625.36       308156.37
2000-2009       76            173857.08       124532.75       298389.83
2000-2009       77            168218.46       118076.86       286295.32
2000-2009       78            160258.30       111231.16       271489.45
2000-2009       79            151149.29       103887.99       255037.28
2000-2009       80            143003.10        97111.38       240114.48
2000-2009       81            131244.71        88217.93       219462.64
2000-2009       82            118450.39        78849.18       197299.58
2000-2009       83            105655.64        69740.93       175396.58
2000-2009       84             93345.48        61174.80       154520.28
2000-2009       85             81752.39        53220.76       134973.15
2000-2009       86             70725.01        45673.44       116398.45
2000-2009       87             60628.25        38537.57        99165.82
2000-2009       88             51479.76        32081.21        83560.97
2000-2009       89             43199.07        26376.66        69575.73
2000-2009       90             35853.45        21326.67        57180.12
2000-2009       91             29501.18        17087.12        46588.30
2000-2009       92             23791.92        13527.93        37319.85
2000-2009       93             18646.16        10570.88        29217.04
2000-2009       94             14118.64         8029.45        22148.08
2000-2009       95             10304.04         5895.63        16199.67
2000-2009       96              7346.14         4258.65        11604.79
2000-2009       97              5128.05         3010.02         8138.06
2000-2009       98              3487.96         2072.45         5560.40
2000-2009       99              2314.55         1393.15         3707.70
2000-2009      100              1496.66          919.06         2415.72
2000-2009      101               936.01          591.96         1527.97
2000-2009      102               568.35          370.26          938.61
2000-2009      103               336.09          224.90          560.98
2000-2009      104               191.57          132.50          324.06
2000-2009      105               104.40           74.63          179.02
2000-2009      106                53.15           39.05           92.21
2000-2009      107                24.33           18.35           42.68
2000-2009      108                 9.86            7.08           16.94
2000-2009      109                 2.60            1.76            4.36
2000-2009      110+                0.10            0.09            0.19
2010-2014        0            409905.87       431531.03       841436.90
2010-2014        1            405912.95       426394.71       832307.66
2010-2014        2            398244.88       418086.41       816331.29
2010-2014        3            389523.41       409282.55       798805.96
2010-2014        4            380077.79       399444.95       779522.74
2010-2014        5            370692.17       389804.65       760496.81
2010-2014        6            363933.96       383023.55       746957.52
2010-2014        7            358572.35       377263.38       735835.73
2010-2014        8            353106.46       371045.64       724152.10
2010-2014        9            348419.33       365980.98       714400.31
2010-2014       10            343446.70       360581.81       704028.51
2010-2014       11            336807.18       353789.39       690596.57
2010-2014       12            329917.18       346784.42       676701.59
2010-2014       13            323468.73       340179.53       663648.27
2010-2014       14            316543.31       332579.65       649122.96
2010-2014       15            309626.80       325181.05       634807.85
2010-2014       16            303673.40       318968.60       622641.99
2010-2014       17            298579.32       313796.15       612375.47
2010-2014       18            296023.91       310653.47       606677.38
2010-2014       19            294675.98       308493.92       603169.90
2010-2014       20            292954.62       306054.70       599009.32
2010-2014       21            291595.01       303525.08       595120.09
2010-2014       22            289855.04       300492.72       590347.76
2010-2014       23            288651.57       297608.49       586260.06
2010-2014       24            288027.97       295471.07       583499.04
2010-2014       25            287710.46       293754.81       581465.27
2010-2014       26            287992.56       292776.45       580769.01
2010-2014       27            288231.32       291874.64       580105.96
2010-2014       28            287318.32       290019.77       577338.09
2010-2014       29            285960.12       287428.29       573388.41
2010-2014       30            283419.86       284011.97       567431.83
2010-2014       31            281333.81       280854.68       562188.49
2010-2014       32            278640.92       277030.45       555671.37
2010-2014       33            277902.97       276091.25       553994.22
2010-2014       34            277930.63       275710.24       553640.87
2010-2014       35            276495.70       274051.35       550547.05
2010-2014       36            274397.54       271911.12       546308.66
2010-2014       37            271142.22       268483.81       539626.03
2010-2014       38            266243.89       262884.72       529128.61
2010-2014       39            259921.93       256246.58       516168.51
2010-2014       40            252924.44       248743.36       501667.80
2010-2014       41            245370.95       240905.08       486276.03
2010-2014       42            236869.67       232355.20       469224.87
2010-2014       43            227943.19       223437.10       451380.29
2010-2014       44            220396.72       215780.36       436177.07
2010-2014       45            214395.57       209776.55       424172.12
2010-2014       46            209645.69       204818.43       414464.12
2010-2014       47            206918.08       201179.92       408098.00
2010-2014       48            205147.99       198248.01       403395.99
2010-2014       49            203774.00       195429.50       399203.50
2010-2014       50            203277.80       193179.41       396457.22
2010-2014       51            202800.80       191146.64       393947.45
2010-2014       52            202066.98       189360.20       391427.18
2010-2014       53            200767.08       187590.21       388357.29
2010-2014       54            199112.88       185388.65       384501.53
2010-2014       55            197125.71       182716.45       379842.16
2010-2014       56            195597.35       180676.05       376273.40
2010-2014       57            194960.80       179501.90       374462.70
2010-2014       58            194583.28       178717.01       373300.29
2010-2014       59            193656.97       177350.99       371007.96
2010-2014       60            190882.14       174403.84       365285.98
2010-2014       61            186494.08       169762.50       356256.58
2010-2014       62            183437.17       165901.39       349338.56
2010-2014       63            180228.39       161947.02       342175.41
2010-2014       64            171934.14       153959.48       325893.62
2010-2014       65            160176.55       143054.06       303230.60
2010-2014       66            146859.23       130838.31       277697.54
2010-2014       67            130472.81       115776.00       246248.82
2010-2014       68            114567.17       100968.43       215535.60
2010-2014       69            105016.78        91208.58       196225.36
2010-2014       70            101365.59        86362.74       187728.33
2010-2014       71            101573.56        84786.44       186360.00
2010-2014       72            104115.20        85230.04       189345.24
2010-2014       73            105343.97        85070.99       190414.96
2010-2014       74            103766.60        82778.79       186545.39
2010-2014       75            100226.64        79066.87       179293.51
2010-2014       76             95070.73        73909.95       168980.67
2010-2014       77             89230.14        68095.95       157326.09
2010-2014       78             83439.28        62490.79       145930.07
2010-2014       79             78834.89        58010.81       136845.71
2010-2014       80             75271.33        54139.22       129410.56
2010-2014       81             71841.37        50336.33       122177.69
2010-2014       82             67863.56        46293.45       114157.01
2010-2014       83             63774.16        42087.37       105861.54
2010-2014       84             59760.00        37996.72        97756.72
2010-2014       85             55716.37        34184.20        89900.56
2010-2014       86             51752.83        30824.35        82577.19
2010-2014       87             47011.70        27509.87        74521.56
2010-2014       88             41223.29        24254.04        65477.32
2010-2014       89             34968.43        20959.26        55927.68
2010-2014       90             28475.19        17387.97        45863.16
2010-2014       91             21963.06        13642.34        35605.40
2010-2014       92             16372.37        10243.19        26615.55
2010-2014       93             12091.61         7358.29        19449.90
2010-2014       94              8964.25         5214.33        14178.58
2010-2014       95              6510.40         3682.18        10192.58
2010-2014       96              4586.49         2559.34         7145.83
2010-2014       97              3172.70         1770.04         4942.74
2010-2014       98              2109.03         1202.51         3311.54
2010-2014       99              1325.55          789.07         2114.61
2010-2014      100               786.23          491.20         1277.44
2010-2014      101               445.87          292.21          738.07
2010-2014      102               243.73          168.53          412.26
2010-2014      103               128.60           93.82          222.42
2010-2014      104                65.71           49.73          115.43
2010-2014      105                31.49           24.83           56.32
2010-2014      106                13.63           11.34           24.96
2010-2014      107                 4.72            3.99            8.71
2010-2014      108                 0.79            0.59            1.38
2010-2014      109                 0.36            0.15            0.50
2010-2014      110+                0.05            0.00            0.05
