Slovakia, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969       99               110.11           34.84          144.95
1960-1969      100                58.87           13.90           72.77
1960-1969      101                27.58            3.18           30.76
1960-1969      102                10.52            0.04           10.56
1960-1969      103                 2.50            0.00            2.50
1960-1969      104                 0.22            0.00            0.22
1960-1969      105                 0.00            0.00            0.00
1960-1969      106                 0.00            0.00            0.00
1960-1969      107                 0.00            0.00            0.00
1960-1969      108                 0.00            0.00            0.00
1960-1969      109                 0.00            0.00            0.00
1960-1969      110+                0.00            0.00            0.00
1970-1979        0            448362.70       468802.25       917164.96
1970-1979        1            433771.45       453581.28       887352.73
1970-1979        2            421404.40       440809.89       862214.29
1970-1979        3            410916.22       429224.42       840140.64
1970-1979        4            402069.74       420016.21       822085.95
1970-1979        5            395158.57       413092.51       808251.09
1970-1979        6            389962.57       408118.07       798080.65
1970-1979        7            385962.78       404351.94       790314.72
1970-1979        8            385817.03       404179.27       789996.30
1970-1979        9            387770.93       406145.26       793916.20
1970-1979       10            390629.97       409373.76       800003.73
1970-1979       11            395116.16       414330.20       809446.35
1970-1979       12            403234.42       422938.75       826173.17
1970-1979       13            411148.09       431163.80       842311.89
1970-1979       14            417905.48       438136.12       856041.60
1970-1979       15            422856.06       443160.51       866016.57
1970-1979       16            426036.36       446588.75       872625.12
1970-1979       17            430418.21       451325.70       881743.91
1970-1979       18            433905.19       454837.00       888742.18
1970-1979       19            435490.48       456211.53       891702.01
1970-1979       20            434767.16       454724.03       889491.19
1970-1979       21            430989.02       449775.61       880764.63
1970-1979       22            423834.14       440800.21       864634.35
1970-1979       23            412562.59       427462.55       840025.14
1970-1979       24            397647.16       410500.89       808148.05
1970-1979       25            383390.62       393846.38       777237.00
1970-1979       26            369705.08       377567.41       747272.50
1970-1979       27            355044.30       360127.35       715171.65
1970-1979       28            340737.79       343143.53       683881.32
1970-1979       29            327121.62       327370.57       654492.19
1970-1979       30            315654.36       313554.88       629209.25
1970-1979       31            305714.88       301259.33       606974.21
1970-1979       32            295706.05       289408.44       585114.49
1970-1979       33            288404.21       280466.51       568870.72
1970-1979       34            284962.84       275964.78       560927.62
1970-1979       35            282132.94       272875.72       555008.66
1970-1979       36            279791.46       270175.38       549966.84
1970-1979       37            279397.77       269532.52       548930.29
1970-1979       38            279748.91       269901.77       549650.68
1970-1979       39            280319.65       270337.30       550656.95
1970-1979       40            281248.40       270972.80       552221.19
1970-1979       41            282860.77       272300.13       555160.89
1970-1979       42            284939.82       273951.09       558890.91
1970-1979       43            287331.62       275999.87       563331.49
1970-1979       44            289186.49       277419.50       566605.99
1970-1979       45            290953.64       278261.00       569214.63
1970-1979       46            293859.31       280007.98       573867.29
1970-1979       47            296211.58       280939.36       577150.94
1970-1979       48            297137.08       280307.46       577444.54
1970-1979       49            295392.87       277272.92       572665.79
1970-1979       50            290543.96       271621.45       562165.41
1970-1979       51            278076.30       259106.32       537182.62
1970-1979       52            260333.09       241503.93       501837.02
1970-1979       53            243280.19       224665.08       467945.27
1970-1979       54            229270.28       210908.85       440179.13
1970-1979       55            221716.42       203076.46       424792.88
1970-1979       56            215778.21       197035.73       412813.95
1970-1979       57            208857.75       190626.41       399484.16
1970-1979       58            201395.22       184114.09       385509.31
1970-1979       59            195770.36       179043.15       374813.51
1970-1979       60            193978.49       177059.85       371038.34
1970-1979       61            198483.91       180262.52       378746.43
1970-1979       62            207271.02       186899.87       394170.89
1970-1979       63            213915.61       191088.04       405003.66
1970-1979       64            217064.10       191523.92       408588.02
1970-1979       65            214117.02       186372.83       400489.85
1970-1979       66            207369.37       177763.99       385133.36
1970-1979       67            200185.46       168808.46       368993.91
1970-1979       68            192839.28       159795.92       352635.20
1970-1979       69            185784.40       150976.96       336761.36
1970-1979       70            177304.24       141051.19       318355.43
1970-1979       71            166829.07       129399.02       296228.08
1970-1979       72            156939.12       118148.28       275087.40
1970-1979       73            147165.61       107693.01       254858.61
1970-1979       74            137014.94        97789.86       234804.81
1970-1979       75            126143.02        87729.67       213872.69
1970-1979       76            114893.39        77649.18       192542.57
1970-1979       77            103195.44        67656.53       170851.97
1970-1979       78             91435.48        58241.49       149676.97
1970-1979       79             79822.16        49209.53       129031.69
1970-1979       80             67871.31        40784.65       108655.96
1970-1979       81             58381.83        34151.07        92532.89
1970-1979       82             49659.90        28254.12        77914.01
1970-1979       83             41482.50        23073.04        64555.54
1970-1979       84             34161.50        18614.24        52775.74
1970-1979       85             27692.81        14879.37        42572.18
1970-1979       86             22138.75        11763.50        33902.25
1970-1979       87             17427.84         9242.72        26670.56
1970-1979       88             13706.52         7152.47        20858.98
1970-1979       89             10452.01         5347.69        15799.70
1970-1979       90              7752.68         3988.48        11741.16
1970-1979       91              5600.16         2873.30         8473.46
1970-1979       92              3961.35         2040.56         6001.91
1970-1979       93              2719.43         1366.11         4085.54
1970-1979       94              1862.79          873.74         2736.52
1970-1979       95              1217.09          546.96         1764.05
1970-1979       96               791.97          340.80         1132.77
1970-1979       97               480.10          206.27          686.37
1970-1979       98               292.30          125.42          417.72
1970-1979       99               178.28           75.75          254.03
1970-1979      100                96.82           45.96          142.78
1970-1979      101                51.26           22.54           73.80
1970-1979      102                25.27            8.99           34.27
1970-1979      103                10.21            2.92           13.13
1970-1979      104                 2.08            0.51            2.58
1970-1979      105                 0.06            0.00            0.06
1970-1979      106                 0.00            0.00            0.00
1970-1979      107                 0.00            0.00            0.00
1970-1979      108                 0.00            0.00            0.00
1970-1979      109                 0.00            0.00            0.00
1970-1979      110+                0.00            0.00            0.00
1980-1989        0            432976.25       452332.53       885308.78
1980-1989        1            438649.52       457207.06       895856.58
1980-1989        2            445196.49       464313.07       909509.56
1980-1989        3            450439.91       470386.42       920826.33
1980-1989        4            454601.94       474543.10       929145.04
1980-1989        5            457347.10       477110.98       934458.09
1980-1989        6            458603.51       478094.03       936697.53
1980-1989        7            457487.65       476377.05       933864.69
1980-1989        8            453111.59       471760.36       924871.95
1980-1989        9            447100.66       465702.09       912802.74
1980-1989       10            437959.96       456450.67       894410.63
1980-1989       11            427045.00       445730.27       872775.27
1980-1989       12            415471.75       433847.23       849318.97
1980-1989       13            405524.24       423110.78       828635.01
1980-1989       14            397227.22       414308.46       811535.69
1980-1989       15            390615.79       407503.31       798119.10
1980-1989       16            385849.50       402708.92       788558.41
1980-1989       17            381806.43       398781.32       780587.75
1980-1989       18            381090.75       397918.71       779009.47
1980-1989       19            382672.94       399437.94       782110.88
1980-1989       20            384705.30       401870.62       786575.91
1980-1989       21            388117.15       405569.34       793686.49
1980-1989       22            394919.98       412643.73       807563.71
1980-1989       23            401564.42       419418.81       820983.23
1980-1989       24            407294.35       424783.12       832077.46
1980-1989       25            411305.68       428145.31       839451.00
1980-1989       26            413894.27       430208.16       844102.43
1980-1989       27            417959.94       433834.54       851794.48
1980-1989       28            421318.69       436619.80       857938.48
1980-1989       29            423131.57       437467.56       860599.13
1980-1989       30            423048.78       435936.51       858985.29
1980-1989       31            420036.15       431333.51       851369.66
1980-1989       32            413858.43       423282.95       837141.38
1980-1989       33            403609.81       411263.50       814873.31
1980-1989       34            389607.82       395525.98       785133.80
1980-1989       35            375890.56       379444.17       755334.74
1980-1989       36            362811.88       363723.68       726535.56
1980-1989       37            348778.62       346887.30       695665.92
1980-1989       38            335104.35       330608.97       665713.33
1980-1989       39            322066.63       315213.95       637280.58
1980-1989       40            310838.20       301619.20       612457.40
1980-1989       41            301027.63       289442.42       590470.05
1980-1989       42            291229.25       277537.95       568767.20
1980-1989       43            283920.47       268398.08       552318.55
1980-1989       44            280150.97       263329.02       543479.98
1980-1989       45            276879.57       259507.77       536387.33
1980-1989       46            274031.85       255955.17       529987.02
1980-1989       47            273146.65       254113.58       527260.23
1980-1989       48            272967.28       253130.88       526098.17
1980-1989       49            272940.10       251882.03       524822.13
1980-1989       50            273231.75       251067.17       524298.92
1980-1989       51            274081.27       250771.73       524853.00
1980-1989       52            275325.07       250618.42       525943.48
1980-1989       53            276857.17       250592.83       527450.00
1980-1989       54            277811.18       249892.03       527703.22
1980-1989       55            278330.18       248464.80       526794.98
1980-1989       56            279768.80       247738.20       527507.00
1980-1989       57            280683.27       245925.00       526608.27
1980-1989       58            280298.60       242767.75       523066.35
1980-1989       59            277313.15       237564.48       514877.63
1980-1989       60            271257.50       230014.25       501271.75
1980-1989       61            258907.08       217197.73       476104.82
1980-1989       62            240523.42       199353.33       439876.75
1980-1989       63            222576.23       182168.43       404744.67
1980-1989       64            207328.52       167699.55       375028.07
1980-1989       65            197843.58       158360.18       356203.77
1980-1989       66            190467.88       151102.50       341570.38
1980-1989       67            181986.23       143470.43       325456.67
1980-1989       68            172976.62       135796.77       308773.38
1980-1989       69            165442.37       128999.47       294441.83
1980-1989       70            160822.27       123906.08       284728.35
1980-1989       71            161250.17       122262.03       283512.20
1980-1989       72            164690.98       122477.40       287168.38
1980-1989       73            165626.38       120260.12       285886.50
1980-1989       74            163039.10       115346.43       278385.53
1980-1989       75            155283.75       106826.73       262110.48
1980-1989       76            144511.25        96452.13       240963.38
1980-1989       77            133552.03        86087.57       219639.60
1980-1989       78            122438.78        76299.62       198738.40
1980-1989       79            111262.50        67263.67       178526.17
1980-1989       80             96596.32        56454.19       153050.51
1980-1989       81             84602.12        47664.27       132266.39
1980-1989       82             73439.90        39863.79       113303.69
1980-1989       83             63120.08        32984.44        96104.53
1980-1989       84             53384.11        26985.26        80369.36
1980-1989       85             44090.98        21652.05        65743.03
1980-1989       86             35698.48        16928.56        52627.04
1980-1989       87             28377.19        12917.65        41294.84
1980-1989       88             21932.10         9679.54        31611.64
1980-1989       89             16547.02         7027.63        23574.64
1980-1989       90             12102.98         5024.98        17127.96
1980-1989       91              8674.49         3533.40        12207.89
1980-1989       92              6035.40         2428.95         8464.34
1980-1989       93              4137.67         1652.37         5790.04
1980-1989       94              2759.67         1074.07         3833.74
1980-1989       95              1806.81          679.37         2486.18
1980-1989       96              1130.25          408.00         1538.25
1980-1989       97               695.68          245.05          940.73
1980-1989       98               416.02          137.64          553.65
1980-1989       99               227.35           73.36          300.71
1980-1989      100               127.15           38.74          165.89
1980-1989      101                65.88           17.98           83.86
1980-1989      102                30.82            6.64           37.45
1980-1989      103                12.00            1.84           13.84
1980-1989      104                 3.02            0.46            3.48
1980-1989      105                 0.15            0.06            0.21
1980-1989      106                 0.00            0.00            0.00
1980-1989      107                 0.00            0.00            0.00
1980-1989      108                 0.00            0.00            0.00
1980-1989      109                 0.00            0.00            0.00
1980-1989      110+                0.00            0.00            0.00
1990-1999        0            327171.96       344038.15       671210.11
1990-1999        1            337452.02       354406.24       691858.26
1990-1999        2            349250.62       366038.48       715289.10
1990-1999        3            361647.56       378316.61       739964.16
1990-1999        4            374352.69       391207.81       765560.50
1990-1999        5            386780.77       404143.26       790924.04
1990-1999        6            396704.49       414377.38       811081.87
1990-1999        7            404945.11       423012.94       827958.05
1990-1999        8            412416.68       430880.96       843297.64
1990-1999        9            418718.55       437171.49       855890.04
1990-1999       10            427287.94       445697.26       872985.20
1990-1999       11            435631.04       453882.40       889513.44
1990-1999       12            443011.34       461829.65       904840.99
1990-1999       13            448447.41       468060.48       916507.88
1990-1999       14            452515.10       472130.33       924645.43
1990-1999       15            455196.63       474757.62       929954.24
1990-1999       16            456182.79       475743.51       931926.29
1990-1999       17            454807.79       473647.92       928455.71
1990-1999       18            450092.89       468313.39       918406.28
1990-1999       19            443375.16       461305.07       904680.23
1990-1999       20            433626.63       451172.06       884798.69
1990-1999       21            422050.41       439166.05       861216.45
1990-1999       22            409977.80       426139.05       836116.84
1990-1999       23            399457.12       413982.92       813440.04
1990-1999       24            390650.63       403658.49       794309.11
1990-1999       25            383688.90       395612.27       779301.17
1990-1999       26            378412.17       389588.84       768001.01
1990-1999       27            373878.50       384715.47       758593.97
1990-1999       28            372955.64       383148.65       756104.29
1990-1999       29            374470.44       384014.60       758485.04
1990-1999       30            376594.75       385931.48       762526.23
1990-1999       31            380139.89       389450.11       769590.00
1990-1999       32            387057.32       396392.33       783449.65
1990-1999       33            393789.18       402989.37       796778.55
1990-1999       34            399642.13       408293.80       807935.93
1990-1999       35            403838.40       411812.12       815650.51
1990-1999       36            406574.21       414135.68       820709.88
1990-1999       37            410690.87       417777.19       828468.06
1990-1999       38            413979.83       420239.80       834219.63
1990-1999       39            415724.62       420718.00       836442.62
1990-1999       40            415537.02       418826.29       834363.31
1990-1999       41            412531.38       413792.48       826323.87
1990-1999       42            406341.30       405356.21       811697.52
1990-1999       43            395944.69       392674.06       788618.75
1990-1999       44            381757.37       376192.58       757949.95
1990-1999       45            368018.89       359489.96       727508.85
1990-1999       46            354948.45       343249.75       698198.20
1990-1999       47            340788.87       325911.88       666700.75
1990-1999       48            326948.61       308857.86       635806.47
1990-1999       49            313811.78       292828.51       606640.28
1990-1999       50            302276.25       278419.07       580695.32
1990-1999       51            292013.87       265197.70       557211.57
1990-1999       52            281785.10       252416.78       534201.88
1990-1999       53            273846.97       242054.37       515901.33
1990-1999       54            269261.00       235198.15       504459.15
1990-1999       55            265031.17       229419.75       494450.92
1990-1999       56            261034.83       223851.10       484885.93
1990-1999       57            258939.57       219672.05       478611.62
1990-1999       58            257386.75       216157.57       473544.32
1990-1999       59            255967.33       212339.58       468306.92
1990-1999       60            254848.15       208595.98       463444.13
1990-1999       61            254030.40       205194.10       459224.50
1990-1999       62            253447.22       201767.73       455214.95
1990-1999       63            252871.90       198245.88       451117.78
1990-1999       64            251478.15       193958.35       445436.50
1990-1999       65            249474.10       188961.77       438435.87
1990-1999       66            247856.28       184220.85       432077.13
1990-1999       67            245436.23       178735.88       424172.12
1990-1999       68            241638.43       172156.80       413795.23
1990-1999       69            235309.63       164043.02       399352.65
1990-1999       70            226230.88       154455.05       380685.93
1990-1999       71            211637.37       141488.15       353125.52
1990-1999       72            192414.35       125609.78       318024.13
1990-1999       73            173841.77       110948.33       284790.10
1990-1999       74            157484.52        98499.70       255984.22
1990-1999       75            145669.15        89537.67       235206.82
1990-1999       76            135252.53        81999.82       217252.35
1990-1999       77            124107.05        74380.30       198487.35
1990-1999       78            112843.37        66759.78       179603.15
1990-1999       79            102795.80        59600.97       162396.77
1990-1999       80             93311.06        52717.62       146028.68
1990-1999       81             87584.93        48052.62       135637.55
1990-1999       82             83284.47        44298.11       127582.58
1990-1999       83             77384.54        39601.89       116986.43
1990-1999       84             69789.39        34331.49       104120.88
1990-1999       85             60130.72        28583.79        88714.51
1990-1999       86             50175.18        22809.46        72984.65
1990-1999       87             41054.44        17789.66        58844.10
1990-1999       88             32997.65        13621.84        46619.49
1990-1999       89             25823.25        10293.33        36116.58
1990-1999       90             19682.65         7585.86        27268.51
1990-1999       91             14559.45         5428.94        19988.39
1990-1999       92             10553.40         3738.79        14292.19
1990-1999       93              7466.25         2528.78         9995.03
1990-1999       94              5088.11         1663.76         6751.87
1990-1999       95              3316.48         1060.05         4376.53
1990-1999       96              2102.15          655.23         2757.38
1990-1999       97              1301.02          392.15         1693.17
1990-1999       98               795.77          216.87         1012.64
1990-1999       99               467.68          112.46          580.14
1990-1999      100               256.21           55.91          312.11
1990-1999      101               137.27           25.48          162.76
1990-1999      102                69.66            9.69           79.36
1990-1999      103                32.01            2.39           34.40
1990-1999      104                11.99            0.35           12.34
1990-1999      105                 2.49            0.00            2.49
1990-1999      106                 0.10            0.00            0.10
1990-1999      107                 0.00            0.00            0.00
1990-1999      108                 0.00            0.00            0.00
1990-1999      109                 0.00            0.00            0.00
1990-1999      110+                0.00            0.00            0.00
2000-2009        0            262044.52       276159.17       538203.69
2000-2009        1            260610.88       274434.23       535045.11
2000-2009        2            261264.87       275308.08       536572.95
2000-2009        3            263639.50       278002.94       541642.44
2000-2009        4            267189.07       281661.77       548850.84
2000-2009        5            271944.50       286230.04       558174.54
2000-2009        6            280189.05       294688.19       574877.24
2000-2009        7            291127.92       306167.58       597295.49
2000-2009        8            303448.93       318536.97       621985.90
2000-2009        9            316168.17       331625.32       647793.50
2000-2009       10            327117.56       343331.95       670449.51
2000-2009       11            339033.81       355708.31       694742.12
2000-2009       12            351299.35       367893.19       719192.54
2000-2009       13            364093.33       380456.33       744549.66
2000-2009       14            377264.83       393774.16       771038.98
2000-2009       15            389698.26       406635.03       796333.29
2000-2009       16            399300.29       416436.96       815737.25
2000-2009       17            407183.76       424683.93       831867.68
2000-2009       18            414359.00       432461.56       846820.56
2000-2009       19            420058.21       438381.32       858439.53
2000-2009       20            427774.17       446094.72       873868.89
2000-2009       21            434904.56       453219.46       888124.02
2000-2009       22            440877.57       459835.38       900712.95
2000-2009       23            445022.23       464978.56       910000.79
2000-2009       24            447951.13       468194.33       916145.46
2000-2009       25            449256.06       469600.40       918856.46
2000-2009       26            449168.75       469442.29       918611.04
2000-2009       27            447019.67       466362.54       913382.22
2000-2009       28            441784.83       460350.12       902134.95
2000-2009       29            434837.47       452623.46       887460.93
2000-2009       30            425192.07       442063.18       867255.24
2000-2009       31            413937.15       429971.72       843908.87
2000-2009       32            402277.59       416941.48       819219.07
2000-2009       33            392466.29       405033.51       797499.80
2000-2009       34            384569.19       395145.41       779714.60
2000-2009       35            378225.72       387356.78       765582.50
2000-2009       36            373470.68       381423.42       754894.10
2000-2009       37            369546.77       376649.24       746196.01
2000-2009       38            369060.92       375222.58       744283.50
2000-2009       39            370656.68       375905.17       746561.85
2000-2009       40            372608.66       377268.08       749876.73
2000-2009       41            375787.99       379938.17       755726.16
2000-2009       42            382141.06       385689.21       767830.27
2000-2009       43            388557.38       391133.21       779690.59
2000-2009       44            394186.93       395165.44       789352.37
2000-2009       45            397724.33       397113.62       794837.95
2000-2009       46            399734.87       397448.70       797183.57
2000-2009       47            403095.59       398897.29       801992.87
2000-2009       48            405664.86       399308.56       804973.42
2000-2009       49            406590.95       397565.47       804156.41
2000-2009       50            405683.44       393374.70       799058.13
2000-2009       51            402006.33       386219.62       788225.95
2000-2009       52            395019.28       375837.69       770856.97
2000-2009       53            384103.47       361659.24       745762.72
2000-2009       54            369615.69       344028.29       713643.98
