Bulgaria, Exposure to risk (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1947-1949       93              1318.01         1166.80         2484.80
1947-1949       94               921.83          865.06         1786.89
1947-1949       95               754.51          693.32         1447.83
1947-1949       96               703.23          610.75         1313.97
1947-1949       97               605.78          535.78         1141.56
1947-1949       98               433.96          381.07          815.03
1947-1949       99               293.28          257.39          550.67
1947-1949      100               210.88          177.82          388.71
1947-1949      101               165.60          145.10          310.69
1947-1949      102               123.20          110.27          233.47
1947-1949      103                89.88           80.93          170.81
1947-1949      104                64.89           58.88          123.77
1947-1949      105                46.56           42.57           89.13
1947-1949      106                33.25           30.30           63.55
1947-1949      107                23.57           20.94           44.51
1947-1949      108                16.44           13.83           30.27
1947-1949      109                11.03            8.84           19.87
1947-1949      110+               12.99            8.99           21.99
1950-1959        0            704646.88       740945.16      1445592.04
1950-1959        1            688504.41       719378.85      1407883.26
1950-1959        2            689245.81       719378.87      1408624.68
1950-1959        3            690228.39       720002.03      1410230.43
1950-1959        4            690913.12       719815.71      1410728.83
1950-1959        5            686018.53       713977.39      1399995.92
1950-1959        6            677910.91       704660.95      1382571.86
1950-1959        7            667068.12       692688.76      1359756.88
1950-1959        8            656841.31       681753.66      1338594.97
1950-1959        9            644107.49       667784.33      1311891.82
1950-1959       10            627639.08       649634.50      1277273.58
1950-1959       11            613162.11       633626.90      1246789.01
1950-1959       12            602081.48       621710.79      1223792.27
1950-1959       13            593729.88       612308.74      1206038.62
1950-1959       14            584738.30       602106.50      1186844.80
1950-1959       15            590794.13       606827.82      1197621.96
1950-1959       16            599923.51       614276.34      1214199.85
1950-1959       17            609311.19       622528.36      1231839.54
1950-1959       18            618599.83       630683.29      1249283.12
1950-1959       19            625419.17       636693.45      1262112.62
1950-1959       20            634412.24       645072.24      1279484.48
1950-1959       21            643444.77       652741.25      1296186.03
1950-1959       22            652038.61       660170.38      1312208.99
1950-1959       23            660387.74       668480.17      1328867.91
1950-1959       24            667861.44       678586.65      1346448.08
1950-1959       25            671130.21       684198.76      1355328.96
1950-1959       26            670554.01       682068.49      1352622.50
1950-1959       27            669492.32       677950.57      1347442.89
1950-1959       28            669248.85       675205.98      1344454.82
1950-1959       29            666039.78       670304.30      1336344.08
1950-1959       30            658884.05       662418.75      1321302.80
1950-1959       31            635432.86       638385.11      1273817.98
1950-1959       32            598003.46       599953.01      1197956.47
1950-1959       33            559466.07       559573.18      1119039.24
1950-1959       34            535355.07       534150.64      1069505.72
1950-1959       35            521287.34       521116.99      1042404.33
1950-1959       36            502137.90       503948.86      1006086.76
1950-1959       37            483542.45       486784.45       970326.90
1950-1959       38            471370.86       476391.50       947762.36
1950-1959       39            460626.29       467612.06       928238.35
1950-1959       40            453804.98       462462.32       916267.29
1950-1959       41            460316.28       469913.36       930229.64
1950-1959       42            478632.37       490158.67       968791.04
1950-1959       43            498475.33       511567.20      1010042.53
1950-1959       44            501643.86       515954.41      1017598.27
1950-1959       45            491026.51       505228.59       996255.10
1950-1959       46            485458.97       499648.20       985107.17
1950-1959       47            479078.14       494248.23       973326.37
1950-1959       48            465103.63       479513.13       944616.75
1950-1959       49            455822.54       467345.35       923167.89
1950-1959       50            442661.72       451405.79       894067.51
1950-1959       51            427456.64       434000.68       861457.32
1950-1959       52            411583.20       416277.31       827860.51
1950-1959       53            395503.26       397508.60       793011.86
1950-1959       54            379913.84       377877.43       757791.26
1950-1959       55            363244.21       356920.45       720164.67
1950-1959       56            345910.90       335532.42       681443.32
1950-1959       57            329228.87       314556.24       643785.11
1950-1959       58            315802.63       295368.73       611171.35
1950-1959       59            305005.63       275987.99       580993.62
1950-1959       60            293228.57       255998.60       549227.16
1950-1959       61            285312.07       243480.46       528792.53
1950-1959       62            275126.38       231542.66       506669.04
1950-1959       63            265931.09       219808.59       485739.68
1950-1959       64            259558.81       212493.22       472052.03
1950-1959       65            252640.85       206284.75       458925.60
1950-1959       66            244890.32       198705.87       443596.19
1950-1959       67            237055.83       192527.54       429583.38
1950-1959       68            227846.58       185668.15       413514.73
1950-1959       69            218224.80       178666.62       396891.42
1950-1959       70            204736.72       169374.73       374111.46
1950-1959       71            188912.70       156728.95       345641.65
1950-1959       72            173094.36       143751.72       316846.08
1950-1959       73            158611.79       131768.48       290380.27
1950-1959       74            142130.25       117593.82       259724.07
1950-1959       75            124807.90       103087.90       227895.80
1950-1959       76            108890.64        89920.06       198810.69
1950-1959       77             93919.88        76994.65       170914.53
1950-1959       78             80053.43        64741.02       144794.45
1950-1959       79             67391.48        54620.63       122012.11
1950-1959       80             59448.99        50466.98       109915.97
1950-1959       81             50700.11        43685.60        94385.71
1950-1959       82             42877.82        37333.38        80211.20
1950-1959       83             35909.11        31536.34        67445.45
1950-1959       84             29933.40        26809.01        56742.41
1950-1959       85             25099.94        22845.94        47945.88
1950-1959       86             21037.66        19250.08        40287.74
1950-1959       87             17564.67        15858.51        33423.18
1950-1959       88             14607.93        13115.56        27723.49
1950-1959       89             12092.51        10771.35        22863.86
1950-1959       90              9627.54         8502.02        18129.56
1950-1959       91              7615.70         6686.52        14302.22
1950-1959       92              6000.30         5213.11        11213.41
1950-1959       93              4806.33         4153.51         8959.84
1950-1959       94              3929.75         3297.77         7227.52
1950-1959       95              3018.69         2496.44         5515.13
1950-1959       96              2260.48         1849.06         4109.54
1950-1959       97              1741.93         1405.67         3147.60
1950-1959       98              1295.96         1087.77         2383.73
1950-1959       99               959.87          815.47         1775.34
1950-1959      100               710.89          597.85         1308.74
1950-1959      101               526.14          426.97          953.11
1950-1959      102               388.53          304.32          692.85
1950-1959      103               269.72          209.78          479.50
1950-1959      104               179.62          140.38          320.00
1950-1959      105               123.42           93.76          217.18
1950-1959      106                83.42           61.20          144.62
1950-1959      107                55.02           39.22           94.24
1950-1959      108                33.61           23.62           57.24
1950-1959      109                17.26           11.82           29.08
1950-1959      110+               11.94            6.96           18.90
1960-1969        0            634612.98       670257.85      1304870.84
1960-1969        1            620040.35       653539.72      1273580.07
1960-1969        2            619887.39       652655.61      1272543.00
1960-1969        3            625774.99       657613.21      1283388.19
1960-1969        4            629911.54       661219.79      1291131.33
1960-1969        5            630623.44       661057.30      1291680.74
1960-1969        6            635486.87       665447.01      1300933.87
1960-1969        7            644892.60       674690.50      1319583.11
1960-1969        8            649219.53       678032.53      1327252.06
1960-1969        9            657912.53       685980.50      1343893.03
1960-1969       10            672194.69       699765.90      1371960.59
1960-1969       11            681404.88       709047.99      1390452.87
1960-1969       12            682999.11       710677.11      1393676.22
1960-1969       13            681912.07       709601.39      1391513.46
1960-1969       14            680986.40       708191.11      1389177.51
1960-1969       15            673238.31       699174.21      1372412.52
1960-1969       16            665178.96       689436.93      1354615.89
1960-1969       17            654581.76       676396.99      1330978.75
1960-1969       18            645078.43       664631.26      1309709.69
1960-1969       19            631192.62       650278.69      1281471.30
1960-1969       20            614934.94       632376.56      1247311.50
1960-1969       21            599055.70       614132.82      1213188.53
1960-1969       22            588804.95       602175.09      1190980.04
1960-1969       23            581153.80       590844.18      1171997.98
1960-1969       24            573971.53       579483.11      1153454.64
1960-1969       25            580180.92       583074.88      1163255.80
1960-1969       26            589979.70       591528.12      1181507.83
1960-1969       27            598494.32       599990.51      1198484.83
1960-1969       28            607903.81       610540.61      1218444.42
1960-1969       29            613523.48       617748.39      1231271.87
1960-1969       30            622533.68       628311.14      1250844.81
1960-1969       31            630061.51       637205.94      1267267.45
1960-1969       32            638533.72       646161.18      1284694.89
1960-1969       33            645363.42       653658.50      1299021.92
1960-1969       34            652099.38       661448.02      1313547.40
1960-1969       35            654479.12       664261.43      1318740.55
1960-1969       36            654400.43       662983.81      1317384.25
1960-1969       37            652110.98       658687.16      1310798.14
1960-1969       38            651913.96       656772.73      1308686.69
1960-1969       39            647776.48       651432.49      1299208.97
1960-1969       40            640509.82       643715.31      1284225.14
1960-1969       41            616210.57       619122.91      1235333.48
1960-1969       42            579628.55       580915.05      1160543.61
1960-1969       43            542137.93       541305.70      1083443.64
1960-1969       44            519084.92       516514.56      1035599.48
1960-1969       45            504750.96       503123.39      1007874.36
1960-1969       46            486458.66       485956.81       972415.47
1960-1969       47            466210.66       467168.33       933378.99
1960-1969       48            453789.47       456056.55       909846.02
1960-1969       49            441204.16       445874.11       887078.28
1960-1969       50            434105.73       440519.44       874625.17
1960-1969       51            440043.15       446510.19       886553.34
1960-1969       52            456916.28       464568.27       921484.55
1960-1969       53            473384.24       482155.93       955540.17
1960-1969       54            475611.65       484044.09       959655.74
1960-1969       55            463877.75       470476.86       934354.61
1960-1969       56            458472.09       462673.15       921145.24
1960-1969       57            451212.52       453715.97       904928.49
1960-1969       58            438105.70       436428.31       874534.01
1960-1969       59            426740.26       420010.63       846750.89
1960-1969       60            412230.76       401472.34       813703.10
1960-1969       61            395375.46       380913.65       776289.11
1960-1969       62            378330.39       360905.47       739235.87
1960-1969       63            360794.90       340248.70       701043.60
1960-1969       64            342469.57       317963.29       660432.86
1960-1969       65            321730.40       294348.13       616078.54
1960-1969       66            303085.42       272993.04       576078.46
1960-1969       67            283044.40       251322.71       534367.11
1960-1969       68            266942.00       232802.92       499744.92
1960-1969       69            249702.70       211852.18       461554.88
1960-1969       70            234418.59       191814.65       426233.24
1960-1969       71            221460.66       176813.91       398274.57
1960-1969       72            207416.60       162083.02       369499.63
1960-1969       73            193238.23       147649.74       340887.97
1960-1969       74            181022.27       136130.35       317152.62
1960-1969       75            169112.43       126082.98       295195.41
1960-1969       76            157185.50       116218.58       273404.08
1960-1969       77            143783.66       106593.35       250377.01
1960-1969       78            132238.30        98078.86       230317.16
1960-1969       79            117961.15        88730.28       206691.43
1960-1969       80            105292.73        78926.35       184219.08
1960-1969       81             90648.10        68282.50       158930.60
1960-1969       82             77215.62        58327.05       135542.67
1960-1969       83             64874.89        49227.13       114102.02
1960-1969       84             53276.18        40362.83        93639.01
1960-1969       85             42637.47        32106.46        74743.93
1960-1969       86             33841.96        25577.62        59419.58
1960-1969       87             26499.88        20016.39        46516.27
1960-1969       88             20756.30        15713.66        36469.96
1960-1969       89             15969.52        12323.72        28293.25
1960-1969       90             12234.61         9858.27        22092.88
1960-1969       91              9395.04         7668.38        17063.42
1960-1969       92              7309.73         5949.20        13258.93
1960-1969       93              5562.35         4541.39        10103.74
1960-1969       94              4231.77         3447.98         7679.75
1960-1969       95              3223.13         2637.81         5860.94
1960-1969       96              2463.30         2009.25         4472.55
1960-1969       97              1828.95         1507.11         3336.07
1960-1969       98              1380.76         1149.94         2530.71
1960-1969       99              1047.20          859.66         1906.87
1960-1969      100               772.56          637.25         1409.81
1960-1969      101               539.40          449.30          988.70
1960-1969      102               374.33          312.76          687.09
1960-1969      103               268.53          221.24          489.77
1960-1969      104               194.88          154.72          349.60
1960-1969      105               130.54          103.82          234.36
1960-1969      106                86.04           67.94          153.98
1960-1969      107                55.38           43.60           98.98
1960-1969      108                36.71           26.04           62.74
1960-1969      109                23.63           15.25           38.88
1960-1969      110+               26.99           12.96           39.94
1970-1979        0            672330.42       709927.52      1382257.93
1970-1979        1            668432.00       704467.15      1372899.15
1970-1979        2            660442.29       696283.95      1356726.24
1970-1979        3            649034.49       684232.84      1333267.34
1970-1979        4            635811.76       670626.54      1306438.29
1970-1979        5            626021.36       660596.11      1286617.46
1970-1979        6            617519.45       651637.24      1269156.69
1970-1979        7            615309.00       648867.94      1264176.94
1970-1979        8            615126.42       648930.75      1264057.17
1970-1979        9            613606.39       647592.57      1261198.96
1970-1979       10            607780.05       641560.50      1249340.55
1970-1979       11            604532.07       638528.90      1243060.96
1970-1979       12            608671.75       641948.77      1250620.52
1970-1979       13            617338.07       648968.58      1266306.65
1970-1979       14            625982.50       656947.58      1282930.08
1970-1979       15            632739.05       662966.31      1295705.36
1970-1979       16            637019.29       666038.92      1303058.21
1970-1979       17            640358.18       668974.77      1309332.95
1970-1979       18            639675.78       668047.47      1307723.25
1970-1979       19            643752.12       672118.95      1315871.07
1970-1979       20            653236.67       681170.86      1334407.54
1970-1979       21            658977.88       684421.71      1343399.59
1970-1979       22            662278.63       683553.32      1345831.95
1970-1979       23            664551.02       682049.89      1346600.91
1970-1979       24            665241.23       680644.64      1345885.87
1970-1979       25            659698.47       673804.18      1333502.65
1970-1979       26            650953.42       662708.08      1313661.50
1970-1979       27            641712.62       651713.52      1293426.15
1970-1979       28            632930.12       643192.43      1276122.55
1970-1979       29            620207.06       627288.77      1247495.83
1970-1979       30            605823.91       610557.25      1216381.16
1970-1979       31            592288.46       595556.38      1187844.84
1970-1979       32            581548.10       584846.98      1166395.07
1970-1979       33            574363.97       577268.56      1151632.53
1970-1979       34            566139.99       569369.22      1135509.21
1970-1979       35            572555.75       576513.47      1149069.22
1970-1979       36            581025.01       584612.50      1165637.51
1970-1979       37            589241.65       592886.81      1182128.46
1970-1979       38            598114.04       601568.02      1199682.06
1970-1979       39            603375.78       607129.01      1210504.80
1970-1979       40            611522.42       615542.93      1227065.35
1970-1979       41            619362.14       622884.83      1242246.97
1970-1979       42            626155.96       630482.20      1256638.16
1970-1979       43            632009.80       637708.39      1269718.20
1970-1979       44            636416.03       642310.40      1278726.42
1970-1979       45            639565.51       645405.33      1284970.85
1970-1979       46            637118.92       641780.22      1278899.14
1970-1979       47            633919.36       635517.45      1269436.82
1970-1979       48            632475.41       630922.06      1263397.47
1970-1979       49            627174.26       623518.34      1250692.60
1970-1979       50            619484.96       613658.49      1233143.45
1970-1979       51            594392.76       587860.63      1182253.39
1970-1979       52            557222.73       549644.40      1106867.13
1970-1979       53            517300.27       508627.65      1025927.93
1970-1979       54            491263.90       482836.33       974100.23
1970-1979       55            480142.78       467169.10       947311.87
1970-1979       56            461686.37       449070.46       910756.84
1970-1979       57            442492.01       429520.65       872012.67
1970-1979       58            429762.89       415883.90       845646.79
1970-1979       59            415708.79       402649.88       818358.66
1970-1979       60            407105.98       395134.65       802240.63
1970-1979       61            410643.88       396194.76       806838.65
1970-1979       62            423875.21       406278.75       830153.96
1970-1979       63            438553.26       416884.66       855437.93
1970-1979       64            437800.35       412555.26       850355.61
1970-1979       65            421809.89       394103.19       815913.09
1970-1979       66            409479.81       379555.19       789035.00
1970-1979       67            396175.44       365598.11       761773.54
1970-1979       68            374868.62       342619.42       717488.05
1970-1979       69            355148.34       320586.27       675734.61
1970-1979       70            335931.46       297678.07       633609.53
1970-1979       71            313622.64       273820.72       587443.35
1970-1979       72            292361.15       250568.69       542929.84
1970-1979       73            270235.48       227005.68       497241.16
1970-1979       74            248211.58       204108.46       452320.04
1970-1979       75            226160.00       181073.51       407233.51
1970-1979       76            202131.18       159078.13       361209.30
1970-1979       77            178583.60       137738.75       316322.36
1970-1979       78            157818.33       119348.55       277166.88
1970-1979       79            137234.20       101710.15       238944.35
1970-1979       80            122611.39        87103.32       209714.71
1970-1979       81            107252.13        74165.59       181417.72
1970-1979       82             92936.93        62751.92       155688.85
1970-1979       83             79420.95        52352.95       131773.90
1970-1979       84             67872.65        44108.51       111981.16
1970-1979       85             57493.35        37297.55        94790.89
1970-1979       86             48047.51        31037.55        79085.05
1970-1979       87             39658.09        25442.24        65100.33
1970-1979       88             32252.69        20800.26        53052.96
1970-1979       89             25768.10        16653.85        42421.95
1970-1979       90             20251.73        13119.85        33371.58
1970-1979       91             15290.60         9869.34        25159.94
1970-1979       92             11455.45         7486.39        18941.84
1970-1979       93              8524.39         5675.63        14200.02
1970-1979       94              6353.18         4194.99        10548.17
1970-1979       95              4625.97         3095.96         7721.93
1970-1979       96              3420.46         2291.78         5712.24
1970-1979       97              2516.04         1686.06         4202.10
1970-1979       98              1858.97         1253.83         3112.80
1970-1979       99              1368.69          962.39         2331.08
1970-1979      100               956.67          716.82         1673.49
1970-1979      101               643.33          493.97         1137.31
1970-1979      102               423.66          331.56          755.22
1970-1979      103               271.71          217.23          488.94
1970-1979      104               166.30          139.38          305.68
1970-1979      105               100.79           89.68          190.46
1970-1979      106                58.96           55.29          114.25
1970-1979      107                31.36           31.19           62.55
1970-1979      108                15.01           16.27           31.28
1970-1979      109                 5.14            6.95           12.09
1970-1979      110+                0.88            2.03            2.90
1980-1989        0            587839.85       619872.98      1207712.82
1980-1989        1            593417.17       625313.37      1218730.54
1980-1989        2            600653.39       632801.57      1233454.96
1980-1989        3            610009.93       643423.32      1253433.24
1980-1989        4            620160.09       654560.83      1274720.92
1980-1989        5            630367.62       665035.51      1295403.13
1980-1989        6            637911.05       672546.91      1310457.96
1980-1989        7            641782.41       676596.04      1318378.46
1980-1989        8            644043.06       678488.71      1322531.77
1980-1989        9            646724.25       681644.81      1328369.06
1980-1989       10            643417.81       678270.82      1321688.63
1980-1989       11            651004.63       685150.11      1336154.75
1980-1989       12            646120.86       680506.03      1326626.89
1980-1989       13            635415.74       670175.78      1305591.52
1980-1989       14            624766.06       659553.00      1284319.06
1980-1989       15            614893.58       649350.55      1264244.13
1980-1989       16            605342.62       639516.61      1244859.23
1980-1989       17            602324.23       635367.94      1237692.17
1980-1989       18            601707.29       633072.05      1234779.34
1980-1989       19            598274.13       628406.62      1226680.75
1980-1989       20            592347.57       620036.20      1212383.77
1980-1989       21            587037.31       612286.32      1199323.63
1980-1989       22            589516.62       612801.53      1202318.15
1980-1989       23            595122.44       617792.51      1212914.95
1980-1989       24            603516.70       625616.96      1229133.67
1980-1989       25            610196.22       631062.53      1241258.75
1980-1989       26            616464.21       636080.69      1252544.91
1980-1989       27            622896.61       640002.83      1262899.44
1980-1989       28            625776.43       639073.43      1264849.86
1980-1989       29            633533.81       642606.02      1276139.83
1980-1989       30            643710.83       649890.76      1293601.59
1980-1989       31            650202.02       654699.02      1304901.04
1980-1989       32            653638.97       658582.35      1312221.31
1980-1989       33            655060.62       660294.30      1315354.92
1980-1989       34            656621.80       660607.18      1317228.98
1980-1989       35            650359.36       653283.50      1303642.86
1980-1989       36            643242.49       644894.71      1288137.20
1980-1989       37            633607.17       634482.38      1268089.54
1980-1989       38            624523.87       624079.70      1248603.57
1980-1989       39            612493.56       611240.70      1223734.27
1980-1989       40            594642.04       592731.96      1187374.00
1980-1989       41            579543.66       576998.74      1156542.40
1980-1989       42            569632.41       566098.64      1135731.05
1980-1989       43            561733.16       556925.59      1118658.74
1980-1989       44            553735.14       548279.18      1102014.33
1980-1989       45            559010.93       552119.06      1111129.99
1980-1989       46            567185.09       558671.15      1125856.24
1980-1989       47            574335.45       565281.94      1139617.39
1980-1989       48            580103.97       571761.70      1151865.67
1980-1989       49            583645.95       575650.51      1159296.46
1980-1989       50            589220.36       580879.58      1170099.94
1980-1989       51            594349.02       585055.76      1179404.78
1980-1989       52            599425.25       588106.86      1187532.11
1980-1989       53            602948.43       589544.91      1192493.34
1980-1989       54            608302.28       592652.29      1200954.57
1980-1989       55            606696.97       587781.56      1194478.54
1980-1989       56            603318.13       581242.12      1184560.25
1980-1989       57            598022.42       571859.03      1169881.45
1980-1989       58            592940.90       563492.20      1156433.10
1980-1989       59            586446.32       552176.80      1138623.12
1980-1989       60            577571.16       536746.69      1114317.85
1980-1989       61            553339.40       509182.05      1062521.45
1980-1989       62            516476.26       469544.89       986021.15
1980-1989       63            478725.75       428641.84       907367.59
1980-1989       64            455427.18       400396.18       855823.36
1980-1989       65            433681.02       382791.85       816472.87
1980-1989       66            409846.43       359167.49       769013.92
1980-1989       67            384496.91       335211.01       719707.92
1980-1989       68            366033.47       317373.69       683407.16
1980-1989       69            349621.44       303108.11       652729.55
1980-1989       70            334374.32       289202.37       623576.69
1980-1989       71            325897.18       276714.04       602611.23
1980-1989       72            329032.10       276913.89       605945.99
1980-1989       73            327084.22       271564.19       598648.41
1980-1989       74            315428.00       258057.19       573485.19
1980-1989       75            291838.83       234643.09       526481.91
1980-1989       76            272349.14       214698.43       487047.57
1980-1989       77            252272.41       195130.22       447402.63
1980-1989       78            227605.91       172346.00       399951.92
1980-1989       79            204916.30       151523.79       356440.08
1980-1989       80            176833.77       127009.83       303843.60
1980-1989       81            152368.68       107649.10       260017.79
1980-1989       82            129568.29        90281.83       219850.12
1980-1989       83            108633.63        74501.30       183134.93
1980-1989       84             89983.15        60249.68       150232.83
1980-1989       85             73140.32        47730.43       120870.75
1980-1989       86             58378.56        37458.48        95837.04
1980-1989       87             45724.25        28937.53        74661.78
1980-1989       88             35630.91        22237.17        57868.08
1980-1989       89             27626.55        16715.33        44341.88
1980-1989       90             21175.56        12294.32        33469.88
1980-1989       91             16108.63         9036.42        25145.05
1980-1989       92             11935.76         6532.75        18468.52
1980-1989       93              8726.28         4675.95        13402.24
1980-1989       94              6447.82         3379.01         9826.82
1980-1989       95              4711.18         2446.05         7157.23
1980-1989       96              3438.01         1706.21         5144.22
1980-1989       97              2527.59         1248.08         3775.66
1980-1989       98              1850.03          915.43         2765.46
1980-1989       99              1352.43          666.52         2018.95
1980-1989      100               985.22          463.67         1448.89
1980-1989      101               654.70          304.02          958.72
1980-1989      102               433.38          198.68          632.06
1980-1989      103               284.70          128.23          412.93
1980-1989      104               187.08           81.80          268.88
1980-1989      105               116.36           49.71          166.07
1980-1989      106                70.52           28.62           99.13
1980-1989      107                41.05           15.12           56.17
1980-1989      108                22.02            7.00           29.03
1980-1989      109                10.43            2.78           13.21
1980-1989      110+                4.08            0.61            4.69
1990-1999        0            391127.84       413125.73       804253.56
1990-1999        1            404662.88       426944.38       831607.26
1990-1999        2            424670.36       447524.88       872195.23
1990-1999        3            443084.75       465817.41       908902.16
1990-1999        4            462846.82       486387.14       949233.96
1990-1999        5            479345.99       504460.96       983806.94
1990-1999        6            493936.80       520056.38      1013993.18
1990-1999        7            506169.38       532771.19      1038940.57
1990-1999        8            519043.92       546628.78      1065672.70
1990-1999        9            529586.49       558081.22      1087667.71
1990-1999       10            538973.85       568460.14      1107433.99
1990-1999       11            547090.55       577408.94      1124499.49
1990-1999       12            556420.47       587326.20      1143746.67
1990-1999       13            566648.61       598375.76      1165024.37
1990-1999       14            575987.33       608451.35      1184438.67
1990-1999       15            586498.32       618758.92      1205257.24
1990-1999       16            595125.76       626453.53      1221579.29
1990-1999       17            596764.08       626587.38      1223351.46
1990-1999       18            596311.04       624831.72      1221142.76
1990-1999       19            596306.23       623876.22      1220182.45
1990-1999       20            595519.57       622530.20      1218049.77
1990-1999       21            596230.25       622067.59      1218297.84
1990-1999       22            588463.39       613163.25      1201626.64
1990-1999       23            576870.91       600212.41      1177083.31
1990-1999       24            565756.72       587181.38      1152938.10
1990-1999       25            556790.39       576458.28      1133248.67
1990-1999       26            548555.83       567107.51      1115663.33
1990-1999       27            547561.14       564492.92      1112054.06
1990-1999       28            548893.06       563758.94      1112651.99
1990-1999       29            548553.99       561528.36      1110082.35
1990-1999       30            546465.24       557662.22      1104127.46
1990-1999       31            543475.02       553068.69      1096543.71
1990-1999       32            547051.84       554674.98      1101726.82
1990-1999       33            554710.44       560233.20      1114943.64
1990-1999       34            564035.84       567660.57      1131696.40
1990-1999       35            571236.42       572811.10      1144047.52
1990-1999       36            576552.62       576549.86      1153102.48
1990-1999       37            582111.35       580355.72      1162467.08
1990-1999       38            584310.12       580655.24      1164965.36
1990-1999       39            590813.01       585122.26      1175935.26
1990-1999       40            601160.22       593717.46      1194877.68
1990-1999       41            607841.94       598856.24      1206698.19
1990-1999       42            611479.80       601227.79      1212707.60
1990-1999       43            613928.50       602189.98      1216118.48
