Croatia, Exposure to risk (period 1x10), 	Last modified: 20 Apr 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2010-2016        9            139348.76       147197.27       286546.02
2010-2016       10            141239.33       149088.07       290327.40
2010-2016       11            143666.51       151291.39       294957.90
2010-2016       12            147000.13       154579.65       301579.78
2010-2016       13            152530.67       160253.89       312784.57
2010-2016       14            157183.12       165207.96       322391.08
2010-2016       15            161097.71       169013.83       330111.54
2010-2016       16            163854.99       171581.46       335436.45
2010-2016       17            166226.37       174074.73       340301.10
2010-2016       18            166992.12       174958.06       341950.18
2010-2016       19            168675.34       176950.11       345625.45
2010-2016       20            168763.27       176778.67       345541.94
2010-2016       21            170088.00       177922.93       348010.93
2010-2016       22            172373.48       180425.00       352798.48
2010-2016       23            175134.19       182961.20       358095.39
2010-2016       24            178310.74       185496.06       363806.80
2010-2016       25            183345.70       190206.05       373551.75
2010-2016       26            186531.12       193352.55       379883.67
2010-2016       27            190140.91       197058.11       387199.02
2010-2016       28            193141.13       200159.71       393300.84
2010-2016       29            195785.80       203007.01       398792.81
2010-2016       30            198730.44       206340.91       405071.35
2010-2016       31            200629.00       208629.44       409258.44
2010-2016       32            201043.74       209235.26       410279.00
2010-2016       33            200830.42       208511.62       409342.04
2010-2016       34            200679.95       207787.67       408467.63
2010-2016       35            200067.30       206798.88       406866.18
2010-2016       36            199003.37       205049.58       404052.95
2010-2016       37            197723.85       202960.59       400684.44
2010-2016       38            196691.25       201436.11       398127.36
2010-2016       39            194854.20       198953.53       393807.73
2010-2016       40            193695.19       197140.81       390836.00
2010-2016       41            193586.78       196375.49       389962.28
2010-2016       42            194782.41       196707.24       391489.65
2010-2016       43            197444.70       198346.27       395790.97
2010-2016       44            200473.52       200488.88       400962.40
2010-2016       45            202845.79       201889.12       404734.91
2010-2016       46            205770.05       203885.54       409655.59
2010-2016       47            209296.57       206536.28       415832.85
2010-2016       48            212767.69       209120.07       421887.76
2010-2016       49            215449.96       210895.82       426345.78
2010-2016       50            217516.78       212159.51       429676.29
2010-2016       51            218862.17       212905.29       431767.46
2010-2016       52            220113.56       213258.05       433371.60
2010-2016       53            222855.07       214965.71       437820.79
2010-2016       54            225044.74       216322.80       441367.53
2010-2016       55            226027.40       217639.01       443666.40
2010-2016       56            225277.84       217199.63       442477.46
2010-2016       57            224544.04       215789.16       440333.20
2010-2016       58            221303.35       211757.13       433060.48
2010-2016       59            218914.02       208294.88       427208.90
2010-2016       60            216710.54       204146.96       420857.50
2010-2016       61            212398.23       197268.59       409666.82
2010-2016       62            206958.01       188042.64       395000.66
2010-2016       63            201991.90       179202.08       381193.98
2010-2016       64            192225.88       166924.76       359150.64
2010-2016       65            182798.87       154868.18       337667.04
2010-2016       66            175126.53       144222.86       319349.38
2010-2016       67            168847.00       135856.17       304703.16
2010-2016       68            164359.67       129566.33       293926.00
2010-2016       69            160782.84       124320.33       285103.17
2010-2016       70            159058.84       120696.33       279755.17
2010-2016       71            160974.00       119414.66       280388.66
2010-2016       72            164542.00       119147.83       283689.83
2010-2016       73            165823.83       117418.50       283242.33
2010-2016       74            164151.50       113167.83       277319.33
2010-2016       75            161506.50       108123.67       269630.17
2010-2016       76            158134.17       102286.33       260420.50
2010-2016       77            153223.00        95340.17       248563.17
2010-2016       78            147178.33        88026.17       235204.50
2010-2016       79            139794.33        80351.33       220145.67
2010-2016       80            130581.83        72120.33       202702.16
2010-2016       81            119891.33        63572.33       183463.67
2010-2016       82            108203.01        55007.17       163210.17
2010-2016       83             96169.78        46519.67       142689.45
2010-2016       84             84351.16        38426.86       122778.03
2010-2016       85             72848.09        31268.86       104116.95
2010-2016       86             61647.24        24926.30        86573.54
2010-2016       87             51718.99        19529.02        71248.01
2010-2016       88             42792.78        15057.74        57850.52
2010-2016       89             34732.55        11399.79        46132.33
2010-2016       90             27237.95         8555.60        35793.55
2010-2016       91             20100.35         6164.22        26264.57
2010-2016       92             14112.33         4193.19        18305.52
2010-2016       93              9456.03         2739.16        12195.20
2010-2016       94              6194.67         1773.89         7968.56
2010-2016       95              4072.88         1173.26         5246.15
2010-2016       96              2692.75          783.44         3476.19
2010-2016       97              1793.01          539.59         2332.60
2010-2016       98              1217.69          360.54         1578.23
2010-2016       99               824.94          237.25         1062.18
2010-2016      100               568.87          154.26          723.13
2010-2016      101               344.60          100.76          445.36
2010-2016      102               179.38           55.11          234.49
2010-2016      103                94.46           30.33          124.79
2010-2016      104                47.64           12.97           60.61
2010-2016      105                21.03            5.50           26.53
2010-2016      106                 6.40            1.17            7.57
2010-2016      107                 2.17            0.00            2.17
2010-2016      108                 0.17            0.00            0.17
2010-2016      109                 0.00            0.00            0.00
2010-2016      110+                0.00            0.00            0.00
