Japan, Exposure to risk (period 1x10), 	Last modified: 12 Mar 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1950-1959       86            180010.10        82344.08       262354.18
1950-1959       87            135784.59        59329.24       195113.82
1950-1959       88            100829.28        41951.54       142780.82
1950-1959       89             73796.73        29202.72       102999.46
1950-1959       90             52806.92        19912.73        72719.65
1950-1959       91             36636.02        13192.93        49828.95
1950-1959       92             24630.52         8511.42        33141.94
1950-1959       93             16311.75         5323.33        21635.07
1950-1959       94             10380.08         3208.65        13588.73
1950-1959       95              6391.46         1896.73         8288.20
1950-1959       96              3897.72         1161.86         5059.58
1950-1959       97              2376.19          708.01         3084.20
1950-1959       98              1388.34          419.17         1807.51
1950-1959       99               776.67          236.50         1013.17
1950-1959      100               448.50          136.83          585.33
1950-1959      101               241.33           86.17          327.50
1950-1959      102               132.67           48.83          181.50
1950-1959      103                73.67           31.33          105.00
1950-1959      104                39.83           21.50           61.33
1950-1959      105                24.83           12.83           37.67
1950-1959      106                20.00            6.67           26.67
1950-1959      107                15.67            4.00           19.67
1950-1959      108                11.17            2.67           13.83
1950-1959      109                 5.50            0.83            6.33
1950-1959      110+               17.50            1.67           19.17
1960-1969        0           8097251.16      8537761.01     16635012.17
1960-1969        1           7911481.65      8295358.32     16206839.96
1960-1969        2           7769994.33      8126514.84     15896509.17
1960-1969        3           7707677.57      8045958.28     15753635.85
1960-1969        4           7730281.37      8062289.90     15792571.28
1960-1969        5           7738632.97      8067012.75     15805645.72
1960-1969        6           7786305.98      8111217.47     15897523.45
1960-1969        7           7902714.85      8224446.08     16127160.93
1960-1969        8           8091416.53      8413956.78     16505373.31
1960-1969        9           8373383.66      8702199.33     17075582.99
1960-1969       10           8722571.48      9059461.94     17782033.42
1960-1969       11           9129054.51      9473984.67     18603039.18
1960-1969       12           9575008.57      9926167.98     19501176.55
1960-1969       13           9863798.70     10208426.84     20072225.53
1960-1969       14           9818535.92     10129570.74     19948106.66
1960-1969       15           9817389.45     10080760.83     19898150.28
1960-1969       16           9925582.84     10136029.91     20061612.75
1960-1969       17           9945917.97     10098835.88     20044753.85
1960-1969       18           9952702.50     10045230.82     19997933.33
1960-1969       19           9820262.25      9850870.59     19671132.84
1960-1969       20           9542298.91      9516036.38     19058335.29
1960-1969       21           9136002.47      9063283.46     18199285.93
1960-1969       22           8789957.32      8680055.68     17470013.01
1960-1969       23           8592383.41      8459120.23     17051503.65
1960-1969       24           8730647.82      8588940.00     17319587.82
1960-1969       25           8744660.82      8611294.81     17355955.64
1960-1969       26           8619329.81      8507341.62     17126671.43
1960-1969       27           8525511.95      8440699.52     16966211.48
1960-1969       28           8363878.90      8309478.60     16673357.50
1960-1969       29           8257117.87      8231454.77     16488572.64
1960-1969       30           8179134.85      8178909.15     16358044.00
1960-1969       31           8165331.66      8186157.57     16351489.23
1960-1969       32           8051706.06      8087616.74     16139322.80
1960-1969       33           7948544.00      7982195.05     15930739.04
1960-1969       34           7802042.08      7809551.82     15611593.90
1960-1969       35           7668147.81      7624097.62     15292245.42
1960-1969       36           7502721.67      7371026.51     14873748.17
1960-1969       37           7306213.94      7047107.38     14353321.32
1960-1969       38           7121608.38      6716164.38     13837772.76
1960-1969       39           6915404.89      6366102.29     13281507.18
1960-1969       40           6738072.98      6060530.10     12798603.08
1960-1969       41           6494588.77      5716049.21     12210637.98
1960-1969       42           6286286.95      5417317.11     11703604.07
1960-1969       43           6076696.42      5133853.35     11210549.77
1960-1969       44           5882525.66      4889973.28     10772498.94
1960-1969       45           5709606.93      4697357.13     10406964.06
1960-1969       46           5565497.98      4572623.60     10138121.57
1960-1969       47           5428497.83      4493364.20      9921862.04
1960-1969       48           5299606.19      4439740.86      9739347.05
1960-1969       49           5166954.76      4389424.92      9556379.68
1960-1969       50           5031991.46      4332945.28      9364936.75
1960-1969       51           4948780.44      4310301.68      9259082.12
1960-1969       52           4839461.74      4264896.43      9104358.17
1960-1969       53           4706166.23      4200250.73      8906416.96
1960-1969       54           4529830.61      4088629.38      8618459.99
1960-1969       55           4372756.90      3985471.47      8358228.37
1960-1969       56           4220331.22      3883423.19      8103754.41
1960-1969       57           4084615.49      3792627.69      7877243.18
1960-1969       58           3943680.34      3691777.29      7635457.63
1960-1969       59           3803126.84      3581251.49      7384378.33
1960-1969       60           3654102.87      3453420.47      7107523.34
1960-1969       61           3499594.16      3312021.17      6811615.33
1960-1969       62           3351595.12      3166199.66      6517794.79
1960-1969       63           3205844.00      3012866.96      6218710.96
1960-1969       64           3089275.20      2881125.60      5970400.80
1960-1969       65           2961518.54      2737527.43      5699045.97
1960-1969       66           2819726.60      2577901.25      5397627.85
1960-1969       67           2664326.36      2404575.76      5068902.11
1960-1969       68           2501459.62      2223758.03      4725217.65
1960-1969       69           2339992.51      2043297.06      4383289.57
1960-1969       70           2196713.38      1878357.61      4075070.99
1960-1969       71           2064488.28      1725960.97      3790449.25
1960-1969       72           1928409.01      1573143.14      3501552.15
1960-1969       73           1787051.38      1417717.67      3204769.05
1960-1969       74           1643794.78      1264152.98      2907947.76
1960-1969       75           1508305.82      1119345.07      2627650.89
1960-1969       76           1380305.92       986172.96      2366478.88
1960-1969       77           1256262.35       861525.91      2117788.26
1960-1969       78           1136212.49       746561.96      1882774.45
1960-1969       79           1017522.72       640355.38      1657878.10
1960-1969       80            901182.36       541117.82      1442300.18
1960-1969       81            781922.34       446946.81      1228869.15
1960-1969       82            672145.21       365680.01      1037825.23
1960-1969       83            572154.50       296665.72       868820.23
1960-1969       84            479656.43       237265.34       716921.76
1960-1969       85            394494.60       186163.16       580657.76
1960-1969       86            317492.42       142643.09       460135.51
1960-1969       87            248799.70       106710.60       355510.30
1960-1969       88            189426.07        77732.78       267158.85
1960-1969       89            140284.54        55144.00       195428.53
1960-1969       90            101503.37        38089.16       139592.53
1960-1969       91             71934.05        25729.18        97663.23
1960-1969       92             49523.06        16990.71        66513.77
1960-1969       93             32717.97        10796.02        43513.99
1960-1969       94             21204.56         6738.88        27943.45
1960-1969       95             13510.13         4057.84        17567.97
1960-1969       96              8225.18         2342.96        10568.14
1960-1969       97              4785.61         1273.54         6059.15
1960-1969       98              2708.56          737.01         3445.56
1960-1969       99              1483.74          386.12         1869.86
1960-1969      100               777.67          200.39          978.06
1960-1969      101               398.99          104.44          503.43
1960-1969      102               203.92           62.14          266.05
1960-1969      103               109.45           28.82          138.26
1960-1969      104                50.13           10.33           60.46
1960-1969      105                28.81            4.17           32.98
1960-1969      106                15.31            1.50           16.81
1960-1969      107                 8.16            0.17            8.32
1960-1969      108                 5.17            0.00            5.17
1960-1969      109                 3.17            0.00            3.17
1960-1969      110+               10.33            0.00           10.33
1970-1979        0           9158436.94      9697480.71     18855917.65
1970-1979        1           9231482.58      9745083.44     18976566.02
1970-1979        2           9272030.74      9771797.31     19043828.05
1970-1979        3           9247387.26      9737691.95     18985079.20
1970-1979        4           9140655.58      9617691.96     18758347.54
1970-1979        5           9021653.60      9488074.85     18509728.45
1970-1979        6           8847441.67      9301025.49     18148467.16
