New Zealand, Deaths (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1948-1949       50               118.03          174.06          292.09
1948-1949       51               104.03          121.04          225.07
1948-1949       52               146.04          179.06          325.10
1948-1949       53               125.03          160.05          285.08
1948-1949       54               156.04          214.08          370.12
1948-1949       55               128.04          166.05          294.09
1948-1949       56               194.06          215.06          409.12
1948-1949       57               174.05          223.07          397.12
1948-1949       58               197.05          284.08          481.13
1948-1949       59               199.05          283.08          482.13
1948-1949       60               234.07          341.11          575.18
1948-1949       61               207.05          309.09          516.14
1948-1949       62               256.06          357.10          613.16
1948-1949       63               261.06          448.14          709.20
1948-1949       64               308.08          455.14          763.22
1948-1949       65               347.09          539.18          886.27
1948-1949       66               305.08          461.16          766.24
1948-1949       67               335.09          479.15          814.24
1948-1949       68               377.10          542.18          919.28
1948-1949       69               409.11          527.17          936.28
1948-1949       70               423.11          544.18          967.29
1948-1949       71               357.09          465.14          822.23
1948-1949       72               436.11          552.18          988.29
1948-1949       73               419.09          608.20         1027.29
1948-1949       74               408.10          587.19          995.29
1948-1949       75               415.11          488.15          903.26
1948-1949       76               431.11          520.17          951.28
1948-1949       77               427.11          400.12          827.23
1948-1949       78               439.11          479.15          918.26
1948-1949       79               382.09          439.14          821.23
1948-1949       80               375.10          392.12          767.22
1948-1949       81               347.09          327.11          674.20
1948-1949       82               363.10          331.10          694.20
1948-1949       83               328.08          309.11          637.19
1948-1949       84               300.07          267.10          567.17
1948-1949       85               262.06          216.07          478.13
1948-1949       86               220.05          236.07          456.12
1948-1949       87               184.05          160.05          344.10
1948-1949       88               172.04          153.05          325.09
1948-1949       89               149.03          107.04          256.07
1948-1949       90               123.02           74.02          197.04
1948-1949       91                85.01           55.01          140.02
1948-1949       92                76.01           66.02          142.03
1948-1949       93                60.01           57.02          117.03
1948-1949       94                40.02           24.00           64.02
1948-1949       95                30.01           23.01           53.02
1948-1949       96                24.01           17.00           41.01
1948-1949       97                17.01            9.00           26.01
1948-1949       98                12.00           12.01           24.01
1948-1949       99                 8.00            9.00           17.00
1948-1949      100                10.30            4.33           14.63
1948-1949      101                 3.95            3.32            7.27
1948-1949      102                 3.92            2.60            6.52
1948-1949      103                 3.13            1.07            4.20
1948-1949      104                 3.54            0.71            4.25
1948-1949      105                 1.10            0.00            1.10
1948-1949      106                 0.77            0.00            0.77
1948-1949      107                 0.30            0.00            0.30
1948-1949      108                 0.00            0.00            0.00
1948-1949      109                 0.00            0.00            0.00
1948-1949      110+                0.00            0.00            0.00
1950-1959        0              5907.20         7934.24        13841.44
1950-1959        1               708.02          786.03         1494.05
1950-1959        2               329.01          443.01          772.02
1950-1959        3               297.01          313.01          610.02
1950-1959        4               177.01          218.02          395.03
1950-1959        5               139.00          190.01          329.01
1950-1959        6               129.01          170.00          299.01
1950-1959        7                92.01          155.01          247.02
1950-1959        8                96.00          140.01          236.01
1950-1959        9                91.00          115.00          206.00
1950-1959       10                80.00          117.00          197.00
1950-1959       11                80.01          116.00          196.01
1950-1959       12                92.00          117.00          209.00
1950-1959       13                81.00          104.00          185.00
1950-1959       14                82.01          121.00          203.01
1950-1959       15                73.00          176.01          249.01
1950-1959       16                80.00          160.01          240.01
1950-1959       17               100.00          200.00          300.00
1950-1959       18               107.01          256.02          363.03
1950-1959       19                97.00          269.01          366.01
1950-1959       20               114.00          304.01          418.01
1950-1959       21                99.00          256.01          355.01
1950-1959       22               115.01          279.01          394.02
1950-1959       23               119.00          279.02          398.02
1950-1959       24               139.00          240.00          379.00
1950-1959       25               108.01          262.01          370.02
1950-1959       26               135.01          248.01          383.02
1950-1959       27               148.00          243.02          391.02
1950-1959       28               150.00          283.01          433.01
1950-1959       29               165.01          239.00          404.01
1950-1959       30               152.00          296.00          448.00
1950-1959       31               167.01          230.01          397.02
1950-1959       32               153.00          277.01          430.01
1950-1959       33               184.00          273.00          457.00
1950-1959       34               181.00          267.00          448.00
1950-1959       35               234.01          285.01          519.02
1950-1959       36               217.01          326.01          543.02
1950-1959       37               246.00          293.00          539.00
1950-1959       38               280.01          355.01          635.02
1950-1959       39               287.02          376.01          663.03
1950-1959       40               310.01          377.02          687.03
1950-1959       41               269.01          363.00          632.01
1950-1959       42               357.01          475.01          832.02
1950-1959       43               374.01          454.02          828.03
1950-1959       44               381.02          506.02          887.04
1950-1959       45               477.02          579.02         1056.04
1950-1959       46               446.02          602.02         1048.04
1950-1959       47               499.02          665.02         1164.04
1950-1959       48               530.02          739.03         1269.05
1950-1959       49               589.02          858.03         1447.05
1950-1959       50               604.03          839.01         1443.04
1950-1959       51               543.02          813.02         1356.04
1950-1959       52               682.03         1025.03         1707.06
1950-1959       53               725.03         1048.02         1773.05
1950-1959       54               753.03         1127.03         1880.06
1950-1959       55               694.02         1131.03         1825.05
1950-1959       56               860.03         1266.03         2126.06
1950-1959       57               842.04         1318.04         2160.08
1950-1959       58               997.04         1458.04         2455.08
1950-1959       59              1013.04         1539.05         2552.09
1950-1959       60              1102.04         1616.05         2718.09
1950-1959       61               997.03         1502.05         2499.08
1950-1959       62              1237.05         1893.06         3130.11
1950-1959       63              1388.05         1978.06         3366.11
1950-1959       64              1500.05         2138.06         3638.11
1950-1959       65              1635.06         2465.07         4100.13
1950-1959       66              1580.05         2287.08         3867.13
1950-1959       67              1723.07         2534.07         4257.14
1950-1959       68              1870.07         2601.08         4471.15
1950-1959       69              2077.08         2804.08         4881.16
1950-1959       70              2095.08         3001.09         5096.17
1950-1959       71              2107.07         2683.07         4790.14
1950-1959       72              2474.08         3191.10         5665.18
1950-1959       73              2557.10         3274.11         5831.21
1950-1959       74              2641.09         3389.10         6030.19
1950-1959       75              2767.08         3242.08         6009.16
1950-1959       76              2797.08         3342.09         6139.17
1950-1959       77              2536.07         2928.08         5464.15
1950-1959       78              2788.09         3082.08         5870.17
1950-1959       79              2593.08         2961.08         5554.16
1950-1959       80              2606.09         2704.08         5310.17
1950-1959       81              2198.07         2265.06         4463.13
1950-1959       82              2333.09         2263.06         4596.15
1950-1959       83              2147.08         2079.05         4226.13
1950-1959       84              2141.07         1986.04         4127.11
1950-1959       85              1839.06         1645.04         3484.10
1950-1959       86              1685.05         1474.03         3159.08
1950-1959       87              1450.04         1234.03         2684.07
1950-1959       88              1186.03          924.03         2110.06
1950-1959       89              1056.03          784.01         1840.04
1950-1959       90               841.04          581.01         1422.05
1950-1959       91               616.02          433.01         1049.03
1950-1959       92               531.01          389.01          920.02
1950-1959       93               407.01          281.02          688.03
1950-1959       94               299.01          190.00          489.01
1950-1959       95               231.01          144.00          375.01
1950-1959       96               180.00          111.00          291.00
1950-1959       97               106.01           85.00          191.01
1950-1959       98                93.00           37.00          130.00
1950-1959       99                61.00           34.00           95.00
1950-1959      100                41.00           20.00           61.00
1950-1959      101                20.00            8.00           28.00
1950-1959      102                 9.00            4.00           13.00
1950-1959      103                 7.00            3.00           10.00
1950-1959      104                 8.00            1.00            9.00
1950-1959      105                 5.00            5.00           10.00
1950-1959      106                 6.00            3.00            9.00
1950-1959      107                 0.00            2.00            2.00
1950-1959      108                 7.00            0.00            7.00
1950-1959      109                 1.00            1.00            2.00
1950-1959      110+                6.00            3.00            9.00
1960-1969        0              5094.00         7171.50        12265.50
1960-1969        1               503.00          673.00         1176.00
1960-1969        2               284.00          369.00          653.00
1960-1969        3               230.00          262.00          492.00
1960-1969        4               161.00          236.00          397.00
1960-1969        5               118.00          182.00          300.00
1960-1969        6               101.00          172.00          273.00
1960-1969        7               101.00          149.00          250.00
1960-1969        8                88.00          145.00          233.00
1960-1969        9                89.00          112.00          201.00
1960-1969       10                62.00          125.00          187.00
1960-1969       11                58.00          122.00          180.00
1960-1969       12                87.00          118.00          205.00
1960-1969       13                79.00          130.00          209.00
1960-1969       14                97.00          140.00          237.00
1960-1969       15               107.00          184.00          291.00
1960-1969       16                95.00          220.00          315.00
1960-1969       17               122.00          320.00          442.00
1960-1969       18               114.00          362.00          476.00
1960-1969       19               104.00          343.00          447.00
1960-1969       20               113.00          349.00          462.00
1960-1969       21               116.00          309.00          425.00
1960-1969       22               100.00          292.00          392.00
1960-1969       23                90.00          292.00          382.00
1960-1969       24                96.00          229.00          325.00
1960-1969       25                98.00          209.00          307.00
1960-1969       26               109.00          239.00          348.00
1960-1969       27               113.00          225.00          338.00
1960-1969       28               111.00          224.00          335.00
1960-1969       29               107.00          236.00          343.00
1960-1969       30               124.00          233.00          357.00
1960-1969       31               116.00          218.00          334.00
1960-1969       32               137.00          250.00          387.00
1960-1969       33               172.00          278.00          450.00
1960-1969       34               195.00          282.00          477.00
1960-1969       35               167.00          302.00          469.00
1960-1969       36               202.00          349.00          551.00
1960-1969       37               214.00          337.00          551.00
1960-1969       38               273.00          362.00          635.00
1960-1969       39               301.00          430.00          731.00
1960-1969       40               295.00          450.00          745.00
1960-1969       41               298.00          444.00          742.00
1960-1969       42               382.00          521.00          903.00
1960-1969       43               387.00          547.00          934.00
1960-1969       44               408.00          594.00         1002.00
1960-1969       45               479.00          666.00         1145.00
1960-1969       46               485.00          732.00         1217.00
1960-1969       47               517.00          839.00         1356.00
1960-1969       48               618.00          922.00         1540.00
1960-1969       49               643.00         1010.00         1653.00
1960-1969       50               655.00         1017.00         1672.00
1960-1969       51               656.00         1069.00         1725.00
1960-1969       52               762.00         1280.00         2042.00
1960-1969       53               802.00         1418.00         2220.00
1960-1969       54               916.00         1450.00         2366.00
1960-1969       55               896.00         1522.00         2418.00
1960-1969       56               997.00         1693.00         2690.00
1960-1969       57               980.00         1798.00         2778.00
1960-1969       58              1087.00         2000.00         3087.00
1960-1969       59              1128.00         2189.00         3317.00
1960-1969       60              1219.00         2191.00         3410.00
1960-1969       61              1197.00         2117.00         3314.00
1960-1969       62              1342.00         2458.00         3800.00
1960-1969       63              1419.00         2588.00         4007.00
1960-1969       64              1490.00         2630.00         4120.00
1960-1969       65              1805.00         2763.00         4568.00
1960-1969       66              1528.00         2573.00         4101.00
1960-1969       67              1760.00         2774.00         4534.00
1960-1969       68              2058.00         2893.00         4951.00
1960-1969       69              2033.00         2918.00         4951.00
1960-1969       70              2234.00         2950.00         5184.00
1960-1969       71              2068.00         2815.00         4883.00
1960-1969       72              2452.00         3107.00         5559.00
1960-1969       73              2676.00         3255.00         5931.00
1960-1969       74              2877.00         3333.00         6210.00
1960-1969       75              2995.00         3533.00         6528.00
1960-1969       76              3172.00         3601.00         6773.00
1960-1969       77              2994.00         3316.00         6310.00
1960-1969       78              3425.00         3477.00         6902.00
1960-1969       79              3402.00         3521.00         6923.00
1960-1969       80              3511.00         3333.00         6844.00
1960-1969       81              2968.00         2980.00         5948.00
1960-1969       82              3252.00         3044.00         6296.00
1960-1969       83              3256.00         2886.00         6142.00
1960-1969       84              3259.00         2739.00         5998.00
1960-1969       85              2910.00         2410.00         5320.00
1960-1969       86              2758.00         2179.00         4937.00
1960-1969       87              2286.00         1876.00         4162.00
1960-1969       88              1980.00         1508.00         3488.00
1960-1969       89              1795.00         1275.00         3070.00
1960-1969       90              1445.00          976.00         2421.00
1960-1969       91              1103.00          685.00         1788.00
1960-1969       92               969.00          622.00         1591.00
1960-1969       93               747.00          450.00         1197.00
1960-1969       94               526.00          352.00          878.00
1960-1969       95               414.00          241.00          655.00
1960-1969       96               302.00          162.00          464.00
1960-1969       97               222.00           89.00          311.00
1960-1969       98               145.00           88.00          233.00
1960-1969       99               100.00           41.00          141.00
1960-1969      100                54.00           23.00           77.00
1960-1969      101                32.00           15.00           47.00
1960-1969      102                13.00           12.00           25.00
1960-1969      103                14.00            4.00           18.00
1960-1969      104                 4.00            6.00           10.00
1960-1969      105                 5.00            1.00            6.00
1960-1969      106                 2.00            3.00            5.00
1960-1969      107                 3.00            1.00            4.00
1960-1969      108                 1.00            1.00            2.00
1960-1969      109                 0.00            0.00            0.00
1960-1969      110+                3.00            1.00            4.00
1970-1979        0              3648.50         5154.50         8803.00
1970-1979        1               386.00          450.00          836.00
1970-1979        2               208.00          279.00          487.00
1970-1979        3               162.00          236.00          398.00
1970-1979        4               147.00          185.00          332.00
1970-1979        5               110.00          161.00          271.00
1970-1979        6               109.00          153.00          262.00
1970-1979        7                94.00          135.00          229.00
1970-1979        8                83.00          132.00          215.00
1970-1979        9                86.00          121.00          207.00
1970-1979       10                74.00          101.00          175.00
1970-1979       11                98.00          103.00          201.00
1970-1979       12                67.00          136.00          203.00
1970-1979       13                92.00          187.00          279.00
1970-1979       14                99.00          185.00          284.00
1970-1979       15               132.00          252.50          384.50
1970-1979       16               180.00          384.00          564.00
1970-1979       17               195.00          515.00          710.00
1970-1979       18               191.00          623.00          814.00
1970-1979       19               165.00          565.00          730.00
1970-1979       20               171.00          524.50          695.50
1970-1979       21               138.00          528.50          666.50
1970-1979       22               145.00          427.50          572.50
1970-1979       23               140.00          369.50          509.50
1970-1979       24               125.00          354.00          479.00
1970-1979       25               141.00          346.00          487.00
1970-1979       26               141.00          320.00          461.00
1970-1979       27               120.00          308.00          428.00
1970-1979       28               162.00          283.00          445.00
1970-1979       29               166.00          293.50          459.50
1970-1979       30               171.00          280.00          451.00
1970-1979       31               152.00          269.50          421.50
1970-1979       32               154.00          299.00          453.00
1970-1979       33               169.00          283.00          452.00
1970-1979       34               183.00          280.00          463.00
1970-1979       35               178.00          297.00          475.00
1970-1979       36               204.00          334.00          538.00
1970-1979       37               225.00          348.00          573.00
1970-1979       38               280.00          367.00          647.00
1970-1979       39               257.00          388.00          645.00
1970-1979       40               315.00          433.00          748.00
1970-1979       41               301.00          461.00          762.00
1970-1979       42               358.00          506.50          864.50
1970-1979       43               415.00          570.00          985.00
1970-1979       44               408.00          646.00         1054.00
1970-1979       45               484.00          704.00         1188.00
1970-1979       46               519.00          802.00         1321.00
1970-1979       47               548.00          886.00         1434.00
1970-1979       48               614.00         1031.00         1645.00
1970-1979       49               673.00         1124.00         1797.00
1970-1979       50               749.00         1156.00         1905.00
1970-1979       51               688.00         1244.00         1932.00
1970-1979       52               848.00         1387.00         2235.00
1970-1979       53               821.00         1506.00         2327.00
1970-1979       54               968.00         1604.00         2572.00
1970-1979       55               952.00         1704.00         2656.00
1970-1979       56              1021.00         1892.00         2913.00
1970-1979       57              1103.00         1968.00         3071.00
1970-1979       58              1248.00         2134.00         3382.00
1970-1979       59              1263.00         2366.00         3629.00
1970-1979       60              1393.00         2571.50         3964.50
1970-1979       61              1431.50         2571.00         4002.50
1970-1979       62              1671.00         2788.00         4459.00
1970-1979       63              1725.00         3098.00         4823.00
1970-1979       64              1833.00         3347.00         5180.00
1970-1979       65              1960.00         3522.00         5482.00
1970-1979       66              1966.00         3418.50         5384.50
1970-1979       67              2085.00         3481.00         5566.00
1970-1979       68              2225.00         3707.50         5932.50
1970-1979       69              2335.00         3909.00         6244.00
1970-1979       70              2494.00         3781.50         6275.50
1970-1979       71              2502.00         3827.00         6329.00
1970-1979       72              2734.50         3987.00         6721.50
1970-1979       73              2971.00         4014.50         6985.50
1970-1979       74              3126.00         3921.00         7047.00
1970-1979       75              3088.00         3739.00         6827.00
1970-1979       76              3192.00         3667.00         6859.00
1970-1979       77              3148.00         3341.00         6489.00
1970-1979       78              3374.00         3373.00         6747.00
1970-1979       79              3410.00         3241.00         6651.00
1970-1979       80              3405.00         2933.00         6338.00
1970-1979       81              3238.00         2658.00         5896.00
1970-1979       82              3448.00         2769.00         6217.00
1970-1979       83              3494.00         2615.00         6109.00
1970-1979       84              3481.00         2525.00         6006.00
1970-1979       85              3151.50         2215.00         5366.50
1970-1979       86              3308.00         2083.00         5391.00
1970-1979       87              2816.00         1838.00         4654.00
1970-1979       88              2561.00         1613.00         4174.00
1970-1979       89              2411.00         1369.00         3780.00
1970-1979       90              2038.50         1155.00         3193.50
1970-1979       91              1707.00          859.50         2566.50
1970-1979       92              1379.00          767.00         2146.00
1970-1979       93              1171.00          535.00         1706.00
1970-1979       94               872.00          415.00         1287.00
1970-1979       95               699.00          321.00         1020.00
1970-1979       96               481.00          230.00          711.00
1970-1979       97               366.00          139.00          505.00
1970-1979       98               262.00          111.00          373.00
1970-1979       99               163.00           66.00          229.00
1970-1979      100               110.00           47.00          157.00
1970-1979      101                65.00           18.00           83.00
1970-1979      102                41.00           11.00           52.00
1970-1979      103                20.00           10.00           30.00
1970-1979      104                11.00            2.00           13.00
1970-1979      105                 7.00            1.00            8.00
1970-1979      106                 7.00            1.00            8.00
1970-1979      107                 5.00            0.00            5.00
1970-1979      108                 2.00            0.00            2.00
1970-1979      109                 0.00            0.00            0.00
1970-1979      110+                7.00            2.00            9.00
1980-1989        0              2574.00         3402.50         5976.50
1980-1989        1               189.00          285.00          474.00
1980-1989        2               157.00          187.00          344.00
1980-1989        3                91.00          146.00          237.00
1980-1989        4                78.00          114.00          192.00
1980-1989        5                75.00          105.00          180.00
1980-1989        6                81.00           94.00          175.00
1980-1989        7                50.00           79.00          129.00
1980-1989        8                60.00           80.00          140.00
1980-1989        9                51.00           88.00          139.00
1980-1989       10                51.00           76.00          127.00
1980-1989       11                60.00           87.00          147.00
1980-1989       12                59.00           92.00          151.00
1980-1989       13                76.00          116.00          192.00
1980-1989       14                94.00          167.00          261.00
1980-1989       15               151.00          255.50          406.50
1980-1989       16               161.00          312.00          473.00
1980-1989       17               190.00          466.50          656.50
1980-1989       18               172.00          574.00          746.00
1980-1989       19               168.00          589.50          757.50
1980-1989       20               185.50          583.00          768.50
1980-1989       21               205.00          578.50          783.50
1980-1989       22               178.00          488.50          666.50
1980-1989       23               180.00          491.50          671.50
1980-1989       24               156.00          452.00          608.00
1980-1989       25               146.00          436.00          582.00
1980-1989       26               156.00          386.00          542.00
1980-1989       27               176.00          417.00          593.00
1980-1989       28               147.00          349.00          496.00
1980-1989       29               158.00          336.50          494.50
1980-1989       30               181.00          376.00          557.00
1980-1989       31               170.00          352.00          522.00
1980-1989       32               175.00          323.00          498.00
1980-1989       33               212.00          329.00          541.00
1980-1989       34               211.00          364.00          575.00
1980-1989       35               239.00          327.00          566.00
1980-1989       36               224.00          345.00          569.00
1980-1989       37               210.00          376.00          586.00
1980-1989       38               252.00          414.50          666.50
1980-1989       39               259.50          377.50          637.00
1980-1989       40               289.50          425.00          714.50
1980-1989       41               272.00          453.00          725.00
1980-1989       42               313.00          475.50          788.50
1980-1989       43               373.00          536.00          909.00
1980-1989       44               378.00          541.00          919.00
1980-1989       45               421.00          557.00          978.00
1980-1989       46               426.00          644.00         1070.00
1980-1989       47               457.00          716.00         1173.00
1980-1989       48               534.00          741.00         1275.00
1980-1989       49               537.00          824.00         1361.00
1980-1989       50               586.00          934.00         1520.00
1980-1989       51               603.00          969.00         1572.00
1980-1989       52               695.00         1140.00         1835.00
1980-1989       53               764.00         1229.00         1993.00
1980-1989       54               825.00         1359.00         2184.00
1980-1989       55               848.00         1478.50         2326.50
1980-1989       56               956.00         1718.00         2674.00
1980-1989       57              1115.00         1858.00         2973.00
1980-1989       58              1125.00         2064.50         3189.50
1980-1989       59              1217.00         2181.00         3398.00
1980-1989       60              1356.00         2438.50         3794.50
1980-1989       61              1452.50         2439.00         3891.50
1980-1989       62              1562.00         2729.00         4291.00
1980-1989       63              1698.00         2878.00         4576.00
1980-1989       64              1728.00         3027.00         4755.00
1980-1989       65              1945.00         3181.50         5126.50
1980-1989       66              2095.00         3309.50         5404.50
1980-1989       67              2272.00         3557.00         5829.00
1980-1989       68              2409.00         3722.00         6131.00
1980-1989       69              2435.50         3807.00         6242.50
1980-1989       70              2666.00         3882.50         6548.50
1980-1989       71              2827.00         4132.00         6959.00
1980-1989       72              3150.50         4376.00         7526.50
1980-1989       73              3163.50         4473.50         7637.00
1980-1989       74              3395.00         4535.00         7930.00
1980-1989       75              3550.50         4611.00         8161.50
1980-1989       76              3667.50         4581.00         8248.50
1980-1989       77              3698.00         4444.00         8142.00
1980-1989       78              3757.00         4320.50         8077.50
1980-1989       79              3821.00         4053.50         7874.50
1980-1989       80              4061.00         4038.50         8099.50
1980-1989       81              3867.00         3673.00         7540.00
1980-1989       82              4016.00         3401.00         7417.00
1980-1989       83              3961.00         3004.50         6965.50
1980-1989       84              3857.00         2683.00         6540.00
1980-1989       85              3675.50         2505.00         6180.50
1980-1989       86              3419.00         2152.00         5571.00
1980-1989       87              3273.00         1983.50         5256.50
1980-1989       88              3096.00         1610.00         4706.00
1980-1989       89              2752.00         1261.00         4013.00
1980-1989       90              2562.50         1106.00         3668.50
1980-1989       91              2148.00          891.50         3039.50
1980-1989       92              1963.00          724.00         2687.00
1980-1989       93              1602.00          623.00         2225.00
1980-1989       94              1335.00          452.00         1787.00
1980-1989       95              1052.00          340.00         1392.00
1980-1989       96               813.00          241.00         1054.00
1980-1989       97               652.00          193.00          845.00
1980-1989       98               419.00          137.00          556.00
1980-1989       99               288.00           79.00          367.00
1980-1989      100               211.00           67.00          278.00
1980-1989      101               124.00           27.00          151.00
1980-1989      102                85.00           20.00          105.00
1980-1989      103                44.00           13.00           57.00
1980-1989      104                22.00            3.00           25.00
1980-1989      105                13.00            2.00           15.00
1980-1989      106                10.00            0.00           10.00
1980-1989      107                11.00            0.00           11.00
1980-1989      108                 2.00            0.00            2.00
1980-1989      109                 3.00            0.00            3.00
1980-1989      110+                1.00            0.00            1.00
1990-1999        0              1727.50         2303.50         4031.00
1990-1999        1               170.00          224.00          394.00
1990-1999        2                97.00          143.00          240.00
1990-1999        3                71.00          112.00          183.00
1990-1999        4                70.00           89.00          159.00
1990-1999        5                51.00           68.00          119.00
1990-1999        6                45.00           67.00          112.00
1990-1999        7                51.00           66.00          117.00
1990-1999        8                39.00           62.00          101.00
1990-1999        9                36.00           47.00           83.00
1990-1999       10                31.00           61.50           92.50
1990-1999       11                50.00           61.00          111.00
1990-1999       12                41.00           73.00          114.00
1990-1999       13                57.00           74.00          131.00
1990-1999       14                73.00          116.50          189.50
1990-1999       15               104.50          155.00          259.50
1990-1999       16               138.00          283.00          421.00
1990-1999       17               140.00          344.00          484.00
1990-1999       18               170.00          401.00          571.00
1990-1999       19               172.00          451.50          623.50
1990-1999       20               129.50          500.50          630.00
1990-1999       21               130.00          453.00          583.00
1990-1999       22               163.00          416.00          579.00
1990-1999       23               132.00          427.00          559.00
1990-1999       24               153.00          435.00          588.00
1990-1999       25               143.00          432.00          575.00
1990-1999       26               143.00          393.50          536.50
1990-1999       27               152.00          386.00          538.00
1990-1999       28               127.00          410.50          537.50
1990-1999       29               167.00          376.00          543.00
1990-1999       30               187.00          365.50          552.50
1990-1999       31               169.50          372.00          541.50
1990-1999       32               187.00          382.00          569.00
1990-1999       33               212.00          354.00          566.00
1990-1999       34               238.00          394.00          632.00
1990-1999       35               219.00          404.50          623.50
1990-1999       36               209.00          408.00          617.00
1990-1999       37               251.00          435.50          686.50
1990-1999       38               266.00          442.50          708.50
1990-1999       39               267.50          449.00          716.50
1990-1999       40               306.50          482.00          788.50
1990-1999       41               357.00          451.00          808.00
1990-1999       42               376.00          530.00          906.00
1990-1999       43               361.00          579.00          940.00
1990-1999       44               413.00          555.00          968.00
1990-1999       45               439.00          588.50         1027.50
1990-1999       46               497.00          657.00         1154.00
1990-1999       47               476.00          712.00         1188.00
1990-1999       48               537.00          774.00         1311.00
1990-1999       49               589.00          806.00         1395.00
1990-1999       50               643.00          833.00         1476.00
1990-1999       51               667.00          917.00         1584.00
1990-1999       52               703.00         1030.00         1733.00
1990-1999       53               738.00         1072.50         1810.50
1990-1999       54               815.00         1196.50         2011.50
1990-1999       55               779.00         1248.50         2027.50
1990-1999       56               876.50         1333.00         2209.50
1990-1999       57               938.00         1361.00         2299.00
1990-1999       58               971.00         1491.50         2462.50
1990-1999       59              1093.00         1677.00         2770.00
1990-1999       60              1149.00         1840.50         2989.50
1990-1999       61              1182.00         1876.00         3058.00
1990-1999       62              1315.00         2130.00         3445.00
1990-1999       63              1445.00         2334.00         3779.00
1990-1999       64              1532.00         2657.00         4189.00
1990-1999       65              1749.00         2795.50         4544.50
1990-1999       66              1799.00         3002.00         4801.00
1990-1999       67              1957.00         3206.50         5163.50
1990-1999       68              2046.00         3436.50         5482.50
1990-1999       69              2295.50         3684.00         5979.50
1990-1999       70              2518.00         3778.00         6296.00
1990-1999       71              2564.00         3910.50         6474.50
1990-1999       72              2815.50         3984.00         6799.50
1990-1999       73              2985.50         4154.00         7139.50
1990-1999       74              3191.00         4210.50         7401.50
1990-1999       75              3490.00         4336.00         7826.00
1990-1999       76              3408.50         4461.50         7870.00
1990-1999       77              3650.00         4371.00         8021.00
1990-1999       78              3895.00         4354.00         8249.00
1990-1999       79              4044.00         4501.50         8545.50
1990-1999       80              4303.00         4375.50         8678.50
1990-1999       81              4414.00         4160.50         8574.50
1990-1999       82              4644.00         4149.00         8793.00
1990-1999       83              4657.50         3965.50         8623.00
1990-1999       84              4700.50         3656.00         8356.50
1990-1999       85              4587.00         3411.00         7998.00
1990-1999       86              4388.00         3041.00         7429.00
1990-1999       87              4258.00         2766.50         7024.50
1990-1999       88              3968.00         2197.00         6165.00
1990-1999       89              3691.50         1965.50         5657.00
1990-1999       90              3515.00         1653.00         5168.00
1990-1999       91              2963.00         1376.00         4339.00
1990-1999       92              2540.00         1171.50         3711.50
1990-1999       93              2172.00          834.00         3006.00
1990-1999       94              1758.00          628.00         2386.00
1990-1999       95              1482.00          508.00         1990.00
1990-1999       96              1214.00          323.00         1537.00
1990-1999       97               826.00          232.00         1058.00
1990-1999       98               619.00          149.00          768.00
1990-1999       99               428.00          119.00          547.00
1990-1999      100               371.00           66.00          437.00
1990-1999      101               259.00           42.00          301.00
1990-1999      102               153.00           25.00          178.00
