Finland, Deaths (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1890-1899       47              1271.00         1638.00         2909.00
1890-1899       48              1274.00         1646.00         2920.00
1890-1899       49              1338.00         1735.00         3073.00
1890-1899       50              1424.00         1808.00         3232.00
1890-1899       51              1440.00         1818.00         3258.00
1890-1899       52              1482.00         1808.00         3290.00
1890-1899       53              1497.00         1893.00         3390.00
1890-1899       54              1592.00         1972.00         3564.00
1890-1899       55              1669.00         2019.00         3688.00
1890-1899       56              1695.00         2055.00         3750.00
1890-1899       57              1723.00         2081.00         3804.00
1890-1899       58              1776.00         2050.00         3826.00
1890-1899       59              1846.00         2032.00         3878.00
1890-1899       60              1971.00         2250.00         4221.00
1890-1899       61              2035.00         2194.00         4229.00
1890-1899       62              2227.00         2319.00         4546.00
1890-1899       63              2303.00         2312.00         4615.00
1890-1899       64              2492.00         2582.00         5074.00
1890-1899       65              2704.00         2542.00         5246.00
1890-1899       66              2855.00         2679.00         5534.00
1890-1899       67              2915.00         2695.00         5610.00
1890-1899       68              3041.00         2844.00         5885.00
1890-1899       69              3107.00         2800.00         5907.00
1890-1899       70              3382.00         3106.00         6488.00
1890-1899       71              3169.00         2924.00         6093.00
1890-1899       72              3252.00         2848.00         6100.00
1890-1899       73              3259.00         2880.00         6139.00
1890-1899       74              3158.00         2677.00         5835.00
1890-1899       75              3306.00         2631.00         5937.00
1890-1899       76              3029.00         2427.00         5456.00
1890-1899       77              2716.00         2178.00         4894.00
1890-1899       78              2661.00         2029.00         4690.00
1890-1899       79              2315.00         1769.00         4084.00
1890-1899       80              2286.00         1695.00         3981.00
1890-1899       81              1814.00         1343.00         3157.00
1890-1899       82              1579.00         1117.00         2696.00
1890-1899       83              1324.00          963.00         2287.00
1890-1899       84              1189.00          716.00         1905.00
1890-1899       85               995.00          619.00         1614.00
1890-1899       86               867.00          475.00         1342.00
1890-1899       87               686.00          355.00         1041.00
1890-1899       88               516.00          255.00          771.00
1890-1899       89               388.00          209.00          597.00
1890-1899       90               348.00          168.00          516.00
1890-1899       91               217.00          104.00          321.00
1890-1899       92               152.00           69.00          221.00
1890-1899       93               108.00           53.00          161.00
1890-1899       94                87.00           29.00          116.00
1890-1899       95                60.00           25.00           85.00
1890-1899       96                38.00           18.00           56.00
1890-1899       97                19.00            8.00           27.00
1890-1899       98                14.00            3.00           17.00
1890-1899       99                 7.00            2.00            9.00
1890-1899      100                10.00            2.00           12.00
1890-1899      101                 1.00            1.00            2.00
1890-1899      102                 0.00            0.00            0.00
1890-1899      103                 1.00            0.00            1.00
1890-1899      104                 0.00            0.00            0.00
1890-1899      105                 2.00            0.00            2.00
1890-1899      106                 0.00            0.00            0.00
1890-1899      107                 0.00            0.00            0.00
1890-1899      108                 0.00            0.00            0.00
1890-1899      109                 0.00            0.00            0.00
1890-1899      110+                0.00            0.00            0.00
1900-1909        0             50589.00        63493.00       114082.00
1900-1909        1             17142.00        19051.00        36193.00
1900-1909        2              8881.00         9635.00        18516.00
1900-1909        3              6680.00         7002.00        13682.00
1900-1909        4              4748.00         4802.00         9550.00
1900-1909        5              3953.00         3998.00         7951.00
1900-1909        6              3065.00         3100.00         6165.00
1900-1909        7              2579.00         2644.00         5223.00
1900-1909        8              2285.00         2181.00         4466.00
1900-1909        9              1911.00         1842.00         3753.00
1900-1909       10              1772.00         1599.00         3371.00
1900-1909       11              1599.00         1373.00         2972.00
1900-1909       12              1525.00         1271.00         2796.00
1900-1909       13              1606.00         1207.00         2813.00
1900-1909       14              1574.00         1099.00         2673.00
1900-1909       15              1669.00         1211.00         2880.00
1900-1909       16              1778.00         1356.00         3134.00
1900-1909       17              1693.00         1528.00         3221.00
1900-1909       18              1618.00         1676.00         3294.00
1900-1909       19              1532.00         1780.00         3312.00
1900-1909       20              1614.00         1914.00         3528.00
1900-1909       21              1581.00         1890.00         3471.00
1900-1909       22              1672.00         1933.00         3605.00
1900-1909       23              1551.00         1841.00         3392.00
1900-1909       24              1525.00         1745.00         3270.00
1900-1909       25              1622.00         1722.00         3344.00
1900-1909       26              1552.00         1641.00         3193.00
1900-1909       27              1576.00         1606.00         3182.00
1900-1909       28              1598.00         1594.00         3192.00
1900-1909       29              1553.00         1473.00         3026.00
1900-1909       30              1616.00         1567.00         3183.00
1900-1909       31              1440.00         1487.00         2927.00
1900-1909       32              1359.00         1417.00         2776.00
1900-1909       33              1441.00         1354.00         2795.00
1900-1909       34              1263.00         1333.00         2596.00
1900-1909       35              1328.00         1363.00         2691.00
1900-1909       36              1363.00         1321.00         2684.00
1900-1909       37              1390.00         1410.00         2800.00
1900-1909       38              1316.00         1249.00         2565.00
1900-1909       39              1385.00         1392.00         2777.00
1900-1909       40              1331.00         1449.00         2780.00
1900-1909       41              1336.00         1483.00         2819.00
1900-1909       42              1336.00         1543.00         2879.00
1900-1909       43              1249.00         1499.00         2748.00
1900-1909       44              1283.00         1596.00         2879.00
1900-1909       45              1321.00         1704.00         3025.00
1900-1909       46              1293.00         1673.00         2966.00
1900-1909       47              1296.00         1657.00         2953.00
1900-1909       48              1308.00         1699.00         3007.00
1900-1909       49              1251.00         1751.00         3002.00
1900-1909       50              1433.00         1930.00         3363.00
1900-1909       51              1495.00         1949.00         3444.00
1900-1909       52              1511.00         2089.00         3600.00
1900-1909       53              1567.00         2014.00         3581.00
1900-1909       54              1585.00         2069.00         3654.00
1900-1909       55              1768.00         2296.00         4064.00
1900-1909       56              1901.00         2294.00         4195.00
1900-1909       57              1816.00         2427.00         4243.00
1900-1909       58              1972.00         2370.00         4342.00
1900-1909       59              2085.00         2508.00         4593.00
1900-1909       60              2256.00         2730.00         4986.00
1900-1909       61              2378.00         2702.00         5080.00
1900-1909       62              2425.00         2890.00         5315.00
1900-1909       63              2528.00         2876.00         5404.00
1900-1909       64              2662.00         2883.00         5545.00
1900-1909       65              2811.00         2974.00         5785.00
1900-1909       66              2872.00         3043.00         5915.00
1900-1909       67              2888.00         2985.00         5873.00
1900-1909       68              3011.00         3063.00         6074.00
1900-1909       69              3077.00         2984.00         6061.00
1900-1909       70              3501.00         3148.00         6649.00
1900-1909       71              3239.00         2943.00         6182.00
1900-1909       72              3458.00         3078.00         6536.00
1900-1909       73              3491.00         3069.00         6560.00
1900-1909       74              3391.00         2929.00         6320.00
1900-1909       75              3482.00         3028.00         6510.00
1900-1909       76              3351.00         2939.00         6290.00
1900-1909       77              3388.00         2726.00         6114.00
1900-1909       78              3297.00         2521.00         5818.00
1900-1909       79              3135.00         2328.00         5463.00
1900-1909       80              2920.00         2238.00         5158.00
1900-1909       81              2596.00         1969.00         4565.00
1900-1909       82              2322.00         1647.00         3969.00
1900-1909       83              2134.00         1412.00         3546.00
1900-1909       84              1747.00         1141.00         2888.00
1900-1909       85              1603.00          983.00         2586.00
1900-1909       86              1215.00          757.00         1972.00
1900-1909       87               945.00          582.00         1527.00
1900-1909       88               784.00          412.00         1196.00
1900-1909       89               565.00          337.00          902.00
1900-1909       90               485.00          233.00          718.00
1900-1909       91               296.00          126.00          422.00
1900-1909       92               197.00          101.00          298.00
1900-1909       93               126.00           47.00          173.00
1900-1909       94                92.00           28.00          120.00
1900-1909       95                75.00           20.00           95.00
1900-1909       96                28.00           11.00           39.00
1900-1909       97                17.00            6.00           23.00
1900-1909       98                12.00            5.00           17.00
1900-1909       99                12.00            0.00           12.00
1900-1909      100                 5.00            3.00            8.00
1900-1909      101                 1.00            0.00            1.00
1900-1909      102                 0.00            0.00            0.00
1900-1909      103                 0.00            0.00            0.00
1900-1909      104                 0.00            0.00            0.00
1900-1909      105                 0.00            0.00            0.00
1900-1909      106                 0.00            0.00            0.00
1900-1909      107                 0.00            0.00            0.00
1900-1909      108                 0.00            0.00            0.00
1900-1909      109                 0.00            0.00            0.00
1900-1909      110+                0.00            0.00            0.00
1910-1919        0             42267.00        53357.00        95624.00
1910-1919        1             14429.00        15872.00        30301.00
1910-1919        2              7674.00         8284.00        15958.00
1910-1919        3              5845.00         6056.00        11901.00
1910-1919        4              4181.00         4189.00         8370.00
1910-1919        5              3490.00         3482.00         6972.00
1910-1919        6              2800.00         2772.00         5572.00
1910-1919        7              2263.00         2295.00         4558.00
1910-1919        8              1996.00         1981.00         3977.00
1910-1919        9              1808.00         1704.00         3512.00
1910-1919       10              1752.00         1694.00         3446.00
1910-1919       11              1620.00         1496.00         3116.00
1910-1919       12              1652.00         1376.00         3028.00
1910-1919       13              1654.00         1252.00         2906.00
1910-1919       14              1748.00         1289.00         3037.00
1910-1919       15              1915.00         1560.00         3475.00
1910-1919       16              2020.00         2018.00         4038.00
1910-1919       17              2024.00         2605.00         4629.00
1910-1919       18              2029.00         3316.00         5345.00
1910-1919       19              1844.00         3506.00         5350.00
1910-1919       20              1931.00         3867.00         5798.00
1910-1919       21              1972.00         3950.00         5922.00
1910-1919       22              2019.00         3887.00         5906.00
1910-1919       23              1892.00         3567.00         5459.00
1910-1919       24              1871.00         3212.00         5083.00
1910-1919       25              1932.00         3084.00         5016.00
1910-1919       26              1978.00         3109.00         5087.00
1910-1919       27              1878.00         2986.00         4864.00
1910-1919       28              1934.00         2791.00         4725.00
1910-1919       29              1836.00         2601.00         4437.00
1910-1919       30              1784.00         2642.00         4426.00
1910-1919       31              1774.00         2552.00         4326.00
1910-1919       32              1813.00         2433.00         4246.00
1910-1919       33              1722.00         2318.00         4040.00
1910-1919       34              1699.00         2327.00         4026.00
1910-1919       35              1614.00         2291.00         3905.00
1910-1919       36              1732.00         2199.00         3931.00
1910-1919       37              1679.00         2298.00         3977.00
1910-1919       38              1649.00         2242.00         3891.00
1910-1919       39              1649.00         2210.00         3859.00
1910-1919       40              1673.00         2413.00         4086.00
1910-1919       41              1600.00         2220.00         3820.00
1910-1919       42              1448.00         2221.00         3669.00
1910-1919       43              1425.00         2177.00         3602.00
1910-1919       44              1374.00         2139.00         3513.00
1910-1919       45              1441.00         2169.00         3610.00
1910-1919       46              1377.00         2294.00         3671.00
1910-1919       47              1408.00         2258.00         3666.00
1910-1919       48              1468.00         2396.00         3864.00
1910-1919       49              1387.00         2183.00         3570.00
1910-1919       50              1438.00         2237.00         3675.00
1910-1919       51              1533.00         2315.00         3848.00
1910-1919       52              1610.00         2456.00         4066.00
1910-1919       53              1607.00         2552.00         4159.00
1910-1919       54              1727.00         2721.00         4448.00
1910-1919       55              1874.00         2843.00         4717.00
1910-1919       56              1924.00         2946.00         4870.00
1910-1919       57              1937.00         2976.00         4913.00
1910-1919       58              2143.00         3095.00         5238.00
1910-1919       59              2131.00         3085.00         5216.00
1910-1919       60              2484.00         3281.00         5765.00
1910-1919       61              2497.00         3240.00         5737.00
1910-1919       62              2576.00         3329.00         5905.00
1910-1919       63              2702.00         3496.00         6198.00
1910-1919       64              3072.00         3518.00         6590.00
1910-1919       65              3265.00         3613.00         6878.00
1910-1919       66              3247.00         3688.00         6935.00
1910-1919       67              3552.00         3634.00         7186.00
1910-1919       68              3720.00         3882.00         7602.00
1910-1919       69              3809.00         3780.00         7589.00
1910-1919       70              4208.00         4206.00         8414.00
1910-1919       71              4088.00         3866.00         7954.00
1910-1919       72              4173.00         3715.00         7888.00
1910-1919       73              4238.00         3853.00         8091.00
1910-1919       74              4069.00         3656.00         7725.00
1910-1919       75              4348.00         3721.00         8069.00
1910-1919       76              4211.00         3445.00         7656.00
1910-1919       77              3862.00         3273.00         7135.00
1910-1919       78              3575.00         2941.00         6516.00
1910-1919       79              3511.00         2757.00         6268.00
1910-1919       80              3401.00         2555.00         5956.00
1910-1919       81              3036.00         2261.00         5297.00
1910-1919       82              2810.00         2007.00         4817.00
1910-1919       83              2557.00         1715.00         4272.00
1910-1919       84              2131.00         1525.00         3656.00
1910-1919       85              1936.00         1187.00         3123.00
1910-1919       86              1664.00          979.00         2643.00
1910-1919       87              1294.00          845.00         2139.00
1910-1919       88              1100.00          669.00         1769.00
1910-1919       89               894.00          440.00         1334.00
1910-1919       90               694.00          368.00         1062.00
1910-1919       91               473.00          234.00          707.00
1910-1919       92               367.00          187.00          554.00
1910-1919       93               233.00          109.00          342.00
1910-1919       94               161.00           56.00          217.00
1910-1919       95                80.00           35.00          115.00
1910-1919       96                48.00           14.00           62.00
1910-1919       97                36.00           14.00           50.00
1910-1919       98                23.00           12.00           35.00
1910-1919       99                14.00            5.00           19.00
1910-1919      100                 8.00            2.00           10.00
1910-1919      101                 4.00            0.00            4.00
1910-1919      102                 1.00            0.00            1.00
1910-1919      103                 0.00            0.00            0.00
1910-1919      104                 0.00            0.00            0.00
1910-1919      105                 0.00            0.00            0.00
1910-1919      106                 0.00            0.00            0.00
1910-1919      107                 0.00            0.00            0.00
1910-1919      108                 0.00            0.00            0.00
1910-1919      109                 0.00            0.00            0.00
1910-1919      110+                0.00            0.00            0.00
1920-1929        0             32656.00        41693.00        74349.00
1920-1929        1              8694.00         9795.00        18489.00
1920-1929        2              4056.00         4359.00         8415.00
1920-1929        3              2782.00         2919.00         5701.00
1920-1929        4              1774.00         1962.00         3736.00
1920-1929        5              1637.00         1754.00         3391.00
1920-1929        6              1295.00         1456.00         2751.00
1920-1929        7              1231.00         1300.00         2531.00
1920-1929        8              1083.00         1231.00         2314.00
1920-1929        9              1020.00         1098.00         2118.00
1920-1929       10              1069.00         1175.00         2244.00
1920-1929       11              1156.00         1108.00         2264.00
1920-1929       12              1264.00         1087.00         2351.00
1920-1929       13              1395.00         1168.00         2563.00
1920-1929       14              1506.00         1170.00         2676.00
1920-1929       15              1733.00         1340.00         3073.00
1920-1929       16              1897.00         1568.00         3465.00
1920-1929       17              1928.00         1993.00         3921.00
1920-1929       18              1946.00         2351.00         4297.00
1920-1929       19              1955.00         2493.00         4448.00
1920-1929       20              2131.00         3618.00         5749.00
1920-1929       21              1977.00         2988.00         4965.00
1920-1929       22              2021.00         2680.00         4701.00
1920-1929       23              1921.00         2585.00         4506.00
1920-1929       24              2006.00         2385.00         4391.00
1920-1929       25              1879.00         2377.00         4256.00
1920-1929       26              1843.00         2130.00         3973.00
1920-1929       27              1798.00         2078.00         3876.00
1920-1929       28              1841.00         1894.00         3735.00
1920-1929       29              1776.00         1766.00         3542.00
1920-1929       30              1778.00         1800.00         3578.00
1920-1929       31              1618.00         1843.00         3461.00
1920-1929       32              1619.00         1758.00         3377.00
1920-1929       33              1599.00         1722.00         3321.00
1920-1929       34              1526.00         1603.00         3129.00
1920-1929       35              1555.00         1736.00         3291.00
1920-1929       36              1549.00         1734.00         3283.00
1920-1929       37              1545.00         1776.00         3321.00
1920-1929       38              1603.00         1826.00         3429.00
1920-1929       39              1486.00         1750.00         3236.00
1920-1929       40              1607.00         1956.00         3563.00
1920-1929       41              1568.00         1750.00         3318.00
1920-1929       42              1492.00         1909.00         3401.00
1920-1929       43              1598.00         1979.00         3577.00
1920-1929       44              1540.00         1969.00         3509.00
1920-1929       45              1500.00         2171.00         3671.00
1920-1929       46              1528.00         2206.00         3734.00
1920-1929       47              1539.00         2139.00         3678.00
1920-1929       48              1568.00         2319.00         3887.00
1920-1929       49              1605.00         2414.00         4019.00
1920-1929       50              1690.00         2598.00         4288.00
1920-1929       51              1712.00         2543.00         4255.00
1920-1929       52              1674.00         2600.00         4274.00
1920-1929       53              1762.00         2575.00         4337.00
1920-1929       54              1676.00         2607.00         4283.00
1920-1929       55              1862.00         2819.00         4681.00
1920-1929       56              1826.00         2746.00         4572.00
1920-1929       57              1926.00         2880.00         4806.00
1920-1929       58              2026.00         2925.00         4951.00
1920-1929       59              2081.00         3049.00         5130.00
1920-1929       60              2282.00         3277.00         5559.00
1920-1929       61              2441.00         3287.00         5728.00
1920-1929       62              2633.00         3278.00         5911.00
1920-1929       63              2684.00         3561.00         6245.00
1920-1929       64              2924.00         3583.00         6507.00
1920-1929       65              3218.00         3790.00         7008.00
1920-1929       66              3245.00         3788.00         7033.00
1920-1929       67              3361.00         3836.00         7197.00
1920-1929       68              3592.00         3878.00         7470.00
1920-1929       69              3724.00         3919.00         7643.00
1920-1929       70              4223.00         4032.00         8255.00
1920-1929       71              4016.00         3793.00         7809.00
