Germany, Deaths (period 1x10), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1990-1999       48             12306.00        24198.02        36504.02
1990-1999       49             13210.00        26904.05        40114.05
1990-1999       50             14701.02        30738.06        45439.08
1990-1999       51             16364.02        33560.06        49924.08
1990-1999       52             17836.02        37624.06        55460.08
1990-1999       53             19479.02        41527.06        61006.08
1990-1999       54             21877.02        46584.06        68461.08
1990-1999       55             23888.02        51375.06        75263.08
1990-1999       56             25338.02        55522.06        80860.08
1990-1999       57             27442.02        59813.06        87255.08
1990-1999       58             29011.02        62992.08        92003.10
1990-1999       59             31056.02        67486.10        98542.12
1990-1999       60             33183.02        71172.09       104355.11
1990-1999       61             35512.02        74820.09       110332.11
1990-1999       62             37975.02        78796.10       116771.12
1990-1999       63             41011.02        82377.10       123388.12
1990-1999       64             44580.04        85239.10       129819.14
1990-1999       65             48424.04        87528.10       135952.14
1990-1999       66             53182.04        90137.11       143319.15
1990-1999       67             59252.04        94440.10       153692.14
1990-1999       68             66626.05        98562.10       165188.15
1990-1999       69             74834.06       101856.13       176690.19
1990-1999       70             83018.06       104494.11       187512.17
1990-1999       71             87526.04       103255.11       190781.15
1990-1999       72             92063.04       100138.11       192201.15
1990-1999       73             96040.04        97885.12       193925.16
1990-1999       74            101436.05        97035.12       198471.17
1990-1999       75            110245.08       100287.12       210532.20
1990-1999       76            121017.10       104000.13       225017.23
1990-1999       77            132415.11       108052.15       240467.26
1990-1999       78            143851.12       110329.15       254180.27
1990-1999       79            152717.12       111859.17       264576.29
1990-1999       80            163685.13       113152.17       276837.30
1990-1999       81            182289.14       118227.18       300516.32
1990-1999       82            199489.14       121539.16       321028.30
1990-1999       83            214386.14       123245.16       337631.30
1990-1999       84            223915.14       120936.15       344851.29
1990-1999       85            224511.13       114551.14       339062.27
1990-1999       86            217742.12       104295.13       322037.25
1990-1999       87            206933.12        92801.10       299734.22
1990-1999       88            192624.12        80522.10       273146.22
1990-1999       89            173334.10        68716.09       242050.19
1990-1999       90            153146.08        56948.05       210094.13
1990-1999       91            130217.08        44909.04       175126.12
1990-1999       92            107264.06        34775.04       142039.10
1990-1999       93             85836.04        26007.03       111843.07
1990-1999       94             66916.04        18992.00        85908.04
1990-1999       95             50433.02        12994.00        63427.02
1990-1999       96             36864.02         8846.00        45710.02
1990-1999       97             25377.02         5842.00        31219.02
1990-1999       98             16966.00         3570.00        20536.00
1990-1999       99             11460.00         2502.00        13962.00
1990-1999      100              7512.00         1694.00         9206.00
1990-1999      101              4362.00          805.00         5167.00
1990-1999      102              2473.00          460.00         2933.00
1990-1999      103              1381.00          221.00         1602.00
1990-1999      104               720.00          129.00          849.00
1990-1999      105               373.00           71.00          444.00
1990-1999      106               205.00           23.00          228.00
1990-1999      107               101.00           16.00          117.00
1990-1999      108                81.00           17.00           98.00
1990-1999      109                43.00           12.00           55.00
1990-1999      110+               17.00            4.00           21.00
2000-2009        0             12209.92        15940.38        28150.30
2000-2009        1              1146.05         1441.14         2587.19
2000-2009        2               678.02          799.04         1477.06
2000-2009        3               551.02          704.04         1255.06
2000-2009        4               451.02          555.02         1006.04
2000-2009        5               393.01          496.02          889.03
2000-2009        6               361.02          466.03          827.05
2000-2009        7               331.02          436.01          767.03
2000-2009        8               318.00          451.01          769.01
2000-2009        9               280.00          435.01          715.01
2000-2009       10               340.01          392.02          732.03
2000-2009       11               385.01          524.01          909.02
2000-2009       12               356.01          575.01          931.02
2000-2009       13               456.01          596.02         1052.03
2000-2009       14               565.02          794.04         1359.06
2000-2009       15               716.02         1015.05         1731.07
2000-2009       16               811.02         1668.16         2479.18
2000-2009       17               937.02         2084.18         3021.20
2000-2009       18              1238.06         3390.22         4628.28
2000-2009       19              1258.07         3444.22         4702.29
2000-2009       20              1281.06         3563.24         4844.30
2000-2009       21              1130.05         3457.26         4587.31
2000-2009       22              1199.05         3377.23         4576.28
2000-2009       23              1224.06         3303.23         4527.29
2000-2009       24              1176.07         3312.25         4488.32
2000-2009       25              1145.07         3307.25         4452.32
2000-2009       26              1256.12         3353.27         4609.39
2000-2009       27              1337.11         3359.28         4696.39
2000-2009       28              1330.11         3433.26         4763.37
2000-2009       29              1452.11         3552.26         5004.37
2000-2009       30              1552.14         3760.27         5312.41
2000-2009       31              1792.14         4219.32         6011.46
2000-2009       32              1962.16         4562.34         6524.50
2000-2009       33              2232.15         4956.35         7188.50
2000-2009       34              2620.18         5644.41         8264.59
2000-2009       35              3057.19         6402.47         9459.66
2000-2009       36              3505.21         7116.50        10621.71
2000-2009       37              3995.26         7945.56        11940.82
2000-2009       38              4504.33         9155.66        13659.99
2000-2009       39              5247.37        10251.75        15499.12
2000-2009       40              5692.38        11679.89        17372.27
2000-2009       41              6453.47        12697.02        19150.49
2000-2009       42              7283.52        14145.13        21428.65
2000-2009       43              8079.57        15820.29        23899.86
2000-2009       44              8568.62        17145.40        25714.02
2000-2009       45              9723.71        18782.56        28506.27
2000-2009       46             10616.78        20446.70        31063.48
2000-2009       47             11439.86        22121.90        33561.76
2000-2009       48             12156.91        23831.04        35987.95
2000-2009       49             13376.00        25570.16        38946.16
2000-2009       50             14244.06        27230.31        41474.37
2000-2009       51             15011.10        29215.52        44226.62
2000-2009       52             16133.23        31238.70        47371.93
2000-2009       53             16846.33        32750.86        49597.19
2000-2009       54             17382.38        34535.13        51917.51
2000-2009       55             18389.49        36147.32        54536.81
2000-2009       56             19579.56        38248.45        57828.01
2000-2009       57             21045.66        40781.58        61827.24
2000-2009       58             22749.82        44923.82        67673.64
2000-2009       59             24136.86        49134.18        73271.04
2000-2009       60             27034.03        54151.43        81185.46
2000-2009       61             29554.08        59250.77        88804.85
2000-2009       62             32443.27        65229.26        97672.53
2000-2009       63             35387.41        71039.57       106426.98
2000-2009       64             39075.76        77888.40       116964.16
2000-2009       65             43402.16        86117.19       129519.35
2000-2009       66             46994.39        91010.65       138005.04
2000-2009       67             50519.85        95618.36       146138.21
2000-2009       68             54078.24       100224.18       154302.42
2000-2009       69             58225.63       103331.55       161557.18
2000-2009       70             62076.75       107467.63       169544.38
2000-2009       71             66792.97       111259.78       178052.75
2000-2009       72             72854.46       114767.16       187621.62
2000-2009       73             78927.87       116926.54       195854.41
2000-2009       74             85584.23       119888.08       205472.31
2000-2009       75             94536.60       120253.99       214790.59
2000-2009       76            104729.21       121204.07       225933.28
2000-2009       77            115860.11       124497.62       240357.73
2000-2009       78            130018.29       127013.99       257032.28
2000-2009       79            144729.33       126570.94       271300.27
2000-2009       80            160314.47       126464.13       286778.60
2000-2009       81            166433.57       119907.98       286341.55
2000-2009       82            169297.75       111577.64       280875.39
2000-2009       83            172375.89       103403.20       275779.09
2000-2009       84            172664.09        95555.07       268219.16
2000-2009       85            179036.96        90943.96       269980.92
2000-2009       86            183011.73        87163.31       270175.04
2000-2009       87            185305.05        81445.74       266750.79
2000-2009       88            180306.65        73785.04       254091.69
2000-2009       89            170932.74        64797.27       235730.01
2000-2009       90            158707.16        55964.87       214672.03
2000-2009       91            152740.41        50641.33       203381.74
2000-2009       92            142528.15        43528.82       186056.97
2000-2009       93            127593.53        36176.23       163769.76
2000-2009       94            109666.08        28963.82       138629.90
2000-2009       95             87967.60        22135.22       110102.82
2000-2009       96             66991.94        15580.57        82572.51
2000-2009       97             49432.40        10466.02        59898.42
2000-2009       98             34673.04         6908.67        41581.71
2000-2009       99             23363.08         4332.42        27695.50
2000-2009      100             15325.39         2621.28        17946.67
2000-2009      101              9504.85         1502.18        11007.03
2000-2009      102              5759.53          796.06         6555.59
2000-2009      103              3220.28          437.02         3657.30
2000-2009      104              1779.17          205.00         1984.17
2000-2009      105               973.06          100.00         1073.06
2000-2009      106               508.02           46.00          554.02
2000-2009      107               223.02           30.00          253.02
2000-2009      108               100.72           11.20          111.92
2000-2009      109                48.82            2.79           51.61
2000-2009      110+               33.45            4.00           37.45
2010-2015        0              6194.58         7681.14        13875.72
2010-2015        1               502.11          600.14         1102.25
2010-2015        2               265.04          346.09          611.13
2010-2015        3               226.04          283.08          509.12
2010-2015        4               204.03          247.08          451.11
2010-2015        5               182.02          220.05          402.07
2010-2015        6               141.00          206.03          347.03
2010-2015        7               141.01          180.02          321.03
2010-2015        8               152.03          178.02          330.05
2010-2015        9               134.00          194.04          328.04
2010-2015       10               126.01          177.00          303.01
2010-2015       11               146.01          193.04          339.05
2010-2015       12               174.02          238.05          412.07
2010-2015       13               187.01          260.08          447.09
2010-2015       14               224.06          302.09          526.15
2010-2015       15               289.06          391.10          680.16
2010-2015       16               331.09          631.19          962.28
2010-2015       17               362.09          787.20         1149.29
2010-2015       18               519.13         1088.29         1607.42
2010-2015       19               481.12         1212.33         1693.45
2010-2015       20               508.11         1304.35         1812.46
2010-2015       21               517.13         1430.36         1947.49
2010-2015       22               532.13         1401.35         1933.48
2010-2015       23               648.17         1545.39         2193.56
2010-2015       24               585.16         1569.38         2154.54
2010-2015       25               622.14         1598.40         2220.54
2010-2015       26               615.16         1651.41         2266.57
2010-2015       27               709.16         1716.40         2425.56
2010-2015       28               742.15         1717.43         2459.58
2010-2015       29               817.19         1873.46         2690.65
2010-2015       30               821.18         1873.47         2694.65
2010-2015       31               895.20         2057.53         2952.73
2010-2015       32               966.22         2172.56         3138.78
2010-2015       33              1107.26         2205.57         3312.83
2010-2015       34              1140.30         2296.56         3436.86
2010-2015       35              1194.29         2410.61         3604.90
2010-2015       36              1308.32         2502.64         3810.96
2010-2015       37              1374.32         2632.68         4007.00
2010-2015       38              1602.40         3081.78         4684.18
2010-2015       39              1902.45         3409.88         5312.33
2010-2015       40              2121.50         3927.96         6049.46
2010-2015       41              2546.57         4541.13         7087.70
2010-2015       42              3038.70         5424.37         8463.07
2010-2015       43              3523.81         6451.63         9975.44
2010-2015       44              4122.95         7387.84        11510.79
2010-2015       45              4598.07         8724.24        13322.31
2010-2015       46              5443.29         9796.46        15239.75
2010-2015       47              6350.48        11278.85        17629.33
2010-2015       48              6879.62        12571.16        19450.78
2010-2015       49              7861.88        14239.63        22101.51
2010-2015       50              8558.04        15597.92        24155.96
2010-2015       51              9431.31        17373.33        26804.64
2010-2015       52             10189.51        18835.78        29025.29
2010-2015       53             10990.72        20221.15        31211.87
2010-2015       54             11442.83        21913.58        33356.41
2010-2015       55             12244.98        23107.87        35352.85
2010-2015       56             12919.16        24446.23        37365.39
2010-2015       57             13540.31        26279.70        39820.01
2010-2015       58             14525.52        28169.13        42694.65
2010-2015       59             15736.79        29925.60        45662.39
2010-2015       60             17191.12        31910.05        49101.17
2010-2015       61             18019.34        33782.62        51801.96
2010-2015       62             18790.57        35044.06        53834.63
2010-2015       63             19785.86        36294.53        56080.39
2010-2015       64             20302.10        36812.87        57114.97
2010-2015       65             20843.32        37551.19        58394.51
2010-2015       66             22347.63        39447.53        61795.16
2010-2015       67             23516.76        41426.85        64943.61
2010-2015       68             25951.16        45382.62        71333.78
2010-2015       69             29073.77        50485.75        79559.52
2010-2015       70             34736.02        58873.87        93609.89
2010-2015       71             39412.04        66018.70       105430.74
2010-2015       72             43760.18        71186.30       114946.48
2010-2015       73             48833.49        77223.23       126056.72
2010-2015       74             53570.66        81478.45       135049.11
2010-2015       75             58975.99        85232.38       144208.37
2010-2015       76             62321.74        85581.59       147903.33
2010-2015       77             64904.41        84822.57       149726.98
2010-2015       78             69079.57        85214.79       154294.36
2010-2015       79             73932.68        86368.88       160301.56
2010-2015       80             79642.76        86680.78       166323.54
2010-2015       81             85281.72        87612.77       172894.49
2010-2015       82             93876.67        88906.39       182783.06
2010-2015       83            102708.96        89529.90       192238.86
2010-2015       84            112021.38        88055.83       200077.21
2010-2015       85            119355.21        83806.08       203161.29
2010-2015       86            125078.71        77822.58       202901.29
2010-2015       87            128411.69        70318.60       198730.29
2010-2015       88            131516.53        63545.58       195062.11
2010-2015       89            132126.64        56751.54       188878.18
2010-2015       90            127670.77        49452.59       177123.36
2010-2015       91            111617.51        40913.49       152531.00
2010-2015       92             93665.07        31802.29       125467.36
2010-2015       93             75714.18        23582.01        99296.19
2010-2015       94             58578.48        16794.89        75373.37
2010-2015       95             46387.73        12395.40        58783.13
2010-2015       96             36575.46         8892.34        45467.80
2010-2015       97             30747.97         6885.77        37633.74
2010-2015       98             25169.81         5222.38        30392.19
2010-2015       99             19294.58         3547.95        22842.53
2010-2015      100             14382.54         2507.68        16890.22
2010-2015      101              9491.35         1490.40        10981.75
2010-2015      102              5843.43          836.23         6679.66
2010-2015      103              3547.85          473.13         4020.98
2010-2015      104              1887.48          207.06         2094.54
2010-2015      105              1056.26          125.01         1181.27
2010-2015      106               507.14           40.00          547.14
2010-2015      107               223.04           20.00          243.04
2010-2015      108               119.47           11.79          131.26
2010-2015      109                57.37            3.50           60.87
2010-2015      110+               40.21            0.72           40.93
