Japan, Deaths (period 1x10), 	Last modified: 12 Mar 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1990-1999       50             19383.26        38206.81        57590.07
1990-1999       51             20003.42        39544.15        59547.57
1990-1999       52             20760.53        41678.04        62438.57
1990-1999       53             21717.71        44099.29        65817.00
1990-1999       54             23529.12        48977.63        72506.75
1990-1999       55             25210.48        53932.99        79143.47
1990-1999       56             26943.90        57821.19        84765.09
1990-1999       57             28364.23        62103.82        90468.05
1990-1999       58             29858.56        66983.61        96842.17
1990-1999       59             32652.13        72203.12       104855.25
1990-1999       60             34972.65        78066.41       113039.06
1990-1999       61             37946.30        84989.30       122935.60
1990-1999       62             40501.87        91262.25       131764.12
1990-1999       63             43098.43        96418.98       139517.41
1990-1999       64             46318.12       101410.52       147728.64
1990-1999       65             49249.79       105823.73       155073.52
1990-1999       66             52974.57       110019.78       162994.35
1990-1999       67             55990.25       111678.04       167668.29
1990-1999       68             60372.20       113625.44       173997.64
1990-1999       69             64379.07       115990.22       180369.29
1990-1999       70             68893.05       118131.47       187024.52
1990-1999       71             73776.18       118176.48       191952.66
1990-1999       72             78347.17       120641.36       198988.53
1990-1999       73             84224.43       122603.02       206827.45
1990-1999       74             90630.79       124477.27       215108.06
1990-1999       75             97538.28       127167.30       224705.58
1990-1999       76            104971.94       131271.10       236243.04
1990-1999       77            113730.89       136946.32       250677.21
1990-1999       78            120933.51       142079.79       263013.30
1990-1999       79            130600.58       146434.16       277034.74
1990-1999       80            138127.26       148635.49       286762.75
1990-1999       81            147278.26       150880.36       298158.62
1990-1999       82            154443.82       150192.00       304635.82
1990-1999       83            160269.13       147142.20       307411.33
1990-1999       84            161274.38       139554.66       300829.04
1990-1999       85            161311.32       130577.34       291888.66
1990-1999       86            157678.44       119918.72       277597.16
1990-1999       87            153117.37       108295.09       261412.46
1990-1999       88            144173.39        95898.57       240071.96
1990-1999       89            133409.12        82257.83       215666.95
1990-1999       90            120230.36        69576.36       189806.72
1990-1999       91            105827.19        57088.68       162915.87
1990-1999       92             89716.61        45420.81       135137.42
1990-1999       93             74769.30        35128.55       109897.85
1990-1999       94             60930.34        26865.61        87795.95
1990-1999       95             47687.41        19765.86        67453.27
1990-1999       96             35913.85        13928.48        49842.33
1990-1999       97             26034.66         9607.64        35642.30
1990-1999       98             18231.96         6326.01        24557.97
1990-1999       99             12083.64         3987.48        16071.12
1990-1999      100              8120.78         2465.75        10586.53
1990-1999      101              5167.13         1504.69         6671.82
1990-1999      102              3079.68          876.98         3956.66
1990-1999      103              1820.41          468.53         2288.94
1990-1999      104              1074.22          239.29         1313.51
1990-1999      105               583.13          114.11          697.24
1990-1999      106               280.04           65.05          345.09
1990-1999      107               146.00           31.01          177.01
1990-1999      108                68.00           15.00           83.00
1990-1999      109                31.00            5.00           36.00
1990-1999      110+               39.00            4.00           43.00
2000-2009        0             14257.00        17178.44        31435.44
2000-2009        1              2118.45         2642.51         4760.96
2000-2009        2              1240.26         1529.48         2769.74
2000-2009        3               938.20         1157.11         2095.31
2000-2009        4               749.18         1023.99         1773.17
2000-2009        5               638.16          844.79         1482.95
2000-2009        6               561.14          857.83         1418.97
2000-2009        7               549.14          762.71         1311.85
2000-2009        8               482.08          654.61         1136.69
2000-2009        9               429.07          581.56         1010.63
2000-2009       10               441.05          541.52          982.57
2000-2009       11               381.05          588.54          969.59
2000-2009       12               413.07          649.64         1062.71
2000-2009       13               511.11          828.80         1339.91
2000-2009       14               577.13         1062.03         1639.16
2000-2009       15               757.19         1417.37         2174.56
2000-2009       16               999.21         2127.06         3126.27
2000-2009       17              1178.24         2605.52         3783.76
2000-2009       18              1374.31         3277.14         4651.45
2000-2009       19              1673.35         3832.68         5506.03
2000-2009       20              1749.36         4123.95         5873.31
2000-2009       21              1860.39         4398.21         6258.60
2000-2009       22              2043.41         4753.52         6796.93
2000-2009       23              2160.46         4848.60         7009.06
2000-2009       24              2205.46         5098.88         7304.34
2000-2009       25              2326.48         5047.86         7374.34
2000-2009       26              2449.52         5304.10         7753.62
2000-2009       27              2592.54         5633.37         8225.91
2000-2009       28              2802.58         6050.76         8853.34
2000-2009       29              3065.64         6385.09         9450.73
2000-2009       30              3262.69         6773.45        10036.14
2000-2009       31              3544.73         7065.72        10610.45
2000-2009       32              3738.79         7563.13        11301.92
2000-2009       33              3884.81         7836.41        11721.22
2000-2009       34              4290.89         8272.72        12563.61
2000-2009       35              4513.94         8721.12        13235.06
2000-2009       36              4742.97         9044.45        13787.42
2000-2009       37              5082.06         9578.93        14660.99
2000-2009       38              5313.11        10259.60        15572.71
2000-2009       39              5681.19        10792.09        16473.28
2000-2009       40              5878.21        11698.99        17577.20
2000-2009       41              6372.31        12457.70        18830.01
2000-2009       42              6736.42        13435.66        20172.08
2000-2009       43              7335.52        14128.23        21463.75
2000-2009       44              8078.69        15949.05        24027.74
2000-2009       45              8692.80        17468.57        26161.37
2000-2009       46              9745.01        19346.34        29091.35
2000-2009       47             10498.18        21341.28        31839.46
2000-2009       48             12000.49        23714.60        35715.09
2000-2009       49             13411.83        26928.83        40340.66
2000-2009       50             15505.26        31282.29        46787.55
2000-2009       51             17606.73        35557.49        53164.22
2000-2009       52             19724.17        41089.94        60814.11
2000-2009       53             22015.65        46348.85        68364.50
2000-2009       54             23522.96        49542.27        73065.23
2000-2009       55             24960.27        54163.20        79123.47
2000-2009       56             26786.61        59069.49        85856.10
2000-2009       57             28589.96        63838.30        92428.26
2000-2009       58             30651.32        69628.59       100279.91
2000-2009       59             32164.61        73664.50       105829.11
2000-2009       60             33294.88        77274.31       110569.19
2000-2009       61             34357.15        78881.18       113238.33
2000-2009       62             35344.41        81898.17       117242.58
2000-2009       63             37699.89        86726.42       124426.31
2000-2009       64             41341.62        94191.11       135532.73
2000-2009       65             44903.34       100647.30       145550.64
2000-2009       66             47904.96       106629.24       154534.20
2000-2009       67             51967.86       113728.52       165696.38
2000-2009       68             55747.67       120081.86       175829.53
2000-2009       69             60440.67       128651.81       189092.48
2000-2009       70             66041.82       137098.27       203140.09
2000-2009       71             72047.03       146402.71       218449.74
2000-2009       72             78543.36       155706.24       234249.60
2000-2009       73             85353.79       162924.69       248278.48
2000-2009       74             91614.06       171608.64       263222.70
2000-2009       75             99916.79       177790.67       277707.46
2000-2009       76            108057.45       183521.28       291578.73
2000-2009       77            116857.31       186271.99       303129.30
2000-2009       78            125906.15       187532.39       313438.54
2000-2009       79            135249.08       188358.42       323607.50
2000-2009       80            146004.29       187698.39       333702.68
2000-2009       81            154487.99       183501.16       337989.15
2000-2009       82            162943.69       178306.94       341250.63
2000-2009       83            170648.25       171440.53       342088.78
2000-2009       84            178400.82       164158.72       342559.54
2000-2009       85            185228.21       156385.03       341613.24
2000-2009       86            189538.06       148120.64       337658.70
2000-2009       87            193384.87       139493.88       332878.75
2000-2009       88            193028.85       129659.70       322688.55
2000-2009       89            189859.23       118176.78       308036.01
2000-2009       90            183198.86       105905.02       289103.88
2000-2009       91            176025.26        93013.85       269039.11
2000-2009       92            162775.45        79093.57       241869.02
2000-2009       93            147631.20        65456.88       213088.08
2000-2009       94            127577.01        52528.74       180105.75
2000-2009       95            107348.85        40381.55       147730.40
2000-2009       96             87530.73        30301.42       117832.15
2000-2009       97             69297.02        21813.65        91110.67
2000-2009       98             52436.56        15302.80        67739.36
2000-2009       99             38713.80        10181.14        48894.94
2000-2009      100             27809.60         6621.98        34431.58
2000-2009      101             18587.75         4224.82        22812.57
2000-2009      102             12025.41         2507.24        14532.65
2000-2009      103              7676.53         1446.30         9122.83
2000-2009      104              4644.93          803.72         5448.65
2000-2009      105              2665.53          444.40         3109.93
2000-2009      106              1538.30          226.19         1764.49
2000-2009      107               843.17          109.09          952.26
2000-2009      108               390.07           47.00          437.07
2000-2009      109               210.00           29.00          239.00
2000-2009      110+              176.00           21.00          197.00
2010-2016        0              7152.23         8176.85        15329.08
2010-2016        1              1197.37         1339.99         2537.36
2010-2016        2               703.27          773.57         1476.84
2010-2016        3               484.17          597.47         1081.64
2010-2016        4               386.13          531.38          917.51
2010-2016        5               376.11          456.34          832.45
2010-2016        6               340.11          417.30          757.41
2010-2016        7               265.06          413.31          678.37
2010-2016        8               254.05          365.28          619.33
2010-2016        9               263.07          333.23          596.30
2010-2016       10               270.07          307.23          577.30
2010-2016       11               270.05          350.23          620.28
2010-2016       12               279.06          393.28          672.34
2010-2016       13               285.07          511.36          796.43
2010-2016       14               346.09          657.48         1003.57
2010-2016       15               437.13          706.52         1143.65
2010-2016       16               525.19         1058.76         1583.95
2010-2016       17               591.24         1212.88         1804.12
2010-2016       18               701.25         1572.14         2273.39
2010-2016       19               776.25         1814.30         2590.55
2010-2016       20               849.31         2024.45         2873.76
2010-2016       21               937.33         2366.65         3303.98
2010-2016       22              1027.34         2471.78         3499.12
2010-2016       23              1085.36         2549.87         3635.23
2010-2016       24              1116.36         2701.99         3818.35
2010-2016       25              1152.39         2767.98         3920.37
2010-2016       26              1276.42         2761.00         4037.42
2010-2016       27              1361.45         2834.03         4195.48
2010-2016       28              1411.48         2963.15         4374.63
2010-2016       29              1532.51         3137.27         4669.78
2010-2016       30              1661.54         3377.41         5038.95
2010-2016       31              1834.58         3395.46         5230.04
2010-2016       32              1966.66         3685.69         5652.35
2010-2016       33              2078.66         3895.81         5974.47
2010-2016       34              2364.79         4282.13         6646.92
2010-2016       35              2611.86         4689.42         7301.28
2010-2016       36              2891.94         5185.77         8077.71
2010-2016       37              3224.09         5763.23         8987.32
2010-2016       38              3649.19         6215.50         9864.69
2010-2016       39              3995.26         7034.10        11029.36
2010-2016       40              4387.39         7835.62        12223.01
2010-2016       41              4793.45         8373.96        13167.41
2010-2016       42              5203.57         9103.49        14307.06
2010-2016       43              5354.63         9840.98        15195.61
2010-2016       44              5774.74        10292.21        16066.95
2010-2016       45              6158.82        10803.58        16962.40
2010-2016       46              6535.02        11907.40        18442.42
2010-2016       47              7012.13        12668.96        19681.09
2010-2016       48              7475.26        13376.46        20851.72
2010-2016       49              8021.40        14689.42        22710.82
2010-2016       50              8648.57        16101.44        24750.01
2010-2016       51              9315.80        17297.28        26613.08
2010-2016       52              9864.98        18755.43        28620.41
2010-2016       53             10758.24        20453.57        31211.81
2010-2016       54             11382.40        22344.89        33727.29
2010-2016       55             12254.76        24372.40        36627.16
2010-2016       56             13268.08        26998.32        40266.40
2010-2016       57             14529.50        30540.03        45069.53
2010-2016       58             15838.97        34301.85        50140.82
2010-2016       59             17868.73        38905.37        56774.10
2010-2016       60             20588.64        45321.11        65909.75
2010-2016       61             23469.58        52589.65        76059.23
2010-2016       62             26586.60        60395.35        86981.95
2010-2016       63             29176.25        67190.71        96366.96
2010-2016       64             30569.20        70757.57       101326.77
2010-2016       65             32785.47        74570.28       107355.75
2010-2016       66             34836.59        79457.25       114293.84
2010-2016       67             36379.74        83415.89       119795.63
2010-2016       68             38486.42        86458.53       124944.95
2010-2016       69             40134.37        88604.08       128738.45
2010-2016       70             42503.03        91694.19       134197.22
2010-2016       71             47039.72        98801.84       145841.56
2010-2016       72             51652.60       105582.83       157235.43
2010-2016       73             56257.65       111201.77       167459.42
2010-2016       74             61241.16       117770.74       179011.90
2010-2016       75             66829.17       123891.71       190720.88
2010-2016       76             72664.97       130757.47       203422.44
2010-2016       77             81529.18       140918.43       222447.61
2010-2016       78             91149.19       151306.62       242455.81
2010-2016       79            101329.02       159915.33       261244.35
2010-2016       80            111716.84       167277.32       278994.16
2010-2016       81            122455.68       172892.75       295348.43
2010-2016       82            132483.92       177019.54       309503.46
2010-2016       83            144946.88       180023.18       324970.06
2010-2016       84            155780.26       180544.63       336324.89
2010-2016       85            167213.60       176265.31       343478.91
2010-2016       86            175016.27       168424.83       343441.10
2010-2016       87            183136.84       156676.45       339813.29
2010-2016       88            188856.44       142615.13       331471.57
2010-2016       89            191667.27       126483.25       318150.52
2010-2016       90            191777.37       111799.55       303576.92
2010-2016       91            183609.63        93796.94       277406.57
2010-2016       92            172748.95        78948.60       251697.55
2010-2016       93            159696.98        65164.70       224861.68
2010-2016       94            144300.13        53618.02       197918.15
2010-2016       95            128061.99        43745.26       171807.25
2010-2016       96            109418.83        33823.53       143242.36
2010-2016       97             90316.59        25512.78       115829.37
2010-2016       98             73964.64        19075.25        93039.89
2010-2016       99             57831.09        13358.18        71189.27
2010-2016      100             44091.27         9153.29        53244.56
2010-2016      101             31882.75         5984.08        37866.83
2010-2016      102             21610.89         3692.53        25303.42
2010-2016      103             13940.81         2125.46        16066.27
2010-2016      104              8643.30         1261.86         9905.16
2010-2016      105              5040.31          643.43         5683.74
2010-2016      106              2893.80          352.23         3246.03
2010-2016      107              1563.43          159.13         1722.56
2010-2016      108               819.23           69.01          888.24
2010-2016      109               400.12           33.00          433.12
2010-2016      110+              372.03           29.00          401.03
